Using GPU: 1...
X_train.shape=(2383, 2, 64), y_train.shape=(2383,);
X_test.shape=(596, 2, 64), y_test.shape=(596,)
Creating the data generator ...
PreTrain Embedding hitRate=0.9832497860374129
model.bilstm.embedding.weight
model.bilstm.quote_bilstm.weight_ih_l0
model.bilstm.quote_bilstm.weight_hh_l0
model.bilstm.quote_bilstm.bias_ih_l0
model.bilstm.quote_bilstm.bias_hh_l0
model.bilstm.quote_bilstm.weight_ih_l0_reverse
model.bilstm.quote_bilstm.weight_hh_l0_reverse
model.bilstm.quote_bilstm.bias_ih_l0_reverse
model.bilstm.quote_bilstm.bias_hh_l0_reverse
model.bilstm.quote_bilstm.weight_ih_l1
model.bilstm.quote_bilstm.weight_hh_l1
model.bilstm.quote_bilstm.bias_ih_l1
model.bilstm.quote_bilstm.bias_hh_l1
model.bilstm.quote_bilstm.weight_ih_l1_reverse
model.bilstm.quote_bilstm.weight_hh_l1_reverse
model.bilstm.quote_bilstm.bias_ih_l1_reverse
model.bilstm.quote_bilstm.bias_hh_l1_reverse
model.bilstm.response_bilstm.weight_ih_l0
model.bilstm.response_bilstm.weight_hh_l0
model.bilstm.response_bilstm.bias_ih_l0
model.bilstm.response_bilstm.bias_hh_l0
model.bilstm.response_bilstm.weight_ih_l0_reverse
model.bilstm.response_bilstm.weight_hh_l0_reverse
model.bilstm.response_bilstm.bias_ih_l0_reverse
model.bilstm.response_bilstm.bias_hh_l0_reverse
model.bilstm.response_bilstm.weight_ih_l1
model.bilstm.response_bilstm.weight_hh_l1
model.bilstm.response_bilstm.bias_ih_l1
model.bilstm.response_bilstm.bias_hh_l1
model.bilstm.response_bilstm.weight_ih_l1_reverse
model.bilstm.response_bilstm.weight_hh_l1_reverse
model.bilstm.response_bilstm.bias_ih_l1_reverse
model.bilstm.response_bilstm.bias_hh_l1_reverse
model.self_dot_q2q_attention_layer.0.weight
model.self_dot_q2q_attention_layer.0.bias
model.self_dot_r2r_attention_layer.0.weight
model.self_dot_r2r_attention_layer.0.bias
model.cross_dot_v2_r2q_attention_layer.0.weight
model.cross_dot_v2_r2q_attention_layer.0.bias
model.cross_dot_v2_q2r_attention_layer.0.weight
model.cross_dot_v2_q2r_attention_layer.0.bias
out.0.weight
out.0.bias
out.3.weight
out.3.bias
BATCH 1 training acc=0.406250, cost=0.692328, test acc=0.627517, cost=0.651499, disagree_f1=0.771134, agree_f1=0.000000, average_f1=0.385567
BATCH 2 training acc=0.656250, cost=0.639306, test acc=0.627517, cost=0.669391, disagree_f1=0.771134, agree_f1=0.000000, average_f1=0.385567
BATCH 3 training acc=0.656250, cost=0.645807, test acc=0.627517, cost=0.678729, disagree_f1=0.771134, agree_f1=0.000000, average_f1=0.385567
BATCH 4 training acc=0.718750, cost=0.609094, test acc=0.627517, cost=0.673827, disagree_f1=0.771134, agree_f1=0.000000, average_f1=0.385567
BATCH 5 training acc=0.593750, cost=0.720971, test acc=0.627517, cost=0.655040, disagree_f1=0.771134, agree_f1=0.000000, average_f1=0.385567
BATCH 6 training acc=0.656250, cost=0.642470, test acc=0.627517, cost=0.649250, disagree_f1=0.771134, agree_f1=0.000000, average_f1=0.385567
BATCH 7 training acc=0.500000, cost=0.734612, test acc=0.627517, cost=0.660262, disagree_f1=0.771134, agree_f1=0.000000, average_f1=0.385567
BATCH 8 training acc=0.812500, cost=0.604870, test acc=0.627517, cost=0.664192, disagree_f1=0.771134, agree_f1=0.000000, average_f1=0.385567
BATCH 9 training acc=0.562500, cost=0.681730, test acc=0.630872, cost=0.667770, disagree_f1=0.772257, agree_f1=0.026549, average_f1=0.399403
BATCH 10 training acc=0.593750, cost=0.677901, test acc=0.649329, cost=0.669236, disagree_f1=0.776948, agree_f1=0.180392, average_f1=0.478670
BATCH 11 training acc=0.625000, cost=0.665680, test acc=0.644295, cost=0.658590, disagree_f1=0.776842, agree_f1=0.123967, average_f1=0.450405
BATCH 12 training acc=0.718750, cost=0.635101, test acc=0.627517, cost=0.642830, disagree_f1=0.771134, agree_f1=0.000000, average_f1=0.385567
BATCH 13 training acc=0.593750, cost=0.679273, test acc=0.627517, cost=0.634261, disagree_f1=0.771134, agree_f1=0.000000, average_f1=0.385567
BATCH 14 training acc=0.593750, cost=0.649681, test acc=0.627517, cost=0.628835, disagree_f1=0.771134, agree_f1=0.000000, average_f1=0.385567
BATCH 15 training acc=0.562500, cost=0.713542, test acc=0.627517, cost=0.626237, disagree_f1=0.771134, agree_f1=0.000000, average_f1=0.385567
BATCH 16 training acc=0.656250, cost=0.618100, test acc=0.627517, cost=0.623263, disagree_f1=0.771134, agree_f1=0.000000, average_f1=0.385567
BATCH 17 training acc=0.593750, cost=0.609359, test acc=0.627517, cost=0.618098, disagree_f1=0.771134, agree_f1=0.000000, average_f1=0.385567
BATCH 18 training acc=0.593750, cost=0.715865, test acc=0.639262, cost=0.613584, disagree_f1=0.775340, agree_f1=0.085106, average_f1=0.430223
BATCH 19 training acc=0.562500, cost=0.691250, test acc=0.654362, cost=0.612195, disagree_f1=0.776087, agree_f1=0.242647, average_f1=0.509367
BATCH 20 training acc=0.593750, cost=0.605928, test acc=0.676174, cost=0.613085, disagree_f1=0.771598, agree_f1=0.443804, average_f1=0.607701
BATCH 21 training acc=0.625000, cost=0.646033, test acc=0.679530, cost=0.610759, disagree_f1=0.760951, agree_f1=0.513995, average_f1=0.637473
BATCH 22 training acc=0.562500, cost=0.642825, test acc=0.689597, cost=0.606557, disagree_f1=0.763729, agree_f1=0.547677, average_f1=0.655703
BATCH 23 training acc=0.843750, cost=0.553870, test acc=0.689597, cost=0.591631, disagree_f1=0.768461, agree_f1=0.529262, average_f1=0.648861
BATCH 24 training acc=0.781250, cost=0.582697, test acc=0.689597, cost=0.579952, disagree_f1=0.776300, agree_f1=0.493151, average_f1=0.634725
BATCH 25 training acc=0.562500, cost=0.640687, test acc=0.687919, cost=0.586149, disagree_f1=0.781690, agree_f1=0.452941, average_f1=0.617316
BATCH 26 training acc=0.500000, cost=0.645232, test acc=0.686242, cost=0.595647, disagree_f1=0.784810, agree_f1=0.421053, average_f1=0.602931
BATCH 27 training acc=0.687500, cost=0.540875, test acc=0.686242, cost=0.601350, disagree_f1=0.784314, agree_f1=0.424615, average_f1=0.604465
BATCH 28 training acc=0.625000, cost=0.773781, test acc=0.689597, cost=0.587468, disagree_f1=0.784131, agree_f1=0.447761, average_f1=0.615946
BATCH 29 training acc=0.656250, cost=0.720726, test acc=0.699664, cost=0.570709, disagree_f1=0.783555, agree_f1=0.509589, average_f1=0.646572
BATCH 30 training acc=0.656250, cost=0.686546, test acc=0.716443, cost=0.573767, disagree_f1=0.783611, agree_f1=0.588808, average_f1=0.686209
BATCH 31 training acc=0.843750, cost=0.522537, test acc=0.723154, cost=0.586974, disagree_f1=0.775510, agree_f1=0.638950, average_f1=0.707230
BATCH 32 training acc=0.718750, cost=0.539662, test acc=0.719799, cost=0.590824, disagree_f1=0.768377, agree_f1=0.645435, average_f1=0.706906
BATCH 33 training acc=0.687500, cost=0.563035, test acc=0.721477, cost=0.585429, disagree_f1=0.771978, agree_f1=0.642241, average_f1=0.707110
BATCH 34 training acc=0.781250, cost=0.567405, test acc=0.723154, cost=0.572511, disagree_f1=0.782609, agree_f1=0.618938, average_f1=0.700773
BATCH 35 training acc=0.656250, cost=0.621920, test acc=0.719799, cost=0.563848, disagree_f1=0.782835, agree_f1=0.605201, average_f1=0.694018
BATCH 36 training acc=0.781250, cost=0.552168, test acc=0.716443, cost=0.555801, disagree_f1=0.785805, agree_f1=0.580645, average_f1=0.683225
BATCH 37 training acc=0.750000, cost=0.543789, test acc=0.714765, cost=0.556299, disagree_f1=0.792683, agree_f1=0.543011, average_f1=0.667847
BATCH 38 training acc=0.718750, cost=0.471352, test acc=0.709732, cost=0.570086, disagree_f1=0.796231, agree_f1=0.495627, average_f1=0.645929
BATCH 39 training acc=0.750000, cost=0.614090, test acc=0.708054, cost=0.578850, disagree_f1=0.796729, agree_f1=0.482143, average_f1=0.639436
BATCH 40 training acc=0.687500, cost=0.665178, test acc=0.708054, cost=0.576501, disagree_f1=0.796253, agree_f1=0.485207, average_f1=0.640730
BATCH 41 training acc=0.656250, cost=0.518544, test acc=0.723154, cost=0.563174, disagree_f1=0.803337, agree_f1=0.532578, average_f1=0.667958
BATCH 42 training acc=0.687500, cost=0.639250, test acc=0.723154, cost=0.550082, disagree_f1=0.796044, agree_f1=0.569191, average_f1=0.682618
BATCH 43 training acc=0.625000, cost=0.548762, test acc=0.718121, cost=0.548554, disagree_f1=0.786802, agree_f1=0.584158, average_f1=0.685480
BATCH 44 training acc=0.750000, cost=0.549451, test acc=0.724832, cost=0.553827, disagree_f1=0.777174, agree_f1=0.640351, average_f1=0.708762
BATCH 45 training acc=0.593750, cost=0.605671, test acc=0.703020, cost=0.577363, disagree_f1=0.734633, agree_f1=0.662857, average_f1=0.698745
BATCH 46 training acc=0.500000, cost=0.698372, test acc=0.666107, cost=0.596473, disagree_f1=0.684628, agree_f1=0.645276, average_f1=0.664952
BATCH 47 training acc=0.718750, cost=0.544323, test acc=0.657718, cost=0.599932, disagree_f1=0.674121, agree_f1=0.639576, average_f1=0.656849
BATCH 48 training acc=0.718750, cost=0.588600, test acc=0.671141, cost=0.594428, disagree_f1=0.690852, agree_f1=0.648746, average_f1=0.669799
BATCH 49 training acc=0.781250, cost=0.503885, test acc=0.697987, cost=0.576890, disagree_f1=0.728097, agree_f1=0.660377, average_f1=0.694237
BATCH 50 training acc=0.562500, cost=0.599870, test acc=0.721477, cost=0.556890, disagree_f1=0.772603, agree_f1=0.640693, average_f1=0.706648
