Using GPU: 2...
X_train.shape=(30752, 2, 64), y_train.shape=(30752,);
X_test.shape=(3942, 2, 64), y_test.shape=(3942,)
Creating the data generator ...
PreTrain Embedding hitRate=0.9407318579890258
model.bilstm.embedding.weight
model.bilstm.quote_bilstm.weight_ih_l0
model.bilstm.quote_bilstm.weight_hh_l0
model.bilstm.quote_bilstm.bias_ih_l0
model.bilstm.quote_bilstm.bias_hh_l0
model.bilstm.quote_bilstm.weight_ih_l0_reverse
model.bilstm.quote_bilstm.weight_hh_l0_reverse
model.bilstm.quote_bilstm.bias_ih_l0_reverse
model.bilstm.quote_bilstm.bias_hh_l0_reverse
model.bilstm.quote_bilstm.weight_ih_l1
model.bilstm.quote_bilstm.weight_hh_l1
model.bilstm.quote_bilstm.bias_ih_l1
model.bilstm.quote_bilstm.bias_hh_l1
model.bilstm.quote_bilstm.weight_ih_l1_reverse
model.bilstm.quote_bilstm.weight_hh_l1_reverse
model.bilstm.quote_bilstm.bias_ih_l1_reverse
model.bilstm.quote_bilstm.bias_hh_l1_reverse
model.bilstm.response_bilstm.weight_ih_l0
model.bilstm.response_bilstm.weight_hh_l0
model.bilstm.response_bilstm.bias_ih_l0
model.bilstm.response_bilstm.bias_hh_l0
model.bilstm.response_bilstm.weight_ih_l0_reverse
model.bilstm.response_bilstm.weight_hh_l0_reverse
model.bilstm.response_bilstm.bias_ih_l0_reverse
model.bilstm.response_bilstm.bias_hh_l0_reverse
model.bilstm.response_bilstm.weight_ih_l1
model.bilstm.response_bilstm.weight_hh_l1
model.bilstm.response_bilstm.bias_ih_l1
model.bilstm.response_bilstm.bias_hh_l1
model.bilstm.response_bilstm.weight_ih_l1_reverse
model.bilstm.response_bilstm.weight_hh_l1_reverse
model.bilstm.response_bilstm.bias_ih_l1_reverse
model.bilstm.response_bilstm.bias_hh_l1_reverse
model.q2q_attention_layer.0.weight
model.q2q_attention_layer.0.bias
model.q2q_attention_layer.3.weight
model.q2q_attention_layer.3.bias
model.r2r_attention_layer.0.weight
model.r2r_attention_layer.0.bias
model.r2r_attention_layer.3.weight
model.r2r_attention_layer.3.bias
model.r2q_attention_layer.0.weight
model.r2q_attention_layer.0.bias
model.r2q_attention_layer.3.weight
model.r2q_attention_layer.3.bias
model.q2r_attention_layer.0.weight
model.q2r_attention_layer.0.bias
model.q2r_attention_layer.3.weight
model.q2r_attention_layer.3.bias
out.0.weight
out.0.bias
out.3.weight
out.3.bias
BATCH 1 training acc=0.437500, cost=0.692541, test acc=0.664891, cost=0.658893, disagree_f1=0.798720, agree_f1=0.000000, average_f1=0.399360
BATCH 2 training acc=0.500000, cost=0.688937, test acc=0.664891, cost=0.637619, disagree_f1=0.798720, agree_f1=0.000000, average_f1=0.399360
BATCH 3 training acc=0.781250, cost=0.597912, test acc=0.664891, cost=0.612654, disagree_f1=0.798720, agree_f1=0.000000, average_f1=0.399360
BATCH 4 training acc=0.687500, cost=0.597067, test acc=0.664891, cost=0.642208, disagree_f1=0.798720, agree_f1=0.000000, average_f1=0.399360
BATCH 5 training acc=0.687500, cost=0.575773, test acc=0.664891, cost=0.667583, disagree_f1=0.798720, agree_f1=0.000000, average_f1=0.399360
BATCH 6 training acc=0.718750, cost=0.519944, test acc=0.664891, cost=0.654181, disagree_f1=0.798720, agree_f1=0.000000, average_f1=0.399360
BATCH 7 training acc=0.625000, cost=0.663528, test acc=0.664891, cost=0.615145, disagree_f1=0.798720, agree_f1=0.000000, average_f1=0.399360
BATCH 8 training acc=0.750000, cost=0.555759, test acc=0.666159, cost=0.597401, disagree_f1=0.795462, agree_f1=0.092414, average_f1=0.443938
BATCH 9 training acc=0.812500, cost=0.499024, test acc=0.677575, cost=0.595472, disagree_f1=0.793568, agree_f1=0.264042, average_f1=0.528805
BATCH 10 training acc=0.625000, cost=0.555198, test acc=0.677575, cost=0.596962, disagree_f1=0.779913, agree_f1=0.397345, average_f1=0.588629
BATCH 11 training acc=0.718750, cost=0.628848, test acc=0.662861, cost=0.602334, disagree_f1=0.746519, agree_f1=0.496782, average_f1=0.621650
BATCH 12 training acc=0.593750, cost=0.617589, test acc=0.660832, cost=0.606271, disagree_f1=0.741942, agree_f1=0.505364, average_f1=0.623653
BATCH 13 training acc=0.656250, cost=0.526710, test acc=0.663876, cost=0.612937, disagree_f1=0.749005, agree_f1=0.491363, average_f1=0.620184
BATCH 14 training acc=0.656250, cost=0.577091, test acc=0.664891, cost=0.616261, disagree_f1=0.752297, agree_f1=0.482164, average_f1=0.617230
BATCH 15 training acc=0.718750, cost=0.483904, test acc=0.675799, cost=0.626148, disagree_f1=0.768730, agree_f1=0.458015, average_f1=0.613372
BATCH 16 training acc=0.656250, cost=0.613182, test acc=0.681126, cost=0.616453, disagree_f1=0.774610, agree_f1=0.455137, average_f1=0.614873
BATCH 17 training acc=0.656250, cost=0.744224, test acc=0.683663, cost=0.596802, disagree_f1=0.774543, agree_f1=0.470038, average_f1=0.622291
BATCH 18 training acc=0.812500, cost=0.381820, test acc=0.687215, cost=0.591834, disagree_f1=0.781654, agree_f1=0.448815, average_f1=0.615235
BATCH 19 training acc=0.656250, cost=0.563936, test acc=0.689244, cost=0.588515, disagree_f1=0.785201, agree_f1=0.438331, average_f1=0.611766
BATCH 20 training acc=0.687500, cost=0.548436, test acc=0.691020, cost=0.584808, disagree_f1=0.790361, agree_f1=0.412729, average_f1=0.601545
BATCH 21 training acc=0.812500, cost=0.594820, test acc=0.695079, cost=0.578770, disagree_f1=0.791681, agree_f1=0.431410, average_f1=0.611545
BATCH 22 training acc=0.531250, cost=0.718704, test acc=0.694318, cost=0.577337, disagree_f1=0.791559, agree_f1=0.427009, average_f1=0.609284
BATCH 23 training acc=0.687500, cost=0.643511, test acc=0.696093, cost=0.582715, disagree_f1=0.789825, agree_f1=0.451465, average_f1=0.620645
BATCH 24 training acc=0.781250, cost=0.518632, test acc=0.697108, cost=0.584031, disagree_f1=0.792636, agree_f1=0.438382, average_f1=0.615509
BATCH 25 training acc=0.593750, cost=0.603725, test acc=0.697869, cost=0.586432, disagree_f1=0.791455, agree_f1=0.451910, average_f1=0.621682
BATCH 26 training acc=0.781250, cost=0.574995, test acc=0.700152, cost=0.581858, disagree_f1=0.798294, agree_f1=0.416008, average_f1=0.607151
BATCH 27 training acc=0.750000, cost=0.586850, test acc=0.700913, cost=0.576989, disagree_f1=0.804834, agree_f1=0.360282, average_f1=0.582558
BATCH 28 training acc=0.781250, cost=0.497643, test acc=0.699391, cost=0.574415, disagree_f1=0.807536, agree_f1=0.313839, average_f1=0.560688
BATCH 29 training acc=0.656250, cost=0.634476, test acc=0.701928, cost=0.573016, disagree_f1=0.808288, agree_f1=0.330484, average_f1=0.569386
BATCH 30 training acc=0.718750, cost=0.558011, test acc=0.704465, cost=0.571760, disagree_f1=0.808671, agree_f1=0.350975, average_f1=0.579823
BATCH 31 training acc=0.781250, cost=0.455312, test acc=0.704211, cost=0.574521, disagree_f1=0.808664, agree_f1=0.348603, average_f1=0.578634
BATCH 32 training acc=0.687500, cost=0.596241, test acc=0.707763, cost=0.569248, disagree_f1=0.807035, agree_f1=0.398119, average_f1=0.602577
BATCH 33 training acc=0.750000, cost=0.507564, test acc=0.707255, cost=0.566496, disagree_f1=0.802802, agree_f1=0.432087, average_f1=0.617445
BATCH 34 training acc=0.718750, cost=0.580571, test acc=0.710553, cost=0.560625, disagree_f1=0.797803, agree_f1=0.490852, average_f1=0.644327
BATCH 35 training acc=0.750000, cost=0.525695, test acc=0.712075, cost=0.561477, disagree_f1=0.798222, agree_f1=0.497565, average_f1=0.647894
BATCH 36 training acc=0.625000, cost=0.587503, test acc=0.714866, cost=0.561906, disagree_f1=0.797842, agree_f1=0.516351, average_f1=0.657096
BATCH 37 training acc=0.718750, cost=0.578447, test acc=0.714612, cost=0.559194, disagree_f1=0.793994, agree_f1=0.535700, average_f1=0.664847
BATCH 38 training acc=0.718750, cost=0.537420, test acc=0.708270, cost=0.559607, disagree_f1=0.779693, agree_f1=0.568318, average_f1=0.674006
BATCH 39 training acc=0.781250, cost=0.424657, test acc=0.694571, cost=0.572582, disagree_f1=0.757844, agree_f1=0.586538, average_f1=0.672191
BATCH 40 training acc=0.718750, cost=0.590133, test acc=0.696093, cost=0.575780, disagree_f1=0.760592, agree_f1=0.584028, average_f1=0.672310
BATCH 41 training acc=0.593750, cost=0.710540, test acc=0.684424, cost=0.592877, disagree_f1=0.742763, agree_f1=0.591864, average_f1=0.667313
BATCH 42 training acc=0.718750, cost=0.508724, test acc=0.691020, cost=0.591057, disagree_f1=0.752137, agree_f1=0.589899, average_f1=0.671018
BATCH 43 training acc=0.718750, cost=0.483622, test acc=0.700152, cost=0.584878, disagree_f1=0.770664, agree_f1=0.567033, average_f1=0.668848
BATCH 44 training acc=0.812500, cost=0.378008, test acc=0.711821, cost=0.618511, disagree_f1=0.792474, agree_f1=0.528631, average_f1=0.660552
BATCH 45 training acc=0.812500, cost=0.336485, test acc=0.716388, cost=0.691308, disagree_f1=0.803377, agree_f1=0.491356, average_f1=0.647366
BATCH 46 training acc=0.812500, cost=0.567471, test acc=0.713851, cost=0.739727, disagree_f1=0.805047, agree_f1=0.462345, average_f1=0.633696
BATCH 47 training acc=0.750000, cost=0.569490, test acc=0.713851, cost=0.727302, disagree_f1=0.805383, agree_f1=0.459770, average_f1=0.632577
BATCH 48 training acc=0.750000, cost=0.601682, test acc=0.713090, cost=0.671740, disagree_f1=0.802238, agree_f1=0.477598, average_f1=0.639918
BATCH 49 training acc=0.781250, cost=0.456936, test acc=0.714866, cost=0.618999, disagree_f1=0.800142, agree_f1=0.502655, average_f1=0.651399
BATCH 50 training acc=0.625000, cost=0.795174, test acc=0.713090, cost=0.573865, disagree_f1=0.794177, agree_f1=0.526580, average_f1=0.660378
BATCH 51 training acc=0.625000, cost=0.643950, test acc=0.706240, cost=0.557453, disagree_f1=0.778585, agree_f1=0.563677, average_f1=0.671131
BATCH 52 training acc=0.750000, cost=0.432394, test acc=0.693049, cost=0.570335, disagree_f1=0.756833, agree_f1=0.583906, average_f1=0.670370
BATCH 53 training acc=0.625000, cost=0.586972, test acc=0.689244, cost=0.579114, disagree_f1=0.748821, agree_f1=0.592617, average_f1=0.670719
BATCH 54 training acc=0.781250, cost=0.545507, test acc=0.681887, cost=0.586812, disagree_f1=0.738641, agree_f1=0.593649, average_f1=0.666145
BATCH 55 training acc=0.718750, cost=0.584147, test acc=0.690766, cost=0.580501, disagree_f1=0.752185, agree_f1=0.588870, average_f1=0.670528
BATCH 56 training acc=0.593750, cost=0.585459, test acc=0.711314, cost=0.565622, disagree_f1=0.780985, agree_f1=0.576637, average_f1=0.678811
BATCH 57 training acc=0.718750, cost=0.518499, test acc=0.723744, cost=0.554175, disagree_f1=0.804664, agree_f1=0.528367, average_f1=0.666515
BATCH 58 training acc=0.812500, cost=0.507902, test acc=0.719939, cost=0.553886, disagree_f1=0.812373, agree_f1=0.448000, average_f1=0.630186
BATCH 59 training acc=0.781250, cost=0.613471, test acc=0.711314, cost=0.561218, disagree_f1=0.812087, agree_f1=0.377462, average_f1=0.594774
BATCH 60 training acc=0.656250, cost=0.530175, test acc=0.707763, cost=0.566354, disagree_f1=0.810526, agree_f1=0.361419, average_f1=0.585973
BATCH 61 training acc=0.843750, cost=0.424513, test acc=0.702435, cost=0.575231, disagree_f1=0.807736, agree_f1=0.342120, average_f1=0.574928
BATCH 62 training acc=0.687500, cost=0.501813, test acc=0.703704, cost=0.580370, disagree_f1=0.807578, agree_f1=0.356119, average_f1=0.581849
BATCH 63 training acc=0.750000, cost=0.487618, test acc=0.705733, cost=0.582827, disagree_f1=0.805890, agree_f1=0.392034, average_f1=0.598962
BATCH 64 training acc=0.687500, cost=0.621843, test acc=0.709792, cost=0.578300, disagree_f1=0.803098, agree_f1=0.448409, average_f1=0.625753
BATCH 65 training acc=0.687500, cost=0.728185, test acc=0.707002, cost=0.570651, disagree_f1=0.793713, agree_f1=0.494530, average_f1=0.644121
BATCH 66 training acc=0.781250, cost=0.466372, test acc=0.704972, cost=0.569910, disagree_f1=0.783467, agree_f1=0.537207, average_f1=0.660337
BATCH 67 training acc=0.656250, cost=0.660378, test acc=0.686707, cost=0.578913, disagree_f1=0.756170, agree_f1=0.561901, average_f1=0.659036
BATCH 68 training acc=0.781250, cost=0.526503, test acc=0.671740, cost=0.594294, disagree_f1=0.734836, agree_f1=0.569241, average_f1=0.652039
BATCH 69 training acc=0.625000, cost=0.645305, test acc=0.651192, cost=0.612246, disagree_f1=0.707882, agree_f1=0.567202, average_f1=0.637542
BATCH 70 training acc=0.593750, cost=0.646084, test acc=0.645611, cost=0.620313, disagree_f1=0.699117, agree_f1=0.568960, average_f1=0.634039
BATCH 71 training acc=0.625000, cost=0.661647, test acc=0.645611, cost=0.618982, disagree_f1=0.699247, agree_f1=0.568694, average_f1=0.633970
BATCH 72 training acc=0.625000, cost=0.693557, test acc=0.651192, cost=0.609742, disagree_f1=0.708006, agree_f1=0.566929, average_f1=0.637468
BATCH 73 training acc=0.656250, cost=0.557778, test acc=0.664891, cost=0.595606, disagree_f1=0.728357, agree_f1=0.562728, average_f1=0.645542
BATCH 74 training acc=0.687500, cost=0.572515, test acc=0.680112, cost=0.581958, disagree_f1=0.751527, agree_f1=0.551086, average_f1=0.651306
BATCH 75 training acc=0.625000, cost=0.676558, test acc=0.687722, cost=0.575187, disagree_f1=0.765121, agree_f1=0.534241, average_f1=0.649681
BATCH 76 training acc=0.781250, cost=0.456167, test acc=0.703704, cost=0.569572, disagree_f1=0.785767, agree_f1=0.519737, average_f1=0.652752
BATCH 77 training acc=0.812500, cost=0.476858, test acc=0.709031, cost=0.567930, disagree_f1=0.796667, agree_f1=0.488631, average_f1=0.642649
BATCH 78 training acc=0.687500, cost=0.584667, test acc=0.707763, cost=0.570743, disagree_f1=0.802062, agree_f1=0.441860, average_f1=0.621961
BATCH 79 training acc=0.625000, cost=0.708298, test acc=0.704465, cost=0.573334, disagree_f1=0.804235, agree_f1=0.397310, average_f1=0.600772
BATCH 80 training acc=0.781250, cost=0.518331, test acc=0.702689, cost=0.575197, disagree_f1=0.805509, agree_f1=0.369214, average_f1=0.587362
BATCH 81 training acc=0.718750, cost=0.574925, test acc=0.702435, cost=0.573464, disagree_f1=0.806148, agree_f1=0.360065, average_f1=0.583107
BATCH 82 training acc=0.718750, cost=0.546077, test acc=0.702943, cost=0.572254, disagree_f1=0.807433, agree_f1=0.350527, average_f1=0.578980
BATCH 83 training acc=0.656250, cost=0.596492, test acc=0.704211, cost=0.567769, disagree_f1=0.806826, agree_f1=0.369048, average_f1=0.587937
BATCH 84 training acc=0.718750, cost=0.630227, test acc=0.708016, cost=0.563380, disagree_f1=0.806717, agree_f1=0.403318, average_f1=0.605017
BATCH 85 training acc=0.750000, cost=0.541403, test acc=0.714358, cost=0.561339, disagree_f1=0.807126, agree_f1=0.449658, average_f1=0.628392
BATCH 86 training acc=0.750000, cost=0.489569, test acc=0.718163, cost=0.560630, disagree_f1=0.805463, agree_f1=0.488725, average_f1=0.647094
