Using GPU: 2...
X_train.shape=(19819, 2, 64), y_train.shape=(19819,);
X_test.shape=(4955, 2, 64), y_test.shape=(4955,)
Creating the data generator ...
PreTrain Embedding hitRate=0.9253959683225342
model.bilstm.embedding.weight
model.bilstm.quote_bilstm.weight_ih_l0
model.bilstm.quote_bilstm.weight_hh_l0
model.bilstm.quote_bilstm.bias_ih_l0
model.bilstm.quote_bilstm.bias_hh_l0
model.bilstm.quote_bilstm.weight_ih_l0_reverse
model.bilstm.quote_bilstm.weight_hh_l0_reverse
model.bilstm.quote_bilstm.bias_ih_l0_reverse
model.bilstm.quote_bilstm.bias_hh_l0_reverse
model.bilstm.quote_bilstm.weight_ih_l1
model.bilstm.quote_bilstm.weight_hh_l1
model.bilstm.quote_bilstm.bias_ih_l1
model.bilstm.quote_bilstm.bias_hh_l1
model.bilstm.quote_bilstm.weight_ih_l1_reverse
model.bilstm.quote_bilstm.weight_hh_l1_reverse
model.bilstm.quote_bilstm.bias_ih_l1_reverse
model.bilstm.quote_bilstm.bias_hh_l1_reverse
model.bilstm.response_bilstm.weight_ih_l0
model.bilstm.response_bilstm.weight_hh_l0
model.bilstm.response_bilstm.bias_ih_l0
model.bilstm.response_bilstm.bias_hh_l0
model.bilstm.response_bilstm.weight_ih_l0_reverse
model.bilstm.response_bilstm.weight_hh_l0_reverse
model.bilstm.response_bilstm.bias_ih_l0_reverse
model.bilstm.response_bilstm.bias_hh_l0_reverse
model.bilstm.response_bilstm.weight_ih_l1
model.bilstm.response_bilstm.weight_hh_l1
model.bilstm.response_bilstm.bias_ih_l1
model.bilstm.response_bilstm.bias_hh_l1
model.bilstm.response_bilstm.weight_ih_l1_reverse
model.bilstm.response_bilstm.weight_hh_l1_reverse
model.bilstm.response_bilstm.bias_ih_l1_reverse
model.bilstm.response_bilstm.bias_hh_l1_reverse
model.q2q_attention_layer.0.weight
model.q2q_attention_layer.0.bias
model.q2q_attention_layer.3.weight
model.q2q_attention_layer.3.bias
model.r2r_attention_layer.0.weight
model.r2r_attention_layer.0.bias
model.r2r_attention_layer.3.weight
model.r2r_attention_layer.3.bias
model.r2q_attention_layer.0.weight
model.r2q_attention_layer.0.bias
model.r2q_attention_layer.3.weight
model.r2q_attention_layer.3.bias
model.q2r_attention_layer.0.weight
model.q2r_attention_layer.0.bias
model.q2r_attention_layer.3.weight
model.q2r_attention_layer.3.bias
out.0.weight
out.0.bias
out.3.weight
out.3.bias
BATCH 1 training acc=0.531250, cost=0.692393, test acc=0.488396, cost=0.694184, disagree_f1=0.000000, agree_f1=0.656271, average_f1=0.328136
BATCH 2 training acc=0.531250, cost=0.694208, test acc=0.520888, cost=0.691796, disagree_f1=0.553759, agree_f1=0.482789, average_f1=0.518274
BATCH 3 training acc=0.343750, cost=0.701212, test acc=0.536024, cost=0.691130, disagree_f1=0.670866, agree_f1=0.214017, average_f1=0.442442
BATCH 4 training acc=0.531250, cost=0.696465, test acc=0.522704, cost=0.698016, disagree_f1=0.673748, agree_f1=0.111236, average_f1=0.392492
BATCH 5 training acc=0.375000, cost=0.754421, test acc=0.544097, cost=0.690379, disagree_f1=0.667843, agree_f1=0.273400, average_f1=0.470621
BATCH 6 training acc=0.531250, cost=0.688887, test acc=0.521493, cost=0.691012, disagree_f1=0.469219, agree_f1=0.564395, average_f1=0.516807
BATCH 7 training acc=0.343750, cost=0.715717, test acc=0.532392, cost=0.689719, disagree_f1=0.612736, agree_f1=0.409982, average_f1=0.511359
BATCH 8 training acc=0.562500, cost=0.684653, test acc=0.533804, cost=0.692042, disagree_f1=0.671408, agree_f1=0.197917, average_f1=0.434662
BATCH 9 training acc=0.437500, cost=0.707897, test acc=0.536831, cost=0.691775, disagree_f1=0.671533, agree_f1=0.214848, average_f1=0.443190
BATCH 10 training acc=0.531250, cost=0.686907, test acc=0.541675, cost=0.690885, disagree_f1=0.665192, agree_f1=0.273745, average_f1=0.469469
BATCH 11 training acc=0.500000, cost=0.692095, test acc=0.541675, cost=0.691499, disagree_f1=0.667545, agree_f1=0.262423, average_f1=0.464984
BATCH 12 training acc=0.750000, cost=0.637552, test acc=0.530575, cost=0.697800, disagree_f1=0.673223, agree_f1=0.166905, average_f1=0.420064
BATCH 13 training acc=0.593750, cost=0.670782, test acc=0.528355, cost=0.705948, disagree_f1=0.675010, agree_f1=0.140493, average_f1=0.407752
BATCH 14 training acc=0.562500, cost=0.654605, test acc=0.525732, cost=0.717872, disagree_f1=0.675145, agree_f1=0.121824, average_f1=0.398484
BATCH 15 training acc=0.625000, cost=0.697461, test acc=0.528961, cost=0.715550, disagree_f1=0.675292, agree_f1=0.142542, average_f1=0.408917
BATCH 16 training acc=0.468750, cost=0.750825, test acc=0.540868, cost=0.700815, disagree_f1=0.668416, agree_f1=0.253854, average_f1=0.461135
BATCH 17 training acc=0.593750, cost=0.686325, test acc=0.547326, cost=0.690213, disagree_f1=0.657086, agree_f1=0.334224, average_f1=0.495655
BATCH 18 training acc=0.687500, cost=0.657284, test acc=0.549344, cost=0.688700, disagree_f1=0.651366, agree_f1=0.362910, average_f1=0.507138
BATCH 19 training acc=0.593750, cost=0.674448, test acc=0.549950, cost=0.686897, disagree_f1=0.634546, agree_f1=0.414391, average_f1=0.524468
BATCH 20 training acc=0.593750, cost=0.673426, test acc=0.548133, cost=0.686577, disagree_f1=0.620187, agree_f1=0.442341, average_f1=0.531264
BATCH 21 training acc=0.281250, cost=0.729560, test acc=0.549748, cost=0.687371, disagree_f1=0.593847, agree_f1=0.494906, average_f1=0.544376
BATCH 22 training acc=0.625000, cost=0.670146, test acc=0.546922, cost=0.688579, disagree_f1=0.550190, agree_f1=0.543606, average_f1=0.546898
BATCH 23 training acc=0.593750, cost=0.673103, test acc=0.535217, cost=0.689630, disagree_f1=0.499239, agree_f1=0.566372, average_f1=0.532805
BATCH 24 training acc=0.531250, cost=0.688736, test acc=0.542079, cost=0.689398, disagree_f1=0.533416, agree_f1=0.550426, average_f1=0.541921
BATCH 25 training acc=0.562500, cost=0.696319, test acc=0.547730, cost=0.687226, disagree_f1=0.599607, agree_f1=0.480408, average_f1=0.540008
BATCH 26 training acc=0.500000, cost=0.702530, test acc=0.549748, cost=0.687099, disagree_f1=0.623206, agree_f1=0.440712, average_f1=0.531959
BATCH 27 training acc=0.343750, cost=0.746260, test acc=0.550959, cost=0.687447, disagree_f1=0.635066, agree_f1=0.416470, average_f1=0.525768
BATCH 28 training acc=0.593750, cost=0.690484, test acc=0.550151, cost=0.687175, disagree_f1=0.633930, agree_f1=0.416645, average_f1=0.525287
BATCH 29 training acc=0.312500, cost=0.751211, test acc=0.545711, cost=0.686656, disagree_f1=0.609946, agree_f1=0.456149, average_f1=0.533048
BATCH 30 training acc=0.500000, cost=0.696722, test acc=0.546115, cost=0.687649, disagree_f1=0.574939, agree_f1=0.513098, average_f1=0.544018
BATCH 31 training acc=0.437500, cost=0.690847, test acc=0.509384, cost=0.690465, disagree_f1=0.337422, agree_f1=0.610479, average_f1=0.473950
BATCH 32 training acc=0.375000, cost=0.721839, test acc=0.489606, cost=0.693829, disagree_f1=0.018626, agree_f1=0.655121, average_f1=0.336873
BATCH 33 training acc=0.562500, cost=0.662180, test acc=0.488396, cost=0.696985, disagree_f1=0.000000, agree_f1=0.656271, average_f1=0.328136
BATCH 34 training acc=0.406250, cost=0.709208, test acc=0.488396, cost=0.697138, disagree_f1=0.000000, agree_f1=0.656271, average_f1=0.328136
BATCH 35 training acc=0.625000, cost=0.655309, test acc=0.488396, cost=0.698420, disagree_f1=0.000000, agree_f1=0.656271, average_f1=0.328136
BATCH 36 training acc=0.343750, cost=0.733210, test acc=0.488396, cost=0.695827, disagree_f1=0.000000, agree_f1=0.656271, average_f1=0.328136
BATCH 37 training acc=0.437500, cost=0.712671, test acc=0.492230, cost=0.692292, disagree_f1=0.044799, agree_f1=0.654206, average_f1=0.349502
BATCH 38 training acc=0.406250, cost=0.705848, test acc=0.530172, cost=0.689980, disagree_f1=0.480125, agree_f1=0.571429, average_f1=0.525777
BATCH 39 training acc=0.468750, cost=0.704214, test acc=0.549748, cost=0.689053, disagree_f1=0.648495, agree_f1=0.373842, average_f1=0.511169
BATCH 40 training acc=0.468750, cost=0.699103, test acc=0.526337, cost=0.690658, disagree_f1=0.678273, agree_f1=0.102486, average_f1=0.390379
BATCH 41 training acc=0.500000, cost=0.696458, test acc=0.511604, cost=0.692673, disagree_f1=0.676903, agree_f1=0.000000, average_f1=0.338451
BATCH 42 training acc=0.500000, cost=0.697491, test acc=0.511604, cost=0.694185, disagree_f1=0.676903, agree_f1=0.000000, average_f1=0.338451
BATCH 43 training acc=0.531250, cost=0.680872, test acc=0.511604, cost=0.695391, disagree_f1=0.676903, agree_f1=0.000000, average_f1=0.338451
BATCH 44 training acc=0.593750, cost=0.671268, test acc=0.511604, cost=0.697099, disagree_f1=0.676903, agree_f1=0.000000, average_f1=0.338451
BATCH 45 training acc=0.656250, cost=0.660958, test acc=0.511604, cost=0.700311, disagree_f1=0.676903, agree_f1=0.000000, average_f1=0.338451
BATCH 46 training acc=0.593750, cost=0.673068, test acc=0.511604, cost=0.703570, disagree_f1=0.676903, agree_f1=0.000000, average_f1=0.338451
BATCH 47 training acc=0.437500, cost=0.742305, test acc=0.511604, cost=0.702011, disagree_f1=0.676903, agree_f1=0.000000, average_f1=0.338451
BATCH 48 training acc=0.468750, cost=0.706520, test acc=0.511604, cost=0.698432, disagree_f1=0.676903, agree_f1=0.000000, average_f1=0.338451
BATCH 49 training acc=0.562500, cost=0.681153, test acc=0.511604, cost=0.695640, disagree_f1=0.676903, agree_f1=0.000000, average_f1=0.338451
BATCH 50 training acc=0.593750, cost=0.662689, test acc=0.511604, cost=0.693676, disagree_f1=0.676903, agree_f1=0.000000, average_f1=0.338451
BATCH 51 training acc=0.500000, cost=0.713058, test acc=0.531786, cost=0.691149, disagree_f1=0.672131, agree_f1=0.181369, average_f1=0.426750
