Using GPU: 1...
X_train.shape=(33444, 2, 64), y_train.shape=(33444,);
X_test.shape=(11226, 2, 64), y_test.shape=(11226,)
Creating the data generator ...
PreTrain Embedding hitRate=0.9516045739579491
model.bilstm.embedding.weight
model.bilstm.quote_bilstm.weight_ih_l0
model.bilstm.quote_bilstm.weight_hh_l0
model.bilstm.quote_bilstm.bias_ih_l0
model.bilstm.quote_bilstm.bias_hh_l0
model.bilstm.quote_bilstm.weight_ih_l0_reverse
model.bilstm.quote_bilstm.weight_hh_l0_reverse
model.bilstm.quote_bilstm.bias_ih_l0_reverse
model.bilstm.quote_bilstm.bias_hh_l0_reverse
model.bilstm.quote_bilstm.weight_ih_l1
model.bilstm.quote_bilstm.weight_hh_l1
model.bilstm.quote_bilstm.bias_ih_l1
model.bilstm.quote_bilstm.bias_hh_l1
model.bilstm.quote_bilstm.weight_ih_l1_reverse
model.bilstm.quote_bilstm.weight_hh_l1_reverse
model.bilstm.quote_bilstm.bias_ih_l1_reverse
model.bilstm.quote_bilstm.bias_hh_l1_reverse
model.bilstm.response_bilstm.weight_ih_l0
model.bilstm.response_bilstm.weight_hh_l0
model.bilstm.response_bilstm.bias_ih_l0
model.bilstm.response_bilstm.bias_hh_l0
model.bilstm.response_bilstm.weight_ih_l0_reverse
model.bilstm.response_bilstm.weight_hh_l0_reverse
model.bilstm.response_bilstm.bias_ih_l0_reverse
model.bilstm.response_bilstm.bias_hh_l0_reverse
model.bilstm.response_bilstm.weight_ih_l1
model.bilstm.response_bilstm.weight_hh_l1
model.bilstm.response_bilstm.bias_ih_l1
model.bilstm.response_bilstm.bias_hh_l1
model.bilstm.response_bilstm.weight_ih_l1_reverse
model.bilstm.response_bilstm.weight_hh_l1_reverse
model.bilstm.response_bilstm.bias_ih_l1_reverse
model.bilstm.response_bilstm.bias_hh_l1_reverse
model.cross_dot_v2_r2q_attention_layer.0.weight
model.cross_dot_v2_r2q_attention_layer.0.bias
model.cross_dot_v2_q2r_attention_layer.0.weight
model.cross_dot_v2_q2r_attention_layer.0.bias
out.0.weight
out.0.bias
out.3.weight
out.3.bias
BATCH 1 training acc=0.375000, cost=1.100548, test acc=0.613665, cost=1.078754, disagree_f1=0.000000, neural_f1=0.836405, agree_f1=0.354877, average_f1=0.397094
BATCH 2 training acc=0.375000, cost=1.090412, test acc=0.706040, cost=1.061132, disagree_f1=0.028561, neural_f1=0.895911, agree_f1=0.403226, average_f1=0.442566
BATCH 3 training acc=0.531250, cost=1.075300, test acc=0.775788, cost=1.042640, disagree_f1=0.523196, neural_f1=0.908997, agree_f1=0.418391, average_f1=0.616861
BATCH 4 training acc=0.625000, cost=1.054540, test acc=0.803225, cost=0.998577, disagree_f1=0.658725, neural_f1=0.910239, agree_f1=0.257081, average_f1=0.608682
BATCH 5 training acc=0.500000, cost=1.047014, test acc=0.824158, cost=0.959491, disagree_f1=0.728287, neural_f1=0.932930, agree_f1=0.014914, average_f1=0.558710
BATCH 6 training acc=0.625000, cost=1.012627, test acc=0.763495, cost=0.912752, disagree_f1=0.662752, neural_f1=0.887188, agree_f1=0.000000, average_f1=0.516647
BATCH 7 training acc=0.593750, cost=0.946625, test acc=0.755478, cost=0.852617, disagree_f1=0.654795, neural_f1=0.880775, agree_f1=0.000000, average_f1=0.511857
BATCH 8 training acc=0.687500, cost=0.827027, test acc=0.782024, cost=0.765321, disagree_f1=0.680320, neural_f1=0.903692, agree_f1=0.000000, average_f1=0.528004
BATCH 9 training acc=0.656250, cost=0.836226, test acc=0.802512, cost=0.683523, disagree_f1=0.701315, neural_f1=0.920742, agree_f1=0.017778, average_f1=0.546611
BATCH 10 training acc=0.718750, cost=0.686045, test acc=0.809816, cost=0.602221, disagree_f1=0.709195, neural_f1=0.926213, agree_f1=0.063536, average_f1=0.566315
BATCH 11 training acc=0.718750, cost=0.744201, test acc=0.819259, cost=0.533802, disagree_f1=0.720858, neural_f1=0.932038, agree_f1=0.182857, average_f1=0.611918
BATCH 12 training acc=0.750000, cost=0.649587, test acc=0.817032, cost=0.497021, disagree_f1=0.695143, neural_f1=0.932987, agree_f1=0.334630, average_f1=0.654254
BATCH 13 training acc=0.781250, cost=0.585680, test acc=0.813380, cost=0.486308, disagree_f1=0.680236, neural_f1=0.933111, agree_f1=0.364780, average_f1=0.659376
BATCH 14 training acc=0.593750, cost=1.094998, test acc=0.800018, cost=0.490784, disagree_f1=0.598418, neural_f1=0.934197, agree_f1=0.416749, average_f1=0.649788
BATCH 15 training acc=0.750000, cost=0.835897, test acc=0.784429, cost=0.511854, disagree_f1=0.525051, neural_f1=0.933493, agree_f1=0.440688, average_f1=0.633077
BATCH 16 training acc=0.687500, cost=0.773466, test acc=0.773561, cost=0.533523, disagree_f1=0.511215, neural_f1=0.929205, agree_f1=0.438683, average_f1=0.626368
BATCH 17 training acc=0.625000, cost=0.662231, test acc=0.744611, cost=0.592235, disagree_f1=0.472973, neural_f1=0.914278, agree_f1=0.425169, average_f1=0.604140
BATCH 18 training acc=0.656250, cost=0.779872, test acc=0.708979, cost=0.710344, disagree_f1=0.552418, neural_f1=0.875268, agree_f1=0.375362, average_f1=0.601016
BATCH 19 training acc=0.500000, cost=1.152046, test acc=0.688758, cost=0.772066, disagree_f1=0.577220, neural_f1=0.854285, agree_f1=0.351790, average_f1=0.594432
BATCH 20 training acc=0.593750, cost=0.737778, test acc=0.694103, cost=0.736472, disagree_f1=0.593288, neural_f1=0.858329, agree_f1=0.340753, average_f1=0.597457
BATCH 21 training acc=0.656250, cost=0.931902, test acc=0.726973, cost=0.635352, disagree_f1=0.616886, neural_f1=0.882999, agree_f1=0.351869, average_f1=0.617251
BATCH 22 training acc=0.562500, cost=0.770783, test acc=0.787101, cost=0.539036, disagree_f1=0.648764, neural_f1=0.925737, agree_f1=0.366831, average_f1=0.647111
BATCH 23 training acc=0.531250, cost=0.804157, test acc=0.810351, cost=0.503226, disagree_f1=0.653104, neural_f1=0.934646, agree_f1=0.372308, average_f1=0.653353
BATCH 24 training acc=0.656250, cost=0.836066, test acc=0.813112, cost=0.502684, disagree_f1=0.661098, neural_f1=0.931350, agree_f1=0.349722, average_f1=0.647390
BATCH 25 training acc=0.625000, cost=0.634949, test acc=0.810885, cost=0.507099, disagree_f1=0.656000, neural_f1=0.928599, agree_f1=0.341463, average_f1=0.642021
BATCH 26 training acc=0.718750, cost=0.599622, test acc=0.809282, cost=0.511980, disagree_f1=0.642780, neural_f1=0.927992, agree_f1=0.375307, average_f1=0.648693
BATCH 27 training acc=0.531250, cost=0.810255, test acc=0.805808, cost=0.516593, disagree_f1=0.621403, neural_f1=0.930178, agree_f1=0.406204, average_f1=0.652595
BATCH 28 training acc=0.750000, cost=0.584730, test acc=0.796811, cost=0.531123, disagree_f1=0.568354, neural_f1=0.933527, agree_f1=0.447596, average_f1=0.649826
BATCH 29 training acc=0.750000, cost=0.547525, test acc=0.790397, cost=0.549394, disagree_f1=0.567581, neural_f1=0.933531, agree_f1=0.442922, average_f1=0.648011
BATCH 30 training acc=0.531250, cost=0.830007, test acc=0.767059, cost=0.586841, disagree_f1=0.572404, neural_f1=0.918074, agree_f1=0.419803, average_f1=0.636760
BATCH 31 training acc=0.593750, cost=0.622520, test acc=0.735970, cost=0.636325, disagree_f1=0.578871, neural_f1=0.894422, agree_f1=0.388851, average_f1=0.620715
BATCH 32 training acc=0.687500, cost=0.685800, test acc=0.718422, cost=0.673032, disagree_f1=0.620581, neural_f1=0.874148, agree_f1=0.349635, average_f1=0.614788
BATCH 33 training acc=0.687500, cost=0.721246, test acc=0.705327, cost=0.702551, disagree_f1=0.669915, neural_f1=0.853386, agree_f1=0.299382, average_f1=0.607561
BATCH 34 training acc=0.718750, cost=0.607069, test acc=0.700338, cost=0.707216, disagree_f1=0.675484, neural_f1=0.845122, agree_f1=0.279981, average_f1=0.600196
BATCH 35 training acc=0.562500, cost=0.768535, test acc=0.705416, cost=0.703989, disagree_f1=0.683620, neural_f1=0.846913, agree_f1=0.275725, average_f1=0.602086
BATCH 36 training acc=0.718750, cost=0.588027, test acc=0.721450, cost=0.674106, disagree_f1=0.689212, neural_f1=0.860265, agree_f1=0.276249, average_f1=0.608575
BATCH 37 training acc=0.593750, cost=0.669325, test acc=0.736326, cost=0.646936, disagree_f1=0.689085, neural_f1=0.873229, agree_f1=0.286200, average_f1=0.616171
BATCH 38 training acc=0.531250, cost=0.829034, test acc=0.758952, cost=0.606373, disagree_f1=0.695604, neural_f1=0.892490, agree_f1=0.297364, average_f1=0.628486
BATCH 39 training acc=0.562500, cost=0.897757, test acc=0.774719, cost=0.576928, disagree_f1=0.693723, neural_f1=0.905363, agree_f1=0.315926, average_f1=0.638337
BATCH 40 training acc=0.562500, cost=0.782113, test acc=0.795564, cost=0.545713, disagree_f1=0.694018, neural_f1=0.921551, agree_f1=0.339127, average_f1=0.651566
BATCH 41 training acc=0.843750, cost=0.497413, test acc=0.810796, cost=0.518853, disagree_f1=0.699303, neural_f1=0.931434, agree_f1=0.353752, average_f1=0.661496
BATCH 42 training acc=0.687500, cost=0.692341, test acc=0.819971, cost=0.493905, disagree_f1=0.697702, neural_f1=0.935131, agree_f1=0.355911, average_f1=0.662914
BATCH 43 training acc=0.718750, cost=0.538571, test acc=0.823089, cost=0.480218, disagree_f1=0.698800, neural_f1=0.934678, agree_f1=0.340309, average_f1=0.657929
BATCH 44 training acc=0.625000, cost=1.057245, test acc=0.824069, cost=0.474923, disagree_f1=0.700414, neural_f1=0.934465, agree_f1=0.341755, average_f1=0.658878
BATCH 45 training acc=0.687500, cost=0.668382, test acc=0.824425, cost=0.473595, disagree_f1=0.704896, neural_f1=0.935469, agree_f1=0.343863, average_f1=0.661409
BATCH 46 training acc=0.656250, cost=0.695148, test acc=0.822911, cost=0.474185, disagree_f1=0.710875, neural_f1=0.935779, agree_f1=0.317577, average_f1=0.654744
BATCH 47 training acc=0.656250, cost=0.772069, test acc=0.819882, cost=0.486874, disagree_f1=0.714418, neural_f1=0.934758, agree_f1=0.322183, average_f1=0.657120
BATCH 48 training acc=0.625000, cost=0.822833, test acc=0.806699, cost=0.512524, disagree_f1=0.709041, neural_f1=0.925610, agree_f1=0.322082, average_f1=0.652244
BATCH 49 training acc=0.562500, cost=0.852235, test acc=0.790219, cost=0.540432, disagree_f1=0.696337, neural_f1=0.914914, agree_f1=0.325257, average_f1=0.645503
BATCH 50 training acc=0.593750, cost=0.648250, test acc=0.768395, cost=0.571472, disagree_f1=0.663087, neural_f1=0.901372, agree_f1=0.364253, average_f1=0.642904
BATCH 51 training acc=0.718750, cost=0.603251, test acc=0.748976, cost=0.605545, disagree_f1=0.614775, neural_f1=0.895068, agree_f1=0.387097, average_f1=0.632313
BATCH 52 training acc=0.687500, cost=0.856466, test acc=0.726973, cost=0.640766, disagree_f1=0.556725, neural_f1=0.886634, agree_f1=0.397626, average_f1=0.613662
BATCH 53 training acc=0.593750, cost=0.837520, test acc=0.715215, cost=0.661023, disagree_f1=0.503337, neural_f1=0.884021, agree_f1=0.411097, average_f1=0.599485
BATCH 54 training acc=0.781250, cost=0.519242, test acc=0.687244, cost=0.671120, disagree_f1=0.352269, neural_f1=0.883724, agree_f1=0.403466, average_f1=0.546487
BATCH 55 training acc=0.625000, cost=0.644921, test acc=0.677802, cost=0.660558, disagree_f1=0.246067, neural_f1=0.889164, agree_f1=0.401660, average_f1=0.512297
BATCH 56 training acc=0.687500, cost=0.855029, test acc=0.713433, cost=0.634232, disagree_f1=0.414531, neural_f1=0.897079, agree_f1=0.418586, average_f1=0.576732
BATCH 57 training acc=0.625000, cost=0.782843, test acc=0.746660, cost=0.595736, disagree_f1=0.534743, neural_f1=0.907968, agree_f1=0.421555, average_f1=0.621422
BATCH 58 training acc=0.718750, cost=0.544869, test acc=0.773116, cost=0.556858, disagree_f1=0.604320, neural_f1=0.919157, agree_f1=0.413665, average_f1=0.645714
BATCH 59 training acc=0.687500, cost=0.795705, test acc=0.789863, cost=0.531237, disagree_f1=0.651173, neural_f1=0.924725, agree_f1=0.395144, average_f1=0.657014
BATCH 60 training acc=0.687500, cost=0.632084, test acc=0.800641, cost=0.512106, disagree_f1=0.668046, neural_f1=0.930376, agree_f1=0.384335, average_f1=0.660919
BATCH 61 training acc=0.843750, cost=0.604221, test acc=0.811153, cost=0.492371, disagree_f1=0.686889, neural_f1=0.934562, agree_f1=0.363568, average_f1=0.661673
BATCH 62 training acc=0.625000, cost=0.697998, test acc=0.815428, cost=0.481106, disagree_f1=0.695754, neural_f1=0.935503, agree_f1=0.340615, average_f1=0.657291
BATCH 63 training acc=0.781250, cost=0.703390, test acc=0.818546, cost=0.480947, disagree_f1=0.704637, neural_f1=0.935876, agree_f1=0.329382, average_f1=0.656632
BATCH 64 training acc=0.750000, cost=0.635332, test acc=0.819704, cost=0.482331, disagree_f1=0.707280, neural_f1=0.936082, agree_f1=0.329341, average_f1=0.657568
BATCH 65 training acc=0.656250, cost=0.698069, test acc=0.819615, cost=0.484517, disagree_f1=0.706108, neural_f1=0.936273, agree_f1=0.336709, average_f1=0.659697
BATCH 66 training acc=0.625000, cost=0.828713, test acc=0.817121, cost=0.487054, disagree_f1=0.699417, neural_f1=0.936056, agree_f1=0.346201, average_f1=0.660558
