Using GPU: 2...
X_train.shape=(2383, 2, 64), y_train.shape=(2383,);
X_test.shape=(596, 2, 64), y_test.shape=(596,)
Creating the data generator ...
PreTrain Embedding hitRate=0.9832497860374129
model.bilstm.embedding.weight
model.bilstm.quote_bilstm.weight_ih_l0
model.bilstm.quote_bilstm.weight_hh_l0
model.bilstm.quote_bilstm.bias_ih_l0
model.bilstm.quote_bilstm.bias_hh_l0
model.bilstm.quote_bilstm.weight_ih_l0_reverse
model.bilstm.quote_bilstm.weight_hh_l0_reverse
model.bilstm.quote_bilstm.bias_ih_l0_reverse
model.bilstm.quote_bilstm.bias_hh_l0_reverse
model.bilstm.quote_bilstm.weight_ih_l1
model.bilstm.quote_bilstm.weight_hh_l1
model.bilstm.quote_bilstm.bias_ih_l1
model.bilstm.quote_bilstm.bias_hh_l1
model.bilstm.quote_bilstm.weight_ih_l1_reverse
model.bilstm.quote_bilstm.weight_hh_l1_reverse
model.bilstm.quote_bilstm.bias_ih_l1_reverse
model.bilstm.quote_bilstm.bias_hh_l1_reverse
model.bilstm.response_bilstm.weight_ih_l0
model.bilstm.response_bilstm.weight_hh_l0
model.bilstm.response_bilstm.bias_ih_l0
model.bilstm.response_bilstm.bias_hh_l0
model.bilstm.response_bilstm.weight_ih_l0_reverse
model.bilstm.response_bilstm.weight_hh_l0_reverse
model.bilstm.response_bilstm.bias_ih_l0_reverse
model.bilstm.response_bilstm.bias_hh_l0_reverse
model.bilstm.response_bilstm.weight_ih_l1
model.bilstm.response_bilstm.weight_hh_l1
model.bilstm.response_bilstm.bias_ih_l1
model.bilstm.response_bilstm.bias_hh_l1
model.bilstm.response_bilstm.weight_ih_l1_reverse
model.bilstm.response_bilstm.weight_hh_l1_reverse
model.bilstm.response_bilstm.bias_ih_l1_reverse
model.bilstm.response_bilstm.bias_hh_l1_reverse
model.self_dot_q2q_attention_layer.0.weight
model.self_dot_q2q_attention_layer.0.bias
model.self_dot_r2r_attention_layer.0.weight
model.self_dot_r2r_attention_layer.0.bias
model.cross_dot_v2_r2q_attention_layer.0.weight
model.cross_dot_v2_r2q_attention_layer.0.bias
model.cross_dot_v2_q2r_attention_layer.0.weight
model.cross_dot_v2_q2r_attention_layer.0.bias
out.0.weight
out.0.bias
out.3.weight
out.3.bias
BATCH 1 training acc=0.312500, cost=0.713828, test acc=0.639262, cost=0.658691, disagree_f1=0.779939, agree_f1=0.000000, average_f1=0.389969
BATCH 2 training acc=0.500000, cost=0.774384, test acc=0.639262, cost=0.650272, disagree_f1=0.779939, agree_f1=0.000000, average_f1=0.389969
BATCH 3 training acc=0.593750, cost=0.661661, test acc=0.639262, cost=0.648358, disagree_f1=0.779939, agree_f1=0.000000, average_f1=0.389969
BATCH 4 training acc=0.781250, cost=0.588865, test acc=0.639262, cost=0.644988, disagree_f1=0.779939, agree_f1=0.000000, average_f1=0.389969
BATCH 5 training acc=0.593750, cost=0.665064, test acc=0.639262, cost=0.644452, disagree_f1=0.779939, agree_f1=0.000000, average_f1=0.389969
BATCH 6 training acc=0.500000, cost=0.730999, test acc=0.639262, cost=0.638722, disagree_f1=0.779939, agree_f1=0.000000, average_f1=0.389969
BATCH 7 training acc=0.750000, cost=0.556168, test acc=0.639262, cost=0.637266, disagree_f1=0.779939, agree_f1=0.000000, average_f1=0.389969
BATCH 8 training acc=0.531250, cost=0.691167, test acc=0.642617, cost=0.634164, disagree_f1=0.779731, agree_f1=0.053333, average_f1=0.416532
BATCH 9 training acc=0.656250, cost=0.614733, test acc=0.667785, cost=0.633527, disagree_f1=0.788462, agree_f1=0.226563, average_f1=0.507512
BATCH 10 training acc=0.625000, cost=0.690420, test acc=0.664430, cost=0.632753, disagree_f1=0.772210, agree_f1=0.363057, average_f1=0.567633
BATCH 11 training acc=0.750000, cost=0.542613, test acc=0.659396, cost=0.632542, disagree_f1=0.765859, agree_f1=0.375385, average_f1=0.570622
BATCH 12 training acc=0.781250, cost=0.580986, test acc=0.657718, cost=0.638950, disagree_f1=0.767654, agree_f1=0.350318, average_f1=0.558986
BATCH 13 training acc=0.562500, cost=0.723478, test acc=0.666107, cost=0.641883, disagree_f1=0.775141, agree_f1=0.351792, average_f1=0.563466
BATCH 14 training acc=0.562500, cost=0.693920, test acc=0.671141, cost=0.644528, disagree_f1=0.783186, agree_f1=0.319444, average_f1=0.551315
BATCH 15 training acc=0.562500, cost=0.673529, test acc=0.669463, cost=0.634226, disagree_f1=0.780868, agree_f1=0.327645, average_f1=0.554256
BATCH 16 training acc=0.625000, cost=0.773827, test acc=0.666107, cost=0.624066, disagree_f1=0.772571, agree_f1=0.372240, average_f1=0.572406
BATCH 17 training acc=0.656250, cost=0.657350, test acc=0.676174, cost=0.626554, disagree_f1=0.769964, agree_f1=0.453258, average_f1=0.611611
BATCH 18 training acc=0.718750, cost=0.603361, test acc=0.656040, cost=0.636795, disagree_f1=0.738186, agree_f1=0.498778, average_f1=0.618482
BATCH 19 training acc=0.812500, cost=0.602913, test acc=0.664430, cost=0.635367, disagree_f1=0.745547, agree_f1=0.507389, average_f1=0.626468
BATCH 20 training acc=0.781250, cost=0.585663, test acc=0.681208, cost=0.623574, disagree_f1=0.772727, agree_f1=0.466292, average_f1=0.619510
BATCH 21 training acc=0.687500, cost=0.601232, test acc=0.686242, cost=0.615168, disagree_f1=0.782305, agree_f1=0.438438, average_f1=0.610372
BATCH 22 training acc=0.687500, cost=0.603607, test acc=0.679530, cost=0.612421, disagree_f1=0.788013, agree_f1=0.343643, average_f1=0.565828
BATCH 23 training acc=0.750000, cost=0.555771, test acc=0.676174, cost=0.631197, disagree_f1=0.790899, agree_f1=0.282528, average_f1=0.536714
BATCH 24 training acc=0.656250, cost=0.623534, test acc=0.674497, cost=0.654131, disagree_f1=0.792291, agree_f1=0.248062, average_f1=0.520177
BATCH 25 training acc=0.687500, cost=0.672446, test acc=0.681208, cost=0.658436, disagree_f1=0.793926, agree_f1=0.296296, average_f1=0.545111
BATCH 26 training acc=0.531250, cost=0.760933, test acc=0.671141, cost=0.638209, disagree_f1=0.783664, agree_f1=0.314685, average_f1=0.549175
BATCH 27 training acc=0.625000, cost=0.622749, test acc=0.686242, cost=0.607828, disagree_f1=0.783815, agree_f1=0.428135, average_f1=0.605975
BATCH 28 training acc=0.656250, cost=0.795377, test acc=0.686242, cost=0.592752, disagree_f1=0.769420, agree_f1=0.509186, average_f1=0.639303
BATCH 29 training acc=0.718750, cost=0.551394, test acc=0.676174, cost=0.595866, disagree_f1=0.751609, agree_f1=0.534940, average_f1=0.643274
BATCH 30 training acc=0.812500, cost=0.545226, test acc=0.677852, cost=0.598329, disagree_f1=0.744681, agree_f1=0.563636, average_f1=0.654159
BATCH 31 training acc=0.656250, cost=0.578960, test acc=0.679530, cost=0.589616, disagree_f1=0.749672, agree_f1=0.554779, average_f1=0.652225
BATCH 32 training acc=0.687500, cost=0.587869, test acc=0.679530, cost=0.587978, disagree_f1=0.747020, agree_f1=0.562929, average_f1=0.654974
BATCH 33 training acc=0.750000, cost=0.549424, test acc=0.681208, cost=0.578657, disagree_f1=0.755784, agree_f1=0.541063, average_f1=0.648423
BATCH 34 training acc=0.718750, cost=0.553596, test acc=0.701342, cost=0.575655, disagree_f1=0.782396, agree_f1=0.524064, average_f1=0.653230
BATCH 35 training acc=0.781250, cost=0.519432, test acc=0.697987, cost=0.590614, disagree_f1=0.787234, agree_f1=0.479769, average_f1=0.633501
BATCH 36 training acc=0.750000, cost=0.527252, test acc=0.699664, cost=0.625328, disagree_f1=0.796359, agree_f1=0.428115, average_f1=0.612237
BATCH 37 training acc=0.625000, cost=0.676646, test acc=0.694631, cost=0.641758, disagree_f1=0.795506, agree_f1=0.397351, average_f1=0.596428
BATCH 38 training acc=0.750000, cost=0.709068, test acc=0.692953, cost=0.629721, disagree_f1=0.794613, agree_f1=0.392027, average_f1=0.593320
BATCH 39 training acc=0.656250, cost=0.678328, test acc=0.699664, cost=0.602224, disagree_f1=0.798196, agree_f1=0.413115, average_f1=0.605655
BATCH 40 training acc=0.593750, cost=0.641291, test acc=0.706376, cost=0.574820, disagree_f1=0.798155, agree_f1=0.461538, average_f1=0.629847
BATCH 41 training acc=0.687500, cost=0.610336, test acc=0.713087, cost=0.565081, disagree_f1=0.794718, agree_f1=0.523677, average_f1=0.659197
BATCH 42 training acc=0.781250, cost=0.476569, test acc=0.709732, cost=0.570715, disagree_f1=0.780735, agree_f1=0.570720, average_f1=0.675727
BATCH 43 training acc=0.718750, cost=0.516779, test acc=0.701342, cost=0.575968, disagree_f1=0.765789, agree_f1=0.587963, average_f1=0.676876
BATCH 44 training acc=0.750000, cost=0.537365, test acc=0.704698, cost=0.573285, disagree_f1=0.771429, agree_f1=0.582938, average_f1=0.677183
BATCH 45 training acc=0.500000, cost=0.627729, test acc=0.721477, cost=0.565015, disagree_f1=0.794554, agree_f1=0.567708, average_f1=0.681131
BATCH 46 training acc=0.687500, cost=0.583379, test acc=0.703020, cost=0.558856, disagree_f1=0.792982, agree_f1=0.474777, average_f1=0.633880
BATCH 47 training acc=0.593750, cost=0.584500, test acc=0.706376, cost=0.557701, disagree_f1=0.796748, agree_f1=0.471299, average_f1=0.634024
BATCH 48 training acc=0.687500, cost=0.541257, test acc=0.706376, cost=0.560599, disagree_f1=0.797219, agree_f1=0.468085, average_f1=0.632652
BATCH 49 training acc=0.812500, cost=0.490029, test acc=0.711409, cost=0.575019, disagree_f1=0.805869, agree_f1=0.437908, average_f1=0.621889
BATCH 50 training acc=0.718750, cost=0.594301, test acc=0.709732, cost=0.585118, disagree_f1=0.805399, agree_f1=0.429043, average_f1=0.617221
BATCH 51 training acc=0.656250, cost=0.628786, test acc=0.708054, cost=0.581264, disagree_f1=0.801822, agree_f1=0.445860, average_f1=0.623841
BATCH 52 training acc=0.687500, cost=0.606212, test acc=0.709732, cost=0.567767, disagree_f1=0.797661, agree_f1=0.486647, average_f1=0.642154
BATCH 53 training acc=0.718750, cost=0.674999, test acc=0.713087, cost=0.555682, disagree_f1=0.793229, agree_f1=0.531507, average_f1=0.662368
BATCH 54 training acc=0.718750, cost=0.646849, test acc=0.708054, cost=0.553597, disagree_f1=0.775773, agree_f1=0.581731, average_f1=0.678752
BATCH 55 training acc=0.812500, cost=0.464051, test acc=0.694631, cost=0.565169, disagree_f1=0.748619, agree_f1=0.611111, average_f1=0.679865
BATCH 56 training acc=0.718750, cost=0.632690, test acc=0.687919, cost=0.586913, disagree_f1=0.725664, agree_f1=0.638132, average_f1=0.681898
BATCH 57 training acc=0.656250, cost=0.613240, test acc=0.671141, cost=0.598260, disagree_f1=0.703030, agree_f1=0.631579, average_f1=0.667305
BATCH 58 training acc=0.531250, cost=0.709973, test acc=0.686242, cost=0.594015, disagree_f1=0.722963, agree_f1=0.638298, average_f1=0.680630
BATCH 59 training acc=0.656250, cost=0.615527, test acc=0.682886, cost=0.581697, disagree_f1=0.731152, agree_f1=0.613497, average_f1=0.672325
BATCH 60 training acc=0.687500, cost=0.598701, test acc=0.704698, cost=0.570581, disagree_f1=0.762803, agree_f1=0.608889, average_f1=0.685846
BATCH 61 training acc=0.656250, cost=0.588980, test acc=0.703020, cost=0.565465, disagree_f1=0.770428, agree_f1=0.579572, average_f1=0.675000
BATCH 62 training acc=0.687500, cost=0.551610, test acc=0.708054, cost=0.563877, disagree_f1=0.775773, agree_f1=0.581731, average_f1=0.678752
BATCH 63 training acc=0.750000, cost=0.604063, test acc=0.701342, cost=0.559080, disagree_f1=0.777500, agree_f1=0.545918, average_f1=0.661709
BATCH 64 training acc=0.562500, cost=0.669149, test acc=0.699664, cost=0.557512, disagree_f1=0.779285, agree_f1=0.530184, average_f1=0.654734
BATCH 65 training acc=0.781250, cost=0.434269, test acc=0.704698, cost=0.555181, disagree_f1=0.782178, agree_f1=0.541667, average_f1=0.661922
BATCH 66 training acc=0.781250, cost=0.501493, test acc=0.703020, cost=0.551969, disagree_f1=0.783354, agree_f1=0.528000, average_f1=0.655677
BATCH 67 training acc=0.875000, cost=0.391374, test acc=0.704698, cost=0.553965, disagree_f1=0.790974, agree_f1=0.497143, average_f1=0.644058
BATCH 68 training acc=0.625000, cost=0.572058, test acc=0.704698, cost=0.564567, disagree_f1=0.794872, agree_f1=0.473054, average_f1=0.633963
BATCH 69 training acc=0.531250, cost=0.749276, test acc=0.708054, cost=0.568980, disagree_f1=0.797674, agree_f1=0.475904, average_f1=0.636789
BATCH 70 training acc=0.656250, cost=0.658486, test acc=0.704698, cost=0.564456, disagree_f1=0.794393, agree_f1=0.476190, average_f1=0.635291
BATCH 71 training acc=0.781250, cost=0.510018, test acc=0.711409, cost=0.554112, disagree_f1=0.792771, agree_f1=0.524862, average_f1=0.658816
BATCH 72 training acc=0.625000, cost=0.674278, test acc=0.728188, cost=0.546636, disagree_f1=0.794416, agree_f1=0.599010, average_f1=0.696713
BATCH 73 training acc=0.718750, cost=0.503430, test acc=0.714765, cost=0.546755, disagree_f1=0.779221, agree_f1=0.597156, average_f1=0.688189
BATCH 74 training acc=0.593750, cost=0.606412, test acc=0.721477, cost=0.546251, disagree_f1=0.785530, agree_f1=0.602871, average_f1=0.694200
BATCH 75 training acc=0.843750, cost=0.446299, test acc=0.723154, cost=0.545753, disagree_f1=0.789809, agree_f1=0.594595, average_f1=0.692202
BATCH 76 training acc=0.750000, cost=0.516121, test acc=0.719799, cost=0.545271, disagree_f1=0.789937, agree_f1=0.579345, average_f1=0.684641
BATCH 77 training acc=0.718750, cost=0.621510, test acc=0.723154, cost=0.544438, disagree_f1=0.789272, agree_f1=0.596577, average_f1=0.692925
BATCH 78 training acc=0.750000, cost=0.476720, test acc=0.716443, cost=0.545148, disagree_f1=0.778506, agree_f1=0.606061, average_f1=0.692283
BATCH 79 training acc=0.937500, cost=0.338205, test acc=0.704698, cost=0.553313, disagree_f1=0.762803, agree_f1=0.608889, average_f1=0.685846
BATCH 80 training acc=0.750000, cost=0.485181, test acc=0.697987, cost=0.556741, disagree_f1=0.756098, agree_f1=0.603524, average_f1=0.679811
BATCH 81 training acc=0.781250, cost=0.514566, test acc=0.718121, cost=0.553516, disagree_f1=0.778947, agree_f1=0.611111, average_f1=0.695029
BATCH 82 training acc=0.718750, cost=0.509180, test acc=0.721477, cost=0.553286, disagree_f1=0.782152, agree_f1=0.613953, average_f1=0.698053
BATCH 83 training acc=0.812500, cost=0.455711, test acc=0.721477, cost=0.553972, disagree_f1=0.781003, agree_f1=0.617512, average_f1=0.699257
BATCH 84 training acc=0.718750, cost=0.548272, test acc=0.718121, cost=0.550315, disagree_f1=0.776596, agree_f1=0.618182, average_f1=0.697389
BATCH 85 training acc=0.718750, cost=0.490209, test acc=0.714765, cost=0.548728, disagree_f1=0.768392, agree_f1=0.628821, average_f1=0.698607
BATCH 86 training acc=0.718750, cost=0.587428, test acc=0.719799, cost=0.542214, disagree_f1=0.774019, agree_f1=0.631347, average_f1=0.702683
BATCH 87 training acc=0.750000, cost=0.449431, test acc=0.731544, cost=0.537517, disagree_f1=0.789474, agree_f1=0.629630, average_f1=0.709552
BATCH 88 training acc=0.687500, cost=0.600409, test acc=0.738255, cost=0.533003, disagree_f1=0.794737, agree_f1=0.638889, average_f1=0.716813
BATCH 89 training acc=0.781250, cost=0.529270, test acc=0.729866, cost=0.531318, disagree_f1=0.785047, agree_f1=0.636569, average_f1=0.710808
BATCH 90 training acc=0.718750, cost=0.622758, test acc=0.734899, cost=0.526227, disagree_f1=0.790451, agree_f1=0.639269, average_f1=0.714860
BATCH 91 training acc=0.781250, cost=0.392780, test acc=0.743289, cost=0.522392, disagree_f1=0.801556, agree_f1=0.636580, average_f1=0.719068
BATCH 92 training acc=0.781250, cost=0.555440, test acc=0.748322, cost=0.522099, disagree_f1=0.812500, agree_f1=0.617347, average_f1=0.714923
BATCH 93 training acc=0.656250, cost=0.559122, test acc=0.744966, cost=0.530686, disagree_f1=0.817308, agree_f1=0.577778, average_f1=0.697543
BATCH 94 training acc=0.718750, cost=0.536664, test acc=0.746644, cost=0.533757, disagree_f1=0.820878, agree_f1=0.567335, average_f1=0.694107
BATCH 95 training acc=0.875000, cost=0.330097, test acc=0.746644, cost=0.538995, disagree_f1=0.822562, agree_f1=0.557185, average_f1=0.689873
BATCH 96 training acc=0.718750, cost=0.547219, test acc=0.751678, cost=0.536820, disagree_f1=0.825472, agree_f1=0.569767, average_f1=0.697620
BATCH 97 training acc=0.875000, cost=0.323933, test acc=0.738255, cost=0.547908, disagree_f1=0.818605, agree_f1=0.530120, average_f1=0.674363
BATCH 98 training acc=0.781250, cost=0.516904, test acc=0.741611, cost=0.548247, disagree_f1=0.820513, agree_f1=0.538922, average_f1=0.679717
BATCH 99 training acc=0.812500, cost=0.447388, test acc=0.755034, cost=0.536974, disagree_f1=0.826603, agree_f1=0.582857, average_f1=0.704730
BATCH 100 training acc=0.718750, cost=0.685861, test acc=0.753356, cost=0.521078, disagree_f1=0.819632, agree_f1=0.610080, average_f1=0.714856
BATCH 101 training acc=0.843750, cost=0.396075, test acc=0.758389, cost=0.516143, disagree_f1=0.815385, agree_f1=0.650485, average_f1=0.732935
BATCH 102 training acc=0.812500, cost=0.481193, test acc=0.748322, cost=0.517682, disagree_f1=0.803665, agree_f1=0.649533, average_f1=0.726599
BATCH 103 training acc=0.906250, cost=0.351106, test acc=0.744966, cost=0.522154, disagree_f1=0.797333, agree_f1=0.656109, average_f1=0.726721
BATCH 104 training acc=0.875000, cost=0.366738, test acc=0.751678, cost=0.529368, disagree_f1=0.805263, agree_f1=0.657407, average_f1=0.731335
BATCH 105 training acc=0.812500, cost=0.347888, test acc=0.756711, cost=0.553012, disagree_f1=0.816688, agree_f1=0.638404, average_f1=0.727546
BATCH 106 training acc=0.656250, cost=0.660876, test acc=0.756711, cost=0.575840, disagree_f1=0.819876, agree_f1=0.625323, average_f1=0.722599
BATCH 107 training acc=0.750000, cost=0.441712, test acc=0.753356, cost=0.589651, disagree_f1=0.817391, agree_f1=0.620155, average_f1=0.718773
BATCH 108 training acc=0.750000, cost=0.594870, test acc=0.753356, cost=0.586804, disagree_f1=0.814159, agree_f1=0.633416, average_f1=0.723788
BATCH 109 training acc=0.656250, cost=0.608125, test acc=0.741611, cost=0.578177, disagree_f1=0.798429, agree_f1=0.640187, average_f1=0.719308
BATCH 110 training acc=0.718750, cost=0.787481, test acc=0.724832, cost=0.589563, disagree_f1=0.772222, agree_f1=0.652542, average_f1=0.712382
BATCH 111 training acc=0.812500, cost=0.507827, test acc=0.721477, cost=0.612844, disagree_f1=0.757310, agree_f1=0.673228, average_f1=0.715269
BATCH 112 training acc=0.687500, cost=0.600197, test acc=0.709732, cost=0.614681, disagree_f1=0.742942, agree_f1=0.666667, average_f1=0.704804
