Using GPU: 0...
X_train.shape=(2383, 2, 64), y_train.shape=(2383,);
X_test.shape=(596, 2, 64), y_test.shape=(596,)
Creating the data generator ...
PreTrain Embedding hitRate=0.9832497860374129
model.bilstm.embedding.weight
model.bilstm.bilstm.weight_ih_l0
model.bilstm.bilstm.weight_hh_l0
model.bilstm.bilstm.bias_ih_l0
model.bilstm.bilstm.bias_hh_l0
model.bilstm.bilstm.weight_ih_l0_reverse
model.bilstm.bilstm.weight_hh_l0_reverse
model.bilstm.bilstm.bias_ih_l0_reverse
model.bilstm.bilstm.bias_hh_l0_reverse
model.self_dot_q2q_attention_layer.0.weight
model.self_dot_q2q_attention_layer.0.bias
model.self_dot_r2r_attention_layer.0.weight
model.self_dot_r2r_attention_layer.0.bias
model.cross_dot_v2_r2q_attention_layer.0.weight
model.cross_dot_v2_r2q_attention_layer.0.bias
model.cross_dot_v2_q2r_attention_layer.0.weight
model.cross_dot_v2_q2r_attention_layer.0.bias
out.0.weight
out.0.bias
out.3.weight
out.3.bias
BATCH 1 training acc=0.593750, cost=0.688304, test acc=0.627517, cost=0.677674, disagree_f1=0.771134, agree_f1=0.000000, average_f1=0.385567
BATCH 2 training acc=0.531250, cost=0.782395, test acc=0.627517, cost=0.665237, disagree_f1=0.771134, agree_f1=0.000000, average_f1=0.385567
BATCH 3 training acc=0.625000, cost=0.661781, test acc=0.627517, cost=0.643857, disagree_f1=0.771134, agree_f1=0.000000, average_f1=0.385567
BATCH 4 training acc=0.781250, cost=0.542718, test acc=0.627517, cost=0.638730, disagree_f1=0.771134, agree_f1=0.000000, average_f1=0.385567
BATCH 5 training acc=0.656250, cost=0.649832, test acc=0.627517, cost=0.632903, disagree_f1=0.771134, agree_f1=0.000000, average_f1=0.385567
BATCH 6 training acc=0.531250, cost=0.722686, test acc=0.634228, cost=0.624646, disagree_f1=0.773859, agree_f1=0.043860, average_f1=0.408859
BATCH 7 training acc=0.750000, cost=0.554740, test acc=0.674497, cost=0.618875, disagree_f1=0.791398, agree_f1=0.259542, average_f1=0.525470
BATCH 8 training acc=0.750000, cost=0.581214, test acc=0.677852, cost=0.614470, disagree_f1=0.787140, agree_f1=0.337931, average_f1=0.562535
BATCH 9 training acc=0.781250, cost=0.549035, test acc=0.681208, cost=0.611131, disagree_f1=0.785068, agree_f1=0.383117, average_f1=0.584092
BATCH 10 training acc=0.656250, cost=0.612197, test acc=0.681208, cost=0.607569, disagree_f1=0.776471, agree_f1=0.444444, average_f1=0.610458
BATCH 11 training acc=0.625000, cost=0.764335, test acc=0.677852, cost=0.603378, disagree_f1=0.765281, agree_f1=0.486631, average_f1=0.625956
BATCH 12 training acc=0.656250, cost=0.578341, test acc=0.676174, cost=0.603562, disagree_f1=0.748370, agree_f1=0.545882, average_f1=0.647126
BATCH 13 training acc=0.687500, cost=0.593673, test acc=0.669463, cost=0.601405, disagree_f1=0.741130, agree_f1=0.542923, average_f1=0.642027
