Using GPU: 3...
X_train.shape=(19819, 2, 64), y_train.shape=(19819,);
X_test.shape=(4955, 2, 64), y_test.shape=(4955,)
Creating the data generator ...
PreTrain Embedding hitRate=0.9253959683225342
model.bilstm.bilstm.weight_ih_l0
model.bilstm.bilstm.weight_hh_l0
model.bilstm.bilstm.bias_ih_l0
model.bilstm.bilstm.bias_hh_l0
model.bilstm.bilstm.weight_ih_l0_reverse
model.bilstm.bilstm.weight_hh_l0_reverse
model.bilstm.bilstm.bias_ih_l0_reverse
model.bilstm.bilstm.bias_hh_l0_reverse
model.quote_attention_Wy.weight
model.quote_attention_Wh.weight
model.quote_attention_Wa.weight
model.response_attention_Wy.weight
model.response_attention_Wh.weight
model.response_attention_Wa.weight
out.0.weight
out.0.bias
out.3.weight
out.3.bias
BATCH 1 training acc=0.500000, cost=0.689239, test acc=0.511604, cost=0.704951, disagree_f1=0.676903, agree_f1=0.000000, average_f1=0.338451
BATCH 2 training acc=0.343750, cost=0.760860, test acc=0.511604, cost=0.697564, disagree_f1=0.676903, agree_f1=0.000000, average_f1=0.338451
BATCH 3 training acc=0.375000, cost=0.732219, test acc=0.520283, cost=0.691095, disagree_f1=0.674428, agree_f1=0.088923, average_f1=0.381676
BATCH 4 training acc=0.406250, cost=0.707054, test acc=0.488396, cost=0.694202, disagree_f1=0.000000, agree_f1=0.656271, average_f1=0.328136
BATCH 5 training acc=0.500000, cost=0.692538, test acc=0.488396, cost=0.703370, disagree_f1=0.000000, agree_f1=0.656271, average_f1=0.328136
BATCH 6 training acc=0.500000, cost=0.701504, test acc=0.488396, cost=0.709286, disagree_f1=0.000000, agree_f1=0.656271, average_f1=0.328136
BATCH 7 training acc=0.500000, cost=0.708498, test acc=0.488396, cost=0.710059, disagree_f1=0.000000, agree_f1=0.656271, average_f1=0.328136
BATCH 8 training acc=0.562500, cost=0.690452, test acc=0.488396, cost=0.708485, disagree_f1=0.000000, agree_f1=0.656271, average_f1=0.328136
BATCH 9 training acc=0.468750, cost=0.713046, test acc=0.488396, cost=0.702913, disagree_f1=0.000000, agree_f1=0.656271, average_f1=0.328136
BATCH 10 training acc=0.406250, cost=0.720445, test acc=0.488396, cost=0.696002, disagree_f1=0.000000, agree_f1=0.656271, average_f1=0.328136
BATCH 11 training acc=0.531250, cost=0.679106, test acc=0.499092, cost=0.691251, disagree_f1=0.204487, agree_f1=0.634462, average_f1=0.419475
BATCH 12 training acc=0.593750, cost=0.683173, test acc=0.539253, cost=0.688873, disagree_f1=0.569976, agree_f1=0.503804, average_f1=0.536890
BATCH 13 training acc=0.531250, cost=0.694563, test acc=0.551968, cost=0.687977, disagree_f1=0.635348, agree_f1=0.419152, average_f1=0.527250
BATCH 14 training acc=0.406250, cost=0.707337, test acc=0.551160, cost=0.687885, disagree_f1=0.636839, agree_f1=0.412573, average_f1=0.524706
BATCH 15 training acc=0.531250, cost=0.681020, test acc=0.551564, cost=0.687768, disagree_f1=0.637875, agree_f1=0.411235, average_f1=0.524555
BATCH 16 training acc=0.562500, cost=0.694081, test acc=0.551766, cost=0.687655, disagree_f1=0.639624, agree_f1=0.407259, average_f1=0.523441
BATCH 17 training acc=0.437500, cost=0.711883, test acc=0.550959, cost=0.687637, disagree_f1=0.643943, agree_f1=0.392243, average_f1=0.518093
BATCH 18 training acc=0.500000, cost=0.688018, test acc=0.554995, cost=0.687865, disagree_f1=0.653138, agree_f1=0.379398, average_f1=0.516268
BATCH 19 training acc=0.562500, cost=0.684761, test acc=0.552775, cost=0.688026, disagree_f1=0.655365, agree_f1=0.363218, average_f1=0.509292
BATCH 20 training acc=0.437500, cost=0.694729, test acc=0.553179, cost=0.687947, disagree_f1=0.655569, agree_f1=0.364159, average_f1=0.509864
BATCH 21 training acc=0.500000, cost=0.699144, test acc=0.552573, cost=0.688146, disagree_f1=0.657712, agree_f1=0.354209, average_f1=0.505961
BATCH 22 training acc=0.500000, cost=0.704662, test acc=0.549142, cost=0.688304, disagree_f1=0.657572, agree_f1=0.340224, average_f1=0.498898
BATCH 23 training acc=0.593750, cost=0.684729, test acc=0.548739, cost=0.688095, disagree_f1=0.656634, agree_f1=0.341966, average_f1=0.499300
BATCH 24 training acc=0.625000, cost=0.659655, test acc=0.546115, cost=0.688401, disagree_f1=0.657008, agree_f1=0.329257, average_f1=0.493133
BATCH 25 training acc=0.406250, cost=0.707106, test acc=0.547528, cost=0.687940, disagree_f1=0.656029, agree_f1=0.339033, average_f1=0.497531
