Using GPU: 0...
X_train.shape=(4700, 2, 64), y_train.shape=(4700,);
X_test.shape=(1176, 2, 64), y_test.shape=(1176,)
Creating the data generator ...
PreTrain Embedding hitRate=0.9742634608872334
model.bilstm.embedding.weight
model.bilstm.quote_bilstm.weight_ih_l0
model.bilstm.quote_bilstm.weight_hh_l0
model.bilstm.quote_bilstm.bias_ih_l0
model.bilstm.quote_bilstm.bias_hh_l0
model.bilstm.quote_bilstm.weight_ih_l0_reverse
model.bilstm.quote_bilstm.weight_hh_l0_reverse
model.bilstm.quote_bilstm.bias_ih_l0_reverse
model.bilstm.quote_bilstm.bias_hh_l0_reverse
model.bilstm.quote_bilstm.weight_ih_l1
model.bilstm.quote_bilstm.weight_hh_l1
model.bilstm.quote_bilstm.bias_ih_l1
model.bilstm.quote_bilstm.bias_hh_l1
model.bilstm.quote_bilstm.weight_ih_l1_reverse
model.bilstm.quote_bilstm.weight_hh_l1_reverse
model.bilstm.quote_bilstm.bias_ih_l1_reverse
model.bilstm.quote_bilstm.bias_hh_l1_reverse
model.bilstm.response_bilstm.weight_ih_l0
model.bilstm.response_bilstm.weight_hh_l0
model.bilstm.response_bilstm.bias_ih_l0
model.bilstm.response_bilstm.bias_hh_l0
model.bilstm.response_bilstm.weight_ih_l0_reverse
model.bilstm.response_bilstm.weight_hh_l0_reverse
model.bilstm.response_bilstm.bias_ih_l0_reverse
model.bilstm.response_bilstm.bias_hh_l0_reverse
model.bilstm.response_bilstm.weight_ih_l1
model.bilstm.response_bilstm.weight_hh_l1
model.bilstm.response_bilstm.bias_ih_l1
model.bilstm.response_bilstm.bias_hh_l1
model.bilstm.response_bilstm.weight_ih_l1_reverse
model.bilstm.response_bilstm.weight_hh_l1_reverse
model.bilstm.response_bilstm.bias_ih_l1_reverse
model.bilstm.response_bilstm.bias_hh_l1_reverse
model.cross_dot_v2_r2q_attention_layer.0.weight
model.cross_dot_v2_r2q_attention_layer.0.bias
model.cross_dot_v2_q2r_attention_layer.0.weight
model.cross_dot_v2_q2r_attention_layer.0.bias
out.0.weight
out.0.bias
out.3.weight
out.3.bias
BATCH 1 training acc=0.718750, cost=0.658493, test acc=0.676020, cost=0.635183, disagree_f1=0.806697, agree_f1=0.000000, average_f1=0.403349
BATCH 2 training acc=0.687500, cost=0.632536, test acc=0.676020, cost=0.625209, disagree_f1=0.806697, agree_f1=0.000000, average_f1=0.403349
BATCH 3 training acc=0.687500, cost=0.623195, test acc=0.676020, cost=0.630915, disagree_f1=0.806697, agree_f1=0.000000, average_f1=0.403349
BATCH 4 training acc=0.656250, cost=0.669638, test acc=0.676020, cost=0.629231, disagree_f1=0.806697, agree_f1=0.000000, average_f1=0.403349
BATCH 5 training acc=0.750000, cost=0.561020, test acc=0.676020, cost=0.629154, disagree_f1=0.806697, agree_f1=0.000000, average_f1=0.403349
BATCH 6 training acc=0.718750, cost=0.586793, test acc=0.676020, cost=0.628915, disagree_f1=0.806697, agree_f1=0.000000, average_f1=0.403349
BATCH 7 training acc=0.625000, cost=0.676950, test acc=0.676020, cost=0.623364, disagree_f1=0.806697, agree_f1=0.000000, average_f1=0.403349
BATCH 8 training acc=0.718750, cost=0.560088, test acc=0.676020, cost=0.620167, disagree_f1=0.806697, agree_f1=0.000000, average_f1=0.403349
BATCH 9 training acc=0.625000, cost=0.677433, test acc=0.676020, cost=0.615807, disagree_f1=0.806697, agree_f1=0.000000, average_f1=0.403349
BATCH 10 training acc=0.687500, cost=0.609452, test acc=0.676020, cost=0.612952, disagree_f1=0.806697, agree_f1=0.000000, average_f1=0.403349
BATCH 11 training acc=0.718750, cost=0.548815, test acc=0.676020, cost=0.609870, disagree_f1=0.806697, agree_f1=0.000000, average_f1=0.403349
BATCH 12 training acc=0.500000, cost=0.733336, test acc=0.676020, cost=0.609047, disagree_f1=0.806697, agree_f1=0.000000, average_f1=0.403349
BATCH 13 training acc=0.625000, cost=0.652106, test acc=0.693027, cost=0.614426, disagree_f1=0.813244, agree_f1=0.138425, average_f1=0.475834
BATCH 14 training acc=0.500000, cost=0.724659, test acc=0.667517, cost=0.638799, disagree_f1=0.780952, agree_f1=0.310406, average_f1=0.545679
BATCH 15 training acc=0.593750, cost=0.667565, test acc=0.648810, cost=0.654303, disagree_f1=0.750453, agree_f1=0.407461, average_f1=0.578957
BATCH 16 training acc=0.625000, cost=0.680341, test acc=0.664116, cost=0.646075, disagree_f1=0.768328, agree_f1=0.389490, average_f1=0.578909
BATCH 17 training acc=0.500000, cost=0.661287, test acc=0.687075, cost=0.625743, disagree_f1=0.796235, agree_f1=0.326007, average_f1=0.561121
BATCH 18 training acc=0.593750, cost=0.647743, test acc=0.701531, cost=0.609733, disagree_f1=0.812199, agree_f1=0.273292, average_f1=0.542745
BATCH 19 training acc=0.750000, cost=0.551212, test acc=0.693878, cost=0.600242, disagree_f1=0.812695, agree_f1=0.162791, average_f1=0.487743
BATCH 20 training acc=0.687500, cost=0.581370, test acc=0.687075, cost=0.611758, disagree_f1=0.810114, agree_f1=0.111111, average_f1=0.460612
BATCH 21 training acc=0.812500, cost=0.475131, test acc=0.686224, cost=0.652963, disagree_f1=0.810087, agree_f1=0.097800, average_f1=0.453944
BATCH 22 training acc=0.593750, cost=0.840582, test acc=0.684524, cost=0.669654, disagree_f1=0.809646, agree_f1=0.079404, average_f1=0.444525
BATCH 23 training acc=0.656250, cost=0.725076, test acc=0.684524, cost=0.657617, disagree_f1=0.809450, agree_f1=0.083951, average_f1=0.446701
BATCH 24 training acc=0.593750, cost=0.675840, test acc=0.687925, cost=0.632356, disagree_f1=0.809943, agree_f1=0.128266, average_f1=0.469105
BATCH 25 training acc=0.718750, cost=0.576128, test acc=0.686224, cost=0.610961, disagree_f1=0.808511, agree_f1=0.131765, average_f1=0.470138
BATCH 26 training acc=0.687500, cost=0.668565, test acc=0.684524, cost=0.598654, disagree_f1=0.806670, agree_f1=0.143187, average_f1=0.474929
BATCH 27 training acc=0.625000, cost=0.715065, test acc=0.690476, cost=0.600524, disagree_f1=0.809024, agree_f1=0.183857, average_f1=0.496440
BATCH 28 training acc=0.812500, cost=0.553742, test acc=0.692177, cost=0.607043, disagree_f1=0.810471, agree_f1=0.180995, average_f1=0.495733
BATCH 29 training acc=0.718750, cost=0.569478, test acc=0.689626, cost=0.610066, disagree_f1=0.809399, agree_f1=0.164760, average_f1=0.487080
BATCH 30 training acc=0.781250, cost=0.584404, test acc=0.687075, cost=0.608861, disagree_f1=0.811088, agree_f1=0.089109, average_f1=0.450099
BATCH 31 training acc=0.718750, cost=0.603731, test acc=0.679422, cost=0.605938, disagree_f1=0.807751, agree_f1=0.035806, average_f1=0.421778
BATCH 32 training acc=0.531250, cost=0.685357, test acc=0.677721, cost=0.604726, disagree_f1=0.807125, agree_f1=0.020672, average_f1=0.413898
BATCH 33 training acc=0.718750, cost=0.587577, test acc=0.676020, cost=0.601868, disagree_f1=0.806304, agree_f1=0.010390, average_f1=0.408347
BATCH 34 training acc=0.625000, cost=0.605047, test acc=0.676871, cost=0.599005, disagree_f1=0.806911, agree_f1=0.010417, average_f1=0.408664
BATCH 35 training acc=0.656250, cost=0.593762, test acc=0.676871, cost=0.596023, disagree_f1=0.806911, agree_f1=0.010417, average_f1=0.408664
BATCH 36 training acc=0.656250, cost=0.574786, test acc=0.676020, cost=0.593796, disagree_f1=0.806501, agree_f1=0.005222, average_f1=0.405861
BATCH 37 training acc=0.687500, cost=0.584761, test acc=0.676020, cost=0.593070, disagree_f1=0.806501, agree_f1=0.005222, average_f1=0.405861
BATCH 38 training acc=0.718750, cost=0.594847, test acc=0.676020, cost=0.593836, disagree_f1=0.806501, agree_f1=0.005222, average_f1=0.405861
BATCH 39 training acc=0.656250, cost=0.678744, test acc=0.676871, cost=0.592708, disagree_f1=0.806911, agree_f1=0.010417, average_f1=0.408664
BATCH 40 training acc=0.687500, cost=0.582305, test acc=0.677721, cost=0.591052, disagree_f1=0.807321, agree_f1=0.015584, average_f1=0.411453
BATCH 41 training acc=0.718750, cost=0.539636, test acc=0.676871, cost=0.590248, disagree_f1=0.806714, agree_f1=0.015544, average_f1=0.411129
BATCH 42 training acc=0.625000, cost=0.599750, test acc=0.677721, cost=0.587463, disagree_f1=0.806928, agree_f1=0.025707, average_f1=0.416318
BATCH 43 training acc=0.625000, cost=0.629649, test acc=0.679422, cost=0.582666, disagree_f1=0.807358, agree_f1=0.045570, average_f1=0.426464
BATCH 44 training acc=0.656250, cost=0.593547, test acc=0.686224, cost=0.579204, disagree_f1=0.810283, agree_f1=0.093366, average_f1=0.451824
BATCH 45 training acc=0.593750, cost=0.709960, test acc=0.693027, cost=0.578635, disagree_f1=0.810896, agree_f1=0.185102, average_f1=0.497999
BATCH 46 training acc=0.781250, cost=0.502314, test acc=0.699830, cost=0.577722, disagree_f1=0.812533, agree_f1=0.247335, average_f1=0.529934
BATCH 47 training acc=0.687500, cost=0.569158, test acc=0.706633, cost=0.575296, disagree_f1=0.812805, agree_f1=0.322200, average_f1=0.567503
BATCH 48 training acc=0.781250, cost=0.516949, test acc=0.710884, cost=0.569488, disagree_f1=0.813801, agree_f1=0.353612, average_f1=0.583706
BATCH 49 training acc=0.843750, cost=0.500458, test acc=0.712585, cost=0.564528, disagree_f1=0.813877, agree_f1=0.369403, average_f1=0.591640
BATCH 50 training acc=0.718750, cost=0.499532, test acc=0.713435, cost=0.566622, disagree_f1=0.813709, agree_f1=0.379374, average_f1=0.596542
BATCH 51 training acc=0.687500, cost=0.605916, test acc=0.710884, cost=0.571668, disagree_f1=0.810479, agree_f1=0.390681, average_f1=0.600580
BATCH 52 training acc=0.687500, cost=0.725876, test acc=0.715136, cost=0.566884, disagree_f1=0.809983, agree_f1=0.431239, average_f1=0.620611
BATCH 53 training acc=0.593750, cost=0.696452, test acc=0.713435, cost=0.559297, disagree_f1=0.801414, agree_f1=0.485496, average_f1=0.643455
BATCH 54 training acc=0.656250, cost=0.673893, test acc=0.693027, cost=0.567755, disagree_f1=0.771952, agree_f1=0.530559, average_f1=0.651256
BATCH 55 training acc=0.781250, cost=0.492591, test acc=0.675170, cost=0.592522, disagree_f1=0.738356, agree_f1=0.571749, average_f1=0.655053
BATCH 56 training acc=0.656250, cost=0.608574, test acc=0.663265, cost=0.604271, disagree_f1=0.719547, agree_f1=0.578723, average_f1=0.649135
BATCH 57 training acc=0.531250, cost=0.741422, test acc=0.677721, cost=0.594519, disagree_f1=0.738079, agree_f1=0.581215, average_f1=0.659647
BATCH 58 training acc=0.625000, cost=0.586899, test acc=0.693027, cost=0.573310, disagree_f1=0.763589, agree_f1=0.562424, average_f1=0.663006
BATCH 59 training acc=0.687500, cost=0.507405, test acc=0.700680, cost=0.558169, disagree_f1=0.780822, agree_f1=0.528150, average_f1=0.654486
BATCH 60 training acc=0.843750, cost=0.424973, test acc=0.720238, cost=0.554834, disagree_f1=0.805441, agree_f1=0.502269, average_f1=0.653855
BATCH 61 training acc=0.656250, cost=0.569420, test acc=0.716837, cost=0.565212, disagree_f1=0.808069, agree_f1=0.460292, average_f1=0.634180
BATCH 62 training acc=0.656250, cost=0.762755, test acc=0.711735, cost=0.571851, disagree_f1=0.807057, agree_f1=0.430252, average_f1=0.618655
BATCH 63 training acc=0.781250, cost=0.453743, test acc=0.715136, cost=0.575287, disagree_f1=0.810198, agree_f1=0.429302, average_f1=0.619750
