Using GPU: 3...
X_train.shape=(4701, 2, 64), y_train.shape=(4701,);
X_test.shape=(1175, 2, 64), y_test.shape=(1175,)
Creating the data generator ...
PreTrain Embedding hitRate=0.9742634608872334
model.bilstm.embedding.weight
model.bilstm.quote_bilstm.weight_ih_l0
model.bilstm.quote_bilstm.weight_hh_l0
model.bilstm.quote_bilstm.bias_ih_l0
model.bilstm.quote_bilstm.bias_hh_l0
model.bilstm.quote_bilstm.weight_ih_l0_reverse
model.bilstm.quote_bilstm.weight_hh_l0_reverse
model.bilstm.quote_bilstm.bias_ih_l0_reverse
model.bilstm.quote_bilstm.bias_hh_l0_reverse
model.bilstm.quote_bilstm.weight_ih_l1
model.bilstm.quote_bilstm.weight_hh_l1
model.bilstm.quote_bilstm.bias_ih_l1
model.bilstm.quote_bilstm.bias_hh_l1
model.bilstm.quote_bilstm.weight_ih_l1_reverse
model.bilstm.quote_bilstm.weight_hh_l1_reverse
model.bilstm.quote_bilstm.bias_ih_l1_reverse
model.bilstm.quote_bilstm.bias_hh_l1_reverse
model.bilstm.response_bilstm.weight_ih_l0
model.bilstm.response_bilstm.weight_hh_l0
model.bilstm.response_bilstm.bias_ih_l0
model.bilstm.response_bilstm.bias_hh_l0
model.bilstm.response_bilstm.weight_ih_l0_reverse
model.bilstm.response_bilstm.weight_hh_l0_reverse
model.bilstm.response_bilstm.bias_ih_l0_reverse
model.bilstm.response_bilstm.bias_hh_l0_reverse
model.bilstm.response_bilstm.weight_ih_l1
model.bilstm.response_bilstm.weight_hh_l1
model.bilstm.response_bilstm.bias_ih_l1
model.bilstm.response_bilstm.bias_hh_l1
model.bilstm.response_bilstm.weight_ih_l1_reverse
model.bilstm.response_bilstm.weight_hh_l1_reverse
model.bilstm.response_bilstm.bias_ih_l1_reverse
model.bilstm.response_bilstm.bias_hh_l1_reverse
model.self_dot_q2q_attention_layer.0.weight
model.self_dot_q2q_attention_layer.0.bias
model.self_dot_r2r_attention_layer.0.weight
model.self_dot_r2r_attention_layer.0.bias
model.cross_dot_v2_r2q_attention_layer.0.weight
model.cross_dot_v2_r2q_attention_layer.0.bias
model.cross_dot_v2_q2r_attention_layer.0.weight
model.cross_dot_v2_q2r_attention_layer.0.bias
out.0.weight
out.0.bias
out.3.weight
out.3.bias
BATCH 1 training acc=0.718750, cost=0.676749, test acc=0.656170, cost=0.659311, disagree_f1=0.792395, agree_f1=0.000000, average_f1=0.396197
BATCH 2 training acc=0.656250, cost=0.674930, test acc=0.656170, cost=0.650126, disagree_f1=0.792395, agree_f1=0.000000, average_f1=0.396197
BATCH 3 training acc=0.593750, cost=0.716955, test acc=0.656170, cost=0.633484, disagree_f1=0.792395, agree_f1=0.000000, average_f1=0.396197
BATCH 4 training acc=0.593750, cost=0.675376, test acc=0.668936, cost=0.657480, disagree_f1=0.795586, agree_f1=0.129754, average_f1=0.462670
BATCH 5 training acc=0.625000, cost=0.667517, test acc=0.456170, cost=0.707961, disagree_f1=0.437995, agree_f1=0.473207, average_f1=0.455601
BATCH 6 training acc=0.562500, cost=0.688560, test acc=0.539574, cost=0.687745, disagree_f1=0.596570, agree_f1=0.463826, average_f1=0.530198
BATCH 7 training acc=0.562500, cost=0.677429, test acc=0.681702, cost=0.640915, disagree_f1=0.798274, agree_f1=0.245968, average_f1=0.522121
BATCH 8 training acc=0.750000, cost=0.597919, test acc=0.656170, cost=0.617848, disagree_f1=0.792395, agree_f1=0.000000, average_f1=0.396197
BATCH 9 training acc=0.593750, cost=0.677342, test acc=0.656170, cost=0.624346, disagree_f1=0.792395, agree_f1=0.000000, average_f1=0.396197
BATCH 10 training acc=0.625000, cost=0.658894, test acc=0.656170, cost=0.628375, disagree_f1=0.792395, agree_f1=0.000000, average_f1=0.396197
BATCH 11 training acc=0.562500, cost=0.739604, test acc=0.656170, cost=0.621440, disagree_f1=0.792395, agree_f1=0.000000, average_f1=0.396197
BATCH 12 training acc=0.593750, cost=0.703827, test acc=0.656170, cost=0.613009, disagree_f1=0.792395, agree_f1=0.000000, average_f1=0.396197
BATCH 13 training acc=0.750000, cost=0.486530, test acc=0.660426, cost=0.609893, disagree_f1=0.794224, agree_f1=0.029197, average_f1=0.411710
BATCH 14 training acc=0.718750, cost=0.594117, test acc=0.680000, cost=0.607455, disagree_f1=0.802313, agree_f1=0.160714, average_f1=0.481514
BATCH 15 training acc=0.843750, cost=0.490054, test acc=0.685106, cost=0.609057, disagree_f1=0.803818, agree_f1=0.202586, average_f1=0.503202
BATCH 16 training acc=0.718750, cost=0.619630, test acc=0.681702, cost=0.611264, disagree_f1=0.802534, agree_f1=0.179825, average_f1=0.491179
BATCH 17 training acc=0.718750, cost=0.576925, test acc=0.678298, cost=0.618161, disagree_f1=0.802301, agree_f1=0.136986, average_f1=0.469644
