Using GPU: 0...
X_train.shape=(33444, 2, 64), y_train.shape=(33444,);
X_test.shape=(11226, 2, 64), y_test.shape=(11226,)
Creating the data generator ...
PreTrain Embedding hitRate=0.9516045739579491
model.bilstm.embedding.weight
model.bilstm.quote_bilstm.weight_ih_l0
model.bilstm.quote_bilstm.weight_hh_l0
model.bilstm.quote_bilstm.bias_ih_l0
model.bilstm.quote_bilstm.bias_hh_l0
model.bilstm.quote_bilstm.weight_ih_l0_reverse
model.bilstm.quote_bilstm.weight_hh_l0_reverse
model.bilstm.quote_bilstm.bias_ih_l0_reverse
model.bilstm.quote_bilstm.bias_hh_l0_reverse
model.bilstm.quote_bilstm.weight_ih_l1
model.bilstm.quote_bilstm.weight_hh_l1
model.bilstm.quote_bilstm.bias_ih_l1
model.bilstm.quote_bilstm.bias_hh_l1
model.bilstm.quote_bilstm.weight_ih_l1_reverse
model.bilstm.quote_bilstm.weight_hh_l1_reverse
model.bilstm.quote_bilstm.bias_ih_l1_reverse
model.bilstm.quote_bilstm.bias_hh_l1_reverse
model.bilstm.response_bilstm.weight_ih_l0
model.bilstm.response_bilstm.weight_hh_l0
model.bilstm.response_bilstm.bias_ih_l0
model.bilstm.response_bilstm.bias_hh_l0
model.bilstm.response_bilstm.weight_ih_l0_reverse
model.bilstm.response_bilstm.weight_hh_l0_reverse
model.bilstm.response_bilstm.bias_ih_l0_reverse
model.bilstm.response_bilstm.bias_hh_l0_reverse
model.bilstm.response_bilstm.weight_ih_l1
model.bilstm.response_bilstm.weight_hh_l1
model.bilstm.response_bilstm.bias_ih_l1
model.bilstm.response_bilstm.bias_hh_l1
model.bilstm.response_bilstm.weight_ih_l1_reverse
model.bilstm.response_bilstm.weight_hh_l1_reverse
model.bilstm.response_bilstm.bias_ih_l1_reverse
model.bilstm.response_bilstm.bias_hh_l1_reverse
model.self_dot_q2q_attention_layer.0.weight
model.self_dot_q2q_attention_layer.0.bias
model.self_dot_r2r_attention_layer.0.weight
model.self_dot_r2r_attention_layer.0.bias
out.0.weight
out.0.bias
out.3.weight
out.3.bias
BATCH 1 training acc=0.312500, cost=1.112478, test acc=0.233476, cost=1.103446, disagree_f1=0.378566, neural_f1=0.000000, agree_f1=0.000000, average_f1=0.126189
BATCH 2 training acc=0.250000, cost=1.106184, test acc=0.233387, cost=1.137916, disagree_f1=0.380845, neural_f1=0.000000, agree_f1=0.083195, average_f1=0.154680
BATCH 3 training acc=0.500000, cost=1.057689, test acc=0.233565, cost=1.169288, disagree_f1=0.378552, neural_f1=0.000000, agree_f1=0.033287, average_f1=0.137280
BATCH 4 training acc=0.343750, cost=1.058630, test acc=0.235703, cost=1.200380, disagree_f1=0.385769, neural_f1=0.000000, agree_f1=0.219447, average_f1=0.201739
BATCH 5 training acc=0.312500, cost=1.065086, test acc=0.221628, cost=1.209130, disagree_f1=0.359975, neural_f1=0.000000, agree_f1=0.274855, average_f1=0.211610
BATCH 6 training acc=0.437500, cost=1.029665, test acc=0.153394, cost=1.206553, disagree_f1=0.171455, neural_f1=0.000000, agree_f1=0.268103, average_f1=0.146519
BATCH 7 training acc=0.406250, cost=0.985941, test acc=0.162747, cost=1.177936, disagree_f1=0.202374, neural_f1=0.000000, agree_f1=0.271746, average_f1=0.158040
BATCH 8 training acc=0.437500, cost=1.002880, test acc=0.137627, cost=1.126236, disagree_f1=0.094340, neural_f1=0.004110, agree_f1=0.273326, average_f1=0.123925
BATCH 9 training acc=0.250000, cost=0.995809, test acc=0.336362, cost=1.035442, disagree_f1=0.194997, neural_f1=0.440321, agree_f1=0.313797, average_f1=0.316371
BATCH 10 training acc=0.375000, cost=0.927716, test acc=0.717085, cost=0.913732, disagree_f1=0.529063, neural_f1=0.871644, agree_f1=0.409574, average_f1=0.603427
BATCH 11 training acc=0.562500, cost=0.923008, test acc=0.794762, cost=0.796943, disagree_f1=0.625622, neural_f1=0.924119, agree_f1=0.413529, average_f1=0.654423
BATCH 12 training acc=0.687500, cost=0.784842, test acc=0.818190, cost=0.685968, disagree_f1=0.678117, neural_f1=0.932573, agree_f1=0.348796, average_f1=0.653162
BATCH 13 training acc=0.656250, cost=0.757743, test acc=0.823802, cost=0.606381, disagree_f1=0.707751, neural_f1=0.932101, agree_f1=0.257235, average_f1=0.632362
BATCH 14 training acc=0.875000, cost=0.539413, test acc=0.824604, cost=0.539329, disagree_f1=0.717702, neural_f1=0.931827, agree_f1=0.175227, average_f1=0.608252
