Using GPU: 0...
X_train.shape=(2383, 2, 64), y_train.shape=(2383,);
X_test.shape=(596, 2, 64), y_test.shape=(596,)
Creating the data generator ...
PreTrain Embedding hitRate=0.9832497860374129
model.bilstm.embedding.weight
model.bilstm.quote_bilstm.weight_ih_l0
model.bilstm.quote_bilstm.weight_hh_l0
model.bilstm.quote_bilstm.bias_ih_l0
model.bilstm.quote_bilstm.bias_hh_l0
model.bilstm.quote_bilstm.weight_ih_l0_reverse
model.bilstm.quote_bilstm.weight_hh_l0_reverse
model.bilstm.quote_bilstm.bias_ih_l0_reverse
model.bilstm.quote_bilstm.bias_hh_l0_reverse
model.bilstm.quote_bilstm.weight_ih_l1
model.bilstm.quote_bilstm.weight_hh_l1
model.bilstm.quote_bilstm.bias_ih_l1
model.bilstm.quote_bilstm.bias_hh_l1
model.bilstm.quote_bilstm.weight_ih_l1_reverse
model.bilstm.quote_bilstm.weight_hh_l1_reverse
model.bilstm.quote_bilstm.bias_ih_l1_reverse
model.bilstm.quote_bilstm.bias_hh_l1_reverse
model.bilstm.response_bilstm.weight_ih_l0
model.bilstm.response_bilstm.weight_hh_l0
model.bilstm.response_bilstm.bias_ih_l0
model.bilstm.response_bilstm.bias_hh_l0
model.bilstm.response_bilstm.weight_ih_l0_reverse
model.bilstm.response_bilstm.weight_hh_l0_reverse
model.bilstm.response_bilstm.bias_ih_l0_reverse
model.bilstm.response_bilstm.bias_hh_l0_reverse
model.bilstm.response_bilstm.weight_ih_l1
model.bilstm.response_bilstm.weight_hh_l1
model.bilstm.response_bilstm.bias_ih_l1
model.bilstm.response_bilstm.bias_hh_l1
model.bilstm.response_bilstm.weight_ih_l1_reverse
model.bilstm.response_bilstm.weight_hh_l1_reverse
model.bilstm.response_bilstm.bias_ih_l1_reverse
model.bilstm.response_bilstm.bias_hh_l1_reverse
model.self_dot_q2q_attention_layer.0.weight
model.self_dot_q2q_attention_layer.0.bias
model.self_dot_r2r_attention_layer.0.weight
model.self_dot_r2r_attention_layer.0.bias
out.0.weight
out.0.bias
out.3.weight
out.3.bias
BATCH 1 training acc=0.281250, cost=0.703210, test acc=0.615772, cost=0.674117, disagree_f1=0.762201, agree_f1=0.000000, average_f1=0.381101
BATCH 2 training acc=0.656250, cost=0.661344, test acc=0.615772, cost=0.661520, disagree_f1=0.762201, agree_f1=0.000000, average_f1=0.381101
BATCH 3 training acc=0.687500, cost=0.618818, test acc=0.615772, cost=0.676984, disagree_f1=0.762201, agree_f1=0.000000, average_f1=0.381101
BATCH 4 training acc=0.718750, cost=0.568583, test acc=0.615772, cost=0.740103, disagree_f1=0.762201, agree_f1=0.000000, average_f1=0.381101
BATCH 5 training acc=0.656250, cost=0.691105, test acc=0.615772, cost=0.729273, disagree_f1=0.762201, agree_f1=0.000000, average_f1=0.381101
BATCH 6 training acc=0.687500, cost=0.637349, test acc=0.615772, cost=0.692860, disagree_f1=0.762201, agree_f1=0.000000, average_f1=0.381101
BATCH 7 training acc=0.531250, cost=0.832563, test acc=0.615772, cost=0.661440, disagree_f1=0.762201, agree_f1=0.000000, average_f1=0.381101
BATCH 8 training acc=0.687500, cost=0.608772, test acc=0.615772, cost=0.652924, disagree_f1=0.762201, agree_f1=0.000000, average_f1=0.381101
BATCH 9 training acc=0.718750, cost=0.591604, test acc=0.615772, cost=0.651619, disagree_f1=0.762201, agree_f1=0.000000, average_f1=0.381101
BATCH 10 training acc=0.687500, cost=0.608880, test acc=0.615772, cost=0.650277, disagree_f1=0.762201, agree_f1=0.000000, average_f1=0.381101
BATCH 11 training acc=0.562500, cost=0.668805, test acc=0.615772, cost=0.649050, disagree_f1=0.762201, agree_f1=0.000000, average_f1=0.381101
BATCH 12 training acc=0.781250, cost=0.566275, test acc=0.615772, cost=0.645955, disagree_f1=0.762201, agree_f1=0.000000, average_f1=0.381101
BATCH 13 training acc=0.656250, cost=0.668332, test acc=0.615772, cost=0.644647, disagree_f1=0.762201, agree_f1=0.000000, average_f1=0.381101
BATCH 14 training acc=0.656250, cost=0.613459, test acc=0.615772, cost=0.645170, disagree_f1=0.762201, agree_f1=0.000000, average_f1=0.381101
BATCH 15 training acc=0.656250, cost=0.556793, test acc=0.615772, cost=0.649079, disagree_f1=0.762201, agree_f1=0.000000, average_f1=0.381101
BATCH 16 training acc=0.437500, cost=0.782337, test acc=0.615772, cost=0.647771, disagree_f1=0.762201, agree_f1=0.000000, average_f1=0.381101
BATCH 17 training acc=0.593750, cost=0.623905, test acc=0.615772, cost=0.644308, disagree_f1=0.761210, agree_f1=0.017167, average_f1=0.389188
BATCH 18 training acc=0.625000, cost=0.655024, test acc=0.635906, cost=0.638868, disagree_f1=0.765405, agree_f1=0.187266, average_f1=0.476336
BATCH 19 training acc=0.656250, cost=0.650084, test acc=0.664430, cost=0.634774, disagree_f1=0.771167, agree_f1=0.371069, average_f1=0.571118
BATCH 20 training acc=0.625000, cost=0.636800, test acc=0.661074, cost=0.632668, disagree_f1=0.756039, agree_f1=0.445055, average_f1=0.600547
BATCH 21 training acc=0.593750, cost=0.699699, test acc=0.667785, cost=0.631982, disagree_f1=0.751256, agree_f1=0.500000, average_f1=0.625628
BATCH 22 training acc=0.781250, cost=0.595823, test acc=0.669463, cost=0.630859, disagree_f1=0.755280, agree_f1=0.490956, average_f1=0.623118
BATCH 23 training acc=0.781250, cost=0.553789, test acc=0.664430, cost=0.627079, disagree_f1=0.761905, agree_f1=0.431818, average_f1=0.596861
BATCH 24 training acc=0.843750, cost=0.516185, test acc=0.645973, cost=0.625808, disagree_f1=0.763718, agree_f1=0.294314, average_f1=0.529016
BATCH 25 training acc=0.625000, cost=0.620298, test acc=0.637584, cost=0.628913, disagree_f1=0.765217, agree_f1=0.205882, average_f1=0.485550
BATCH 26 training acc=0.625000, cost=0.650401, test acc=0.630872, cost=0.632667, disagree_f1=0.764957, agree_f1=0.140625, average_f1=0.452791
BATCH 27 training acc=0.687500, cost=0.569186, test acc=0.624161, cost=0.639398, disagree_f1=0.763214, agree_f1=0.089431, average_f1=0.426322
BATCH 28 training acc=0.718750, cost=0.582206, test acc=0.624161, cost=0.641608, disagree_f1=0.764211, agree_f1=0.074380, average_f1=0.419295
BATCH 29 training acc=0.656250, cost=0.649529, test acc=0.622483, cost=0.634763, disagree_f1=0.763407, agree_f1=0.066390, average_f1=0.414898
BATCH 30 training acc=0.593750, cost=0.643959, test acc=0.622483, cost=0.621242, disagree_f1=0.762408, agree_f1=0.081633, average_f1=0.422020
BATCH 31 training acc=0.656250, cost=0.611686, test acc=0.630872, cost=0.612918, disagree_f1=0.763441, agree_f1=0.160305, average_f1=0.461873
BATCH 32 training acc=0.687500, cost=0.621795, test acc=0.637584, cost=0.611483, disagree_f1=0.764706, agree_f1=0.211679, average_f1=0.488192
BATCH 33 training acc=0.593750, cost=0.689412, test acc=0.652685, cost=0.614165, disagree_f1=0.769231, agree_f1=0.298305, average_f1=0.533768
BATCH 34 training acc=0.593750, cost=0.632819, test acc=0.652685, cost=0.618246, disagree_f1=0.763968, agree_f1=0.342857, average_f1=0.553413
BATCH 35 training acc=0.593750, cost=0.671049, test acc=0.679530, cost=0.622344, disagree_f1=0.775029, agree_f1=0.443149, average_f1=0.609089
BATCH 36 training acc=0.687500, cost=0.608295, test acc=0.674497, cost=0.619374, disagree_f1=0.773364, agree_f1=0.422619, average_f1=0.597992
BATCH 37 training acc=0.718750, cost=0.640335, test acc=0.654362, cost=0.613077, disagree_f1=0.764840, agree_f1=0.348101, average_f1=0.556471
BATCH 38 training acc=0.625000, cost=0.638622, test acc=0.656040, cost=0.605439, disagree_f1=0.771969, agree_f1=0.300341, average_f1=0.536155
BATCH 39 training acc=0.593750, cost=0.624329, test acc=0.649329, cost=0.597064, disagree_f1=0.769570, agree_f1=0.266667, average_f1=0.518118
BATCH 40 training acc=0.625000, cost=0.659868, test acc=0.649329, cost=0.590087, disagree_f1=0.770582, agree_f1=0.256228, average_f1=0.513405
BATCH 41 training acc=0.500000, cost=0.656015, test acc=0.651007, cost=0.585474, disagree_f1=0.769912, agree_f1=0.277778, average_f1=0.523845
BATCH 42 training acc=0.656250, cost=0.554772, test acc=0.659396, cost=0.583643, disagree_f1=0.773690, agree_f1=0.311864, average_f1=0.542777
BATCH 43 training acc=0.656250, cost=0.511154, test acc=0.662752, cost=0.595194, disagree_f1=0.775920, agree_f1=0.318644, average_f1=0.547282
BATCH 44 training acc=0.781250, cost=0.476299, test acc=0.652685, cost=0.672174, disagree_f1=0.771775, agree_f1=0.273684, average_f1=0.522730
BATCH 45 training acc=0.718750, cost=0.708723, test acc=0.645973, cost=0.765134, disagree_f1=0.767365, agree_f1=0.259649, average_f1=0.513507
BATCH 46 training acc=0.656250, cost=0.685968, test acc=0.651007, cost=0.950341, disagree_f1=0.771429, agree_f1=0.262411, average_f1=0.516920
