Using GPU: 2...
X_train.shape=(4701, 2, 64), y_train.shape=(4701,);
X_test.shape=(1175, 2, 64), y_test.shape=(1175,)
Creating the data generator ...
PreTrain Embedding hitRate=0.9742634608872334
model.bilstm.embedding.weight
model.bilstm.quote_bilstm.weight_ih_l0
model.bilstm.quote_bilstm.weight_hh_l0
model.bilstm.quote_bilstm.bias_ih_l0
model.bilstm.quote_bilstm.bias_hh_l0
model.bilstm.quote_bilstm.weight_ih_l0_reverse
model.bilstm.quote_bilstm.weight_hh_l0_reverse
model.bilstm.quote_bilstm.bias_ih_l0_reverse
model.bilstm.quote_bilstm.bias_hh_l0_reverse
model.bilstm.quote_bilstm.weight_ih_l1
model.bilstm.quote_bilstm.weight_hh_l1
model.bilstm.quote_bilstm.bias_ih_l1
model.bilstm.quote_bilstm.bias_hh_l1
model.bilstm.quote_bilstm.weight_ih_l1_reverse
model.bilstm.quote_bilstm.weight_hh_l1_reverse
model.bilstm.quote_bilstm.bias_ih_l1_reverse
model.bilstm.quote_bilstm.bias_hh_l1_reverse
model.bilstm.response_bilstm.weight_ih_l0
model.bilstm.response_bilstm.weight_hh_l0
model.bilstm.response_bilstm.bias_ih_l0
model.bilstm.response_bilstm.bias_hh_l0
model.bilstm.response_bilstm.weight_ih_l0_reverse
model.bilstm.response_bilstm.weight_hh_l0_reverse
model.bilstm.response_bilstm.bias_ih_l0_reverse
model.bilstm.response_bilstm.bias_hh_l0_reverse
model.bilstm.response_bilstm.weight_ih_l1
model.bilstm.response_bilstm.weight_hh_l1
model.bilstm.response_bilstm.bias_ih_l1
model.bilstm.response_bilstm.bias_hh_l1
model.bilstm.response_bilstm.weight_ih_l1_reverse
model.bilstm.response_bilstm.weight_hh_l1_reverse
model.bilstm.response_bilstm.bias_ih_l1_reverse
model.bilstm.response_bilstm.bias_hh_l1_reverse
model.q2q_attention_layer.0.weight
model.q2q_attention_layer.0.bias
model.q2q_attention_layer.3.weight
model.q2q_attention_layer.3.bias
model.r2r_attention_layer.0.weight
model.r2r_attention_layer.0.bias
model.r2r_attention_layer.3.weight
model.r2r_attention_layer.3.bias
model.cross_dot_v2_r2q_attention_layer.0.weight
model.cross_dot_v2_r2q_attention_layer.0.bias
model.cross_dot_v2_q2r_attention_layer.0.weight
model.cross_dot_v2_q2r_attention_layer.0.bias
out.0.weight
out.0.bias
out.3.weight
out.3.bias
BATCH 1 training acc=0.437500, cost=0.701260, test acc=0.666383, cost=0.656843, disagree_f1=0.799796, agree_f1=0.000000, average_f1=0.399898
BATCH 2 training acc=0.656250, cost=0.655720, test acc=0.666383, cost=0.626937, disagree_f1=0.799796, agree_f1=0.000000, average_f1=0.399898
BATCH 3 training acc=0.562500, cost=0.703777, test acc=0.666383, cost=0.624767, disagree_f1=0.799796, agree_f1=0.000000, average_f1=0.399898
BATCH 4 training acc=0.593750, cost=0.666621, test acc=0.666383, cost=0.622851, disagree_f1=0.799796, agree_f1=0.000000, average_f1=0.399898
BATCH 5 training acc=0.625000, cost=0.672171, test acc=0.666383, cost=0.627638, disagree_f1=0.799796, agree_f1=0.000000, average_f1=0.399898
BATCH 6 training acc=0.750000, cost=0.608405, test acc=0.666383, cost=0.618284, disagree_f1=0.799796, agree_f1=0.000000, average_f1=0.399898
BATCH 7 training acc=0.656250, cost=0.607390, test acc=0.666383, cost=0.611380, disagree_f1=0.799796, agree_f1=0.000000, average_f1=0.399898
BATCH 8 training acc=0.750000, cost=0.534374, test acc=0.666383, cost=0.626071, disagree_f1=0.799796, agree_f1=0.000000, average_f1=0.399898
BATCH 9 training acc=0.750000, cost=0.512511, test acc=0.666383, cost=0.680417, disagree_f1=0.799796, agree_f1=0.000000, average_f1=0.399898
BATCH 10 training acc=0.593750, cost=0.738456, test acc=0.666383, cost=0.690148, disagree_f1=0.799796, agree_f1=0.000000, average_f1=0.399898
BATCH 11 training acc=0.562500, cost=0.848580, test acc=0.666383, cost=0.657576, disagree_f1=0.799796, agree_f1=0.000000, average_f1=0.399898
BATCH 12 training acc=0.687500, cost=0.700242, test acc=0.666383, cost=0.620370, disagree_f1=0.799796, agree_f1=0.000000, average_f1=0.399898
BATCH 13 training acc=0.718750, cost=0.539756, test acc=0.671489, cost=0.603397, disagree_f1=0.802051, agree_f1=0.035000, average_f1=0.418526
BATCH 14 training acc=0.687500, cost=0.603639, test acc=0.695319, cost=0.601412, disagree_f1=0.810782, agree_f1=0.218341, average_f1=0.514561
BATCH 15 training acc=0.781250, cost=0.508389, test acc=0.702128, cost=0.602775, disagree_f1=0.812030, agree_f1=0.282787, average_f1=0.547408
BATCH 16 training acc=0.781250, cost=0.529234, test acc=0.696170, cost=0.600311, disagree_f1=0.811410, agree_f1=0.218818, average_f1=0.515114
BATCH 17 training acc=0.625000, cost=0.631920, test acc=0.695319, cost=0.598621, disagree_f1=0.811777, agree_f1=0.200893, average_f1=0.506335
BATCH 18 training acc=0.812500, cost=0.503439, test acc=0.680851, cost=0.596746, disagree_f1=0.805599, agree_f1=0.109264, average_f1=0.457431
BATCH 19 training acc=0.625000, cost=0.606803, test acc=0.689362, cost=0.595214, disagree_f1=0.809399, agree_f1=0.160920, average_f1=0.485160
