Using GPU: 2...
X_train.shape=(4701, 2, 64), y_train.shape=(4701,);
X_test.shape=(1175, 2, 64), y_test.shape=(1175,)
Creating the data generator ...
PreTrain Embedding hitRate=0.9742634608872334
model.bilstm.embedding.weight
model.bilstm.quote_bilstm.weight_ih_l0
model.bilstm.quote_bilstm.weight_hh_l0
model.bilstm.quote_bilstm.bias_ih_l0
model.bilstm.quote_bilstm.bias_hh_l0
model.bilstm.quote_bilstm.weight_ih_l0_reverse
model.bilstm.quote_bilstm.weight_hh_l0_reverse
model.bilstm.quote_bilstm.bias_ih_l0_reverse
model.bilstm.quote_bilstm.bias_hh_l0_reverse
model.bilstm.quote_bilstm.weight_ih_l1
model.bilstm.quote_bilstm.weight_hh_l1
model.bilstm.quote_bilstm.bias_ih_l1
model.bilstm.quote_bilstm.bias_hh_l1
model.bilstm.quote_bilstm.weight_ih_l1_reverse
model.bilstm.quote_bilstm.weight_hh_l1_reverse
model.bilstm.quote_bilstm.bias_ih_l1_reverse
model.bilstm.quote_bilstm.bias_hh_l1_reverse
model.bilstm.response_bilstm.weight_ih_l0
model.bilstm.response_bilstm.weight_hh_l0
model.bilstm.response_bilstm.bias_ih_l0
model.bilstm.response_bilstm.bias_hh_l0
model.bilstm.response_bilstm.weight_ih_l0_reverse
model.bilstm.response_bilstm.weight_hh_l0_reverse
model.bilstm.response_bilstm.bias_ih_l0_reverse
model.bilstm.response_bilstm.bias_hh_l0_reverse
model.bilstm.response_bilstm.weight_ih_l1
model.bilstm.response_bilstm.weight_hh_l1
model.bilstm.response_bilstm.bias_ih_l1
model.bilstm.response_bilstm.bias_hh_l1
model.bilstm.response_bilstm.weight_ih_l1_reverse
model.bilstm.response_bilstm.weight_hh_l1_reverse
model.bilstm.response_bilstm.bias_ih_l1_reverse
model.bilstm.response_bilstm.bias_hh_l1_reverse
model.self_dot_q2q_attention_layer.0.weight
model.self_dot_q2q_attention_layer.0.bias
model.self_dot_r2r_attention_layer.0.weight
model.self_dot_r2r_attention_layer.0.bias
model.cross_dot_v2_r2q_attention_layer.0.weight
model.cross_dot_v2_r2q_attention_layer.0.bias
model.cross_dot_v2_q2r_attention_layer.0.weight
model.cross_dot_v2_q2r_attention_layer.0.bias
out.0.weight
out.0.bias
out.3.weight
out.3.bias
BATCH 1 training acc=0.437500, cost=0.698886, test acc=0.662128, cost=0.659627, disagree_f1=0.796723, agree_f1=0.000000, average_f1=0.398361
BATCH 2 training acc=0.593750, cost=0.675070, test acc=0.662128, cost=0.636976, disagree_f1=0.796723, agree_f1=0.000000, average_f1=0.398361
BATCH 3 training acc=0.531250, cost=0.697360, test acc=0.662128, cost=0.636707, disagree_f1=0.796723, agree_f1=0.000000, average_f1=0.398361
BATCH 4 training acc=0.562500, cost=0.687306, test acc=0.662128, cost=0.643351, disagree_f1=0.796723, agree_f1=0.000000, average_f1=0.398361
BATCH 5 training acc=0.593750, cost=0.677174, test acc=0.662128, cost=0.647745, disagree_f1=0.796723, agree_f1=0.000000, average_f1=0.398361
BATCH 6 training acc=0.625000, cost=0.663743, test acc=0.662128, cost=0.641247, disagree_f1=0.796723, agree_f1=0.000000, average_f1=0.398361
BATCH 7 training acc=0.843750, cost=0.570690, test acc=0.662128, cost=0.624625, disagree_f1=0.796723, agree_f1=0.000000, average_f1=0.398361
BATCH 8 training acc=0.593750, cost=0.676666, test acc=0.662128, cost=0.621392, disagree_f1=0.796723, agree_f1=0.000000, average_f1=0.398361
BATCH 9 training acc=0.593750, cost=0.692606, test acc=0.662128, cost=0.619565, disagree_f1=0.796723, agree_f1=0.000000, average_f1=0.398361
BATCH 10 training acc=0.625000, cost=0.620301, test acc=0.662128, cost=0.615764, disagree_f1=0.796723, agree_f1=0.000000, average_f1=0.398361
BATCH 11 training acc=0.718750, cost=0.573793, test acc=0.662128, cost=0.613614, disagree_f1=0.796723, agree_f1=0.000000, average_f1=0.398361
BATCH 12 training acc=0.750000, cost=0.555699, test acc=0.664681, cost=0.620300, disagree_f1=0.797949, agree_f1=0.015000, average_f1=0.406474
BATCH 13 training acc=0.625000, cost=0.688632, test acc=0.671489, cost=0.617712, disagree_f1=0.801031, agree_f1=0.058537, average_f1=0.429784
BATCH 14 training acc=0.718750, cost=0.540369, test acc=0.685106, cost=0.617469, disagree_f1=0.805468, agree_f1=0.174107, average_f1=0.489788
BATCH 15 training acc=0.687500, cost=0.572606, test acc=0.690213, cost=0.615962, disagree_f1=0.803879, agree_f1=0.263158, average_f1=0.533519
BATCH 16 training acc=0.781250, cost=0.537544, test acc=0.682553, cost=0.611299, disagree_f1=0.795167, agree_f1=0.294896, average_f1=0.545032
BATCH 17 training acc=0.562500, cost=0.940330, test acc=0.691915, cost=0.601751, disagree_f1=0.792431, agree_f1=0.402640, average_f1=0.597536
BATCH 18 training acc=0.625000, cost=0.698297, test acc=0.672340, cost=0.613105, disagree_f1=0.759825, agree_f1=0.484605, average_f1=0.622215
BATCH 19 training acc=0.656250, cost=0.630776, test acc=0.647660, cost=0.627917, disagree_f1=0.724368, agree_f1=0.511792, average_f1=0.618080
BATCH 20 training acc=0.656250, cost=0.631299, test acc=0.666383, cost=0.625051, disagree_f1=0.744125, agree_f1=0.520782, average_f1=0.632454
BATCH 21 training acc=0.625000, cost=0.646767, test acc=0.685106, cost=0.613120, disagree_f1=0.773562, agree_f1=0.483240, average_f1=0.628401
BATCH 22 training acc=0.718750, cost=0.572637, test acc=0.691915, cost=0.596885, disagree_f1=0.795249, agree_f1=0.378007, average_f1=0.586628
BATCH 23 training acc=0.718750, cost=0.550706, test acc=0.690213, cost=0.589863, disagree_f1=0.805763, agree_f1=0.235294, average_f1=0.520529
BATCH 24 training acc=0.687500, cost=0.578546, test acc=0.680851, cost=0.598855, disagree_f1=0.804789, agree_f1=0.125874, average_f1=0.465332
BATCH 25 training acc=0.718750, cost=0.503460, test acc=0.671489, cost=0.615776, disagree_f1=0.800826, agree_f1=0.063107, average_f1=0.431966
BATCH 26 training acc=0.750000, cost=0.555123, test acc=0.670638, cost=0.625339, disagree_f1=0.800618, agree_f1=0.053790, average_f1=0.427204
BATCH 27 training acc=0.593750, cost=0.602707, test acc=0.668936, cost=0.617879, disagree_f1=0.799174, agree_f1=0.058111, average_f1=0.428643
BATCH 28 training acc=0.625000, cost=0.659271, test acc=0.678298, cost=0.598988, disagree_f1=0.803534, agree_f1=0.112676, average_f1=0.458105
BATCH 29 training acc=0.843750, cost=0.451831, test acc=0.691064, cost=0.587631, disagree_f1=0.808443, agree_f1=0.202198, average_f1=0.505321
BATCH 30 training acc=0.656250, cost=0.545683, test acc=0.700426, cost=0.578165, disagree_f1=0.808903, agree_f1=0.307087, average_f1=0.557995
BATCH 31 training acc=0.718750, cost=0.539613, test acc=0.691064, cost=0.573928, disagree_f1=0.793633, agree_f1=0.385787, average_f1=0.589710
BATCH 32 training acc=0.718750, cost=0.580625, test acc=0.706383, cost=0.577344, disagree_f1=0.790018, agree_f1=0.512023, average_f1=0.651020
BATCH 33 training acc=0.750000, cost=0.552738, test acc=0.681702, cost=0.585369, disagree_f1=0.756193, agree_f1=0.541667, average_f1=0.648930
BATCH 34 training acc=0.656250, cost=0.607631, test acc=0.668085, cost=0.589735, disagree_f1=0.735414, agree_f1=0.554795, average_f1=0.645104
BATCH 35 training acc=0.625000, cost=0.623248, test acc=0.676596, cost=0.579261, disagree_f1=0.745989, agree_f1=0.555035, average_f1=0.650512
BATCH 36 training acc=0.656250, cost=0.631770, test acc=0.675745, cost=0.577038, disagree_f1=0.744467, agree_f1=0.556461, average_f1=0.650464
BATCH 37 training acc=0.718750, cost=0.560709, test acc=0.686809, cost=0.564897, disagree_f1=0.761966, agree_f1=0.542289, average_f1=0.652127
BATCH 38 training acc=0.843750, cost=0.435070, test acc=0.715745, cost=0.557782, disagree_f1=0.795844, agree_f1=0.532213, average_f1=0.664028
BATCH 39 training acc=0.718750, cost=0.529926, test acc=0.709787, cost=0.567717, disagree_f1=0.800234, agree_f1=0.469673, average_f1=0.634954
BATCH 40 training acc=0.812500, cost=0.502850, test acc=0.713191, cost=0.575433, disagree_f1=0.807098, agree_f1=0.441128, average_f1=0.624113
BATCH 41 training acc=0.625000, cost=0.874867, test acc=0.719149, cost=0.564404, disagree_f1=0.810780, agree_f1=0.455446, average_f1=0.633113
BATCH 42 training acc=0.687500, cost=0.607101, test acc=0.719149, cost=0.550729, disagree_f1=0.805654, agree_f1=0.493865, average_f1=0.649759
BATCH 43 training acc=0.687500, cost=0.593072, test acc=0.725957, cost=0.549486, disagree_f1=0.801724, agree_f1=0.556474, average_f1=0.679099
BATCH 44 training acc=0.812500, cost=0.431082, test acc=0.717447, cost=0.559537, disagree_f1=0.787452, agree_f1=0.578680, average_f1=0.683066
BATCH 45 training acc=0.718750, cost=0.635462, test acc=0.709787, cost=0.571378, disagree_f1=0.772818, agree_f1=0.598351, average_f1=0.685585
BATCH 46 training acc=0.656250, cost=0.607780, test acc=0.700426, cost=0.580795, disagree_f1=0.761194, agree_f1=0.598174, average_f1=0.679684
BATCH 47 training acc=0.593750, cost=0.600121, test acc=0.709787, cost=0.577238, disagree_f1=0.779858, agree_f1=0.574282, average_f1=0.677070
BATCH 48 training acc=0.718750, cost=0.581627, test acc=0.718298, cost=0.566242, disagree_f1=0.803093, agree_f1=0.505232, average_f1=0.654163
BATCH 49 training acc=0.687500, cost=0.628912, test acc=0.722553, cost=0.561360, disagree_f1=0.810465, agree_f1=0.482540, average_f1=0.646502
BATCH 50 training acc=0.687500, cost=0.579649, test acc=0.723404, cost=0.555592, disagree_f1=0.814180, agree_f1=0.459235, average_f1=0.636707
BATCH 51 training acc=0.687500, cost=0.581514, test acc=0.723404, cost=0.552237, disagree_f1=0.812896, agree_f1=0.469821, average_f1=0.641358
BATCH 52 training acc=0.687500, cost=0.623298, test acc=0.719149, cost=0.549936, disagree_f1=0.811213, agree_f1=0.451827, average_f1=0.631520
BATCH 53 training acc=0.656250, cost=0.619521, test acc=0.720851, cost=0.550223, disagree_f1=0.807512, agree_f1=0.492260, average_f1=0.649886
BATCH 54 training acc=0.781250, cost=0.585854, test acc=0.719149, cost=0.549729, disagree_f1=0.808585, agree_f1=0.472843, average_f1=0.640714
BATCH 55 training acc=0.750000, cost=0.546409, test acc=0.717447, cost=0.552582, disagree_f1=0.813273, agree_f1=0.419580, average_f1=0.616427
BATCH 56 training acc=0.656250, cost=0.766828, test acc=0.713191, cost=0.554937, disagree_f1=0.811204, agree_f1=0.403540, average_f1=0.607372
BATCH 57 training acc=0.593750, cost=0.681414, test acc=0.720000, cost=0.551419, disagree_f1=0.813386, agree_f1=0.439523, average_f1=0.626455
BATCH 58 training acc=0.625000, cost=0.620412, test acc=0.722553, cost=0.547921, disagree_f1=0.808009, agree_f1=0.500000, average_f1=0.654005
BATCH 59 training acc=0.593750, cost=0.555099, test acc=0.723404, cost=0.546136, disagree_f1=0.806892, agree_f1=0.512744, average_f1=0.659818
