Using GPU: 0...
X_train.shape=(19819, 2, 64), y_train.shape=(19819,);
X_test.shape=(4955, 2, 64), y_test.shape=(4955,)
Creating the data generator ...
PreTrain Embedding hitRate=0.9253959683225342
model.bilstm.embedding.weight
model.bilstm.quote_bilstm.weight_ih_l0
model.bilstm.quote_bilstm.weight_hh_l0
model.bilstm.quote_bilstm.bias_ih_l0
model.bilstm.quote_bilstm.bias_hh_l0
model.bilstm.quote_bilstm.weight_ih_l0_reverse
model.bilstm.quote_bilstm.weight_hh_l0_reverse
model.bilstm.quote_bilstm.bias_ih_l0_reverse
model.bilstm.quote_bilstm.bias_hh_l0_reverse
model.bilstm.quote_bilstm.weight_ih_l1
model.bilstm.quote_bilstm.weight_hh_l1
model.bilstm.quote_bilstm.bias_ih_l1
model.bilstm.quote_bilstm.bias_hh_l1
model.bilstm.quote_bilstm.weight_ih_l1_reverse
model.bilstm.quote_bilstm.weight_hh_l1_reverse
model.bilstm.quote_bilstm.bias_ih_l1_reverse
model.bilstm.quote_bilstm.bias_hh_l1_reverse
model.bilstm.response_bilstm.weight_ih_l0
model.bilstm.response_bilstm.weight_hh_l0
model.bilstm.response_bilstm.bias_ih_l0
model.bilstm.response_bilstm.bias_hh_l0
model.bilstm.response_bilstm.weight_ih_l0_reverse
model.bilstm.response_bilstm.weight_hh_l0_reverse
model.bilstm.response_bilstm.bias_ih_l0_reverse
model.bilstm.response_bilstm.bias_hh_l0_reverse
model.bilstm.response_bilstm.weight_ih_l1
model.bilstm.response_bilstm.weight_hh_l1
model.bilstm.response_bilstm.bias_ih_l1
model.bilstm.response_bilstm.bias_hh_l1
model.bilstm.response_bilstm.weight_ih_l1_reverse
model.bilstm.response_bilstm.weight_hh_l1_reverse
model.bilstm.response_bilstm.bias_ih_l1_reverse
model.bilstm.response_bilstm.bias_hh_l1_reverse
model.self_dot_q2q_attention_layer.0.weight
model.self_dot_q2q_attention_layer.0.bias
model.self_dot_r2r_attention_layer.0.weight
model.self_dot_r2r_attention_layer.0.bias
out.0.weight
out.0.bias
out.3.weight
out.3.bias
BATCH 1 training acc=0.625000, cost=0.690717, test acc=0.536226, cost=0.691940, disagree_f1=0.698108, agree_f1=0.000000, average_f1=0.349054
BATCH 2 training acc=0.500000, cost=0.698315, test acc=0.536226, cost=0.693573, disagree_f1=0.698108, agree_f1=0.000000, average_f1=0.349054
BATCH 3 training acc=0.531250, cost=0.685879, test acc=0.536226, cost=0.693996, disagree_f1=0.698108, agree_f1=0.000000, average_f1=0.349054
BATCH 4 training acc=0.406250, cost=0.739658, test acc=0.536226, cost=0.689454, disagree_f1=0.698108, agree_f1=0.000000, average_f1=0.349054
BATCH 5 training acc=0.500000, cost=0.694705, test acc=0.539859, cost=0.689812, disagree_f1=0.676687, agree_f1=0.202239, average_f1=0.439463
BATCH 6 training acc=0.531250, cost=0.692503, test acc=0.476488, cost=0.694683, disagree_f1=0.099931, agree_f1=0.630905, average_f1=0.365418
BATCH 7 training acc=0.562500, cost=0.685904, test acc=0.463774, cost=0.703230, disagree_f1=0.000000, agree_f1=0.633669, average_f1=0.316834
BATCH 8 training acc=0.531250, cost=0.695837, test acc=0.463774, cost=0.710914, disagree_f1=0.000000, agree_f1=0.633669, average_f1=0.316834
BATCH 9 training acc=0.500000, cost=0.708058, test acc=0.463774, cost=0.712958, disagree_f1=0.000000, agree_f1=0.633669, average_f1=0.316834
BATCH 10 training acc=0.656250, cost=0.656100, test acc=0.463774, cost=0.719521, disagree_f1=0.000000, agree_f1=0.633669, average_f1=0.316834
BATCH 11 training acc=0.593750, cost=0.674662, test acc=0.463774, cost=0.725293, disagree_f1=0.000000, agree_f1=0.633669, average_f1=0.316834
BATCH 12 training acc=0.718750, cost=0.628307, test acc=0.463774, cost=0.741149, disagree_f1=0.000000, agree_f1=0.633669, average_f1=0.316834
BATCH 13 training acc=0.500000, cost=0.725836, test acc=0.463774, cost=0.742050, disagree_f1=0.000000, agree_f1=0.633669, average_f1=0.316834
BATCH 14 training acc=0.312500, cost=0.820515, test acc=0.463774, cost=0.727410, disagree_f1=0.000000, agree_f1=0.633669, average_f1=0.316834
BATCH 15 training acc=0.531250, cost=0.701490, test acc=0.463774, cost=0.715507, disagree_f1=0.000000, agree_f1=0.633669, average_f1=0.316834
BATCH 16 training acc=0.500000, cost=0.707915, test acc=0.463774, cost=0.704043, disagree_f1=0.000000, agree_f1=0.633669, average_f1=0.316834
BATCH 17 training acc=0.500000, cost=0.688026, test acc=0.463976, cost=0.695613, disagree_f1=0.019926, agree_f1=0.631111, average_f1=0.325519
BATCH 18 training acc=0.562500, cost=0.678863, test acc=0.543290, cost=0.691078, disagree_f1=0.612831, agree_f1=0.443296, average_f1=0.528064
BATCH 19 training acc=0.531250, cost=0.683153, test acc=0.550959, cost=0.689193, disagree_f1=0.657112, agree_f1=0.349605, average_f1=0.503359
BATCH 20 training acc=0.593750, cost=0.693723, test acc=0.550555, cost=0.688581, disagree_f1=0.664153, agree_f1=0.320830, average_f1=0.492491
BATCH 21 training acc=0.500000, cost=0.695427, test acc=0.548335, cost=0.688396, disagree_f1=0.665070, agree_f1=0.306691, average_f1=0.485881
BATCH 22 training acc=0.687500, cost=0.668855, test acc=0.546317, cost=0.688152, disagree_f1=0.668925, agree_f1=0.279487, average_f1=0.474206
BATCH 23 training acc=0.562500, cost=0.680434, test acc=0.546317, cost=0.688122, disagree_f1=0.669315, agree_f1=0.277635, average_f1=0.473475
BATCH 24 training acc=0.531250, cost=0.692747, test acc=0.545711, cost=0.688231, disagree_f1=0.669214, agree_f1=0.275040, average_f1=0.472127
BATCH 25 training acc=0.562500, cost=0.661947, test acc=0.545308, cost=0.689079, disagree_f1=0.672196, agree_f1=0.258149, average_f1=0.465173
BATCH 26 training acc=0.500000, cost=0.704967, test acc=0.545106, cost=0.689097, disagree_f1=0.670660, agree_f1=0.264840, average_f1=0.467750
BATCH 27 training acc=0.593750, cost=0.693442, test acc=0.546922, cost=0.688412, disagree_f1=0.666270, agree_f1=0.294691, average_f1=0.480480
BATCH 28 training acc=0.656250, cost=0.662495, test acc=0.547528, cost=0.688183, disagree_f1=0.661636, agree_f1=0.317296, average_f1=0.489466
BATCH 29 training acc=0.593750, cost=0.681098, test acc=0.549748, cost=0.688173, disagree_f1=0.659753, agree_f1=0.334626, average_f1=0.497189
BATCH 30 training acc=0.562500, cost=0.683405, test acc=0.551362, cost=0.688562, disagree_f1=0.652927, agree_f1=0.365763, average_f1=0.509345
BATCH 31 training acc=0.625000, cost=0.675280, test acc=0.551766, cost=0.690237, disagree_f1=0.636914, agree_f1=0.414448, average_f1=0.525681
BATCH 32 training acc=0.468750, cost=0.708217, test acc=0.535621, cost=0.693718, disagree_f1=0.570949, agree_f1=0.493952, average_f1=0.532451
BATCH 33 training acc=0.562500, cost=0.674432, test acc=0.496266, cost=0.699271, disagree_f1=0.347622, agree_f1=0.589744, average_f1=0.468683
BATCH 34 training acc=0.625000, cost=0.655433, test acc=0.467810, cost=0.705942, disagree_f1=0.093503, agree_f1=0.623340, average_f1=0.358421
BATCH 35 training acc=0.468750, cost=0.689822, test acc=0.464178, cost=0.712513, disagree_f1=0.008218, agree_f1=0.632932, average_f1=0.320575
BATCH 36 training acc=0.468750, cost=0.694062, test acc=0.463774, cost=0.717596, disagree_f1=0.000000, agree_f1=0.633669, average_f1=0.316834
BATCH 37 training acc=0.468750, cost=0.730052, test acc=0.463976, cost=0.714415, disagree_f1=0.001504, agree_f1=0.633655, average_f1=0.317579
BATCH 38 training acc=0.500000, cost=0.667492, test acc=0.470636, cost=0.708318, disagree_f1=0.121861, agree_f1=0.621118, average_f1=0.371490
BATCH 39 training acc=0.562500, cost=0.627431, test acc=0.523108, cost=0.704849, disagree_f1=0.483723, agree_f1=0.556910, average_f1=0.520316
BATCH 40 training acc=0.656250, cost=0.686157, test acc=0.545510, cost=0.700006, disagree_f1=0.606018, agree_f1=0.463042, average_f1=0.534530
BATCH 41 training acc=0.656250, cost=0.625845, test acc=0.553380, cost=0.701509, disagree_f1=0.637273, agree_f1=0.419008, average_f1=0.528140
BATCH 42 training acc=0.687500, cost=0.638707, test acc=0.549546, cost=0.712231, disagree_f1=0.650923, agree_f1=0.365188, average_f1=0.508055
BATCH 43 training acc=0.625000, cost=0.648786, test acc=0.549748, cost=0.739511, disagree_f1=0.656822, agree_f1=0.345556, average_f1=0.501189
BATCH 44 training acc=0.562500, cost=0.732916, test acc=0.549344, cost=0.755600, disagree_f1=0.660587, agree_f1=0.329631, average_f1=0.495109
BATCH 45 training acc=0.687500, cost=0.614721, test acc=0.547528, cost=0.772899, disagree_f1=0.661534, agree_f1=0.317712, average_f1=0.489623
BATCH 46 training acc=0.562500, cost=0.804233, test acc=0.546922, cost=0.759885, disagree_f1=0.662050, agree_f1=0.312825, average_f1=0.487438
