Using GPU: 3...
X_train.shape=(19819, 2, 64), y_train.shape=(19819,);
X_test.shape=(4955, 2, 64), y_test.shape=(4955,)
Creating the data generator ...
PreTrain Embedding hitRate=0.9253959683225342
model.bilstm.embedding.weight
model.bilstm.quote_bilstm.weight_ih_l0
model.bilstm.quote_bilstm.weight_hh_l0
model.bilstm.quote_bilstm.bias_ih_l0
model.bilstm.quote_bilstm.bias_hh_l0
model.bilstm.quote_bilstm.weight_ih_l0_reverse
model.bilstm.quote_bilstm.weight_hh_l0_reverse
model.bilstm.quote_bilstm.bias_ih_l0_reverse
model.bilstm.quote_bilstm.bias_hh_l0_reverse
model.bilstm.quote_bilstm.weight_ih_l1
model.bilstm.quote_bilstm.weight_hh_l1
model.bilstm.quote_bilstm.bias_ih_l1
model.bilstm.quote_bilstm.bias_hh_l1
model.bilstm.quote_bilstm.weight_ih_l1_reverse
model.bilstm.quote_bilstm.weight_hh_l1_reverse
model.bilstm.quote_bilstm.bias_ih_l1_reverse
model.bilstm.quote_bilstm.bias_hh_l1_reverse
model.bilstm.response_bilstm.weight_ih_l0
model.bilstm.response_bilstm.weight_hh_l0
model.bilstm.response_bilstm.bias_ih_l0
model.bilstm.response_bilstm.bias_hh_l0
model.bilstm.response_bilstm.weight_ih_l0_reverse
model.bilstm.response_bilstm.weight_hh_l0_reverse
model.bilstm.response_bilstm.bias_ih_l0_reverse
model.bilstm.response_bilstm.bias_hh_l0_reverse
model.bilstm.response_bilstm.weight_ih_l1
model.bilstm.response_bilstm.weight_hh_l1
model.bilstm.response_bilstm.bias_ih_l1
model.bilstm.response_bilstm.bias_hh_l1
model.bilstm.response_bilstm.weight_ih_l1_reverse
model.bilstm.response_bilstm.weight_hh_l1_reverse
model.bilstm.response_bilstm.bias_ih_l1_reverse
model.bilstm.response_bilstm.bias_hh_l1_reverse
model.q2q_attention_layer.0.weight
model.q2q_attention_layer.0.bias
model.q2q_attention_layer.3.weight
model.q2q_attention_layer.3.bias
model.r2r_attention_layer.0.weight
model.r2r_attention_layer.0.bias
model.r2r_attention_layer.3.weight
model.r2r_attention_layer.3.bias
model.cross_dot_v1_r2q_attention_layer.0.weight
model.cross_dot_v1_r2q_attention_layer.0.bias
model.cross_dot_v1_q2r_attention_layer.0.weight
model.cross_dot_v1_q2r_attention_layer.0.bias
out.0.weight
out.0.bias
out.3.weight
out.3.bias
BATCH 1 training acc=0.531250, cost=0.692010, test acc=0.519475, cost=0.698061, disagree_f1=0.683756, agree_f1=0.000000, average_f1=0.341878
BATCH 2 training acc=0.562500, cost=0.684225, test acc=0.519475, cost=0.704832, disagree_f1=0.683756, agree_f1=0.000000, average_f1=0.341878
BATCH 3 training acc=0.468750, cost=0.743670, test acc=0.482543, cost=0.694971, disagree_f1=0.335751, agree_f1=0.576198, average_f1=0.455975
BATCH 4 training acc=0.687500, cost=0.672342, test acc=0.480525, cost=0.733027, disagree_f1=0.000000, agree_f1=0.649128, average_f1=0.324564
BATCH 5 training acc=0.406250, cost=0.749078, test acc=0.491826, cost=0.719965, disagree_f1=0.083697, agree_f1=0.648422, average_f1=0.366060
BATCH 6 training acc=0.562500, cost=0.683722, test acc=0.486781, cost=0.699884, disagree_f1=0.224459, agree_f1=0.616498, average_f1=0.420478
BATCH 7 training acc=0.593750, cost=0.687512, test acc=0.492634, cost=0.692922, disagree_f1=0.385029, agree_f1=0.568190, average_f1=0.476609
BATCH 8 training acc=0.625000, cost=0.680360, test acc=0.521493, cost=0.690605, disagree_f1=0.574250, agree_f1=0.453812, average_f1=0.514031
BATCH 9 training acc=0.562500, cost=0.690429, test acc=0.535419, cost=0.689503, disagree_f1=0.659467, agree_f1=0.269206, average_f1=0.464337
BATCH 10 training acc=0.500000, cost=0.680864, test acc=0.524723, cost=0.690324, disagree_f1=0.542985, agree_f1=0.504940, average_f1=0.523962
BATCH 11 training acc=0.531250, cost=0.689740, test acc=0.497679, cost=0.696676, disagree_f1=0.237205, agree_f1=0.625545, average_f1=0.431375
BATCH 12 training acc=0.593750, cost=0.678963, test acc=0.491423, cost=0.712431, disagree_f1=0.090253, agree_f1=0.647059, average_f1=0.368656
BATCH 13 training acc=0.531250, cost=0.711372, test acc=0.493441, cost=0.711770, disagree_f1=0.104211, agree_f1=0.646877, average_f1=0.375544
BATCH 14 training acc=0.437500, cost=0.753699, test acc=0.503532, cost=0.695118, disagree_f1=0.331885, agree_f1=0.605010, average_f1=0.468447
BATCH 15 training acc=0.625000, cost=0.679861, test acc=0.516044, cost=0.692204, disagree_f1=0.445933, agree_f1=0.570405, average_f1=0.508169
BATCH 16 training acc=0.562500, cost=0.678917, test acc=0.539051, cost=0.689219, disagree_f1=0.623599, agree_f1=0.405518, average_f1=0.514559
BATCH 17 training acc=0.437500, cost=0.701138, test acc=0.539051, cost=0.699739, disagree_f1=0.668313, agree_f1=0.244709, average_f1=0.456511
BATCH 18 training acc=0.625000, cost=0.691055, test acc=0.532392, cost=0.720515, disagree_f1=0.679219, agree_f1=0.137700, average_f1=0.408460
BATCH 19 training acc=0.406250, cost=0.785855, test acc=0.532593, cost=0.718740, disagree_f1=0.680992, agree_f1=0.126038, average_f1=0.403515
BATCH 20 training acc=0.437500, cost=0.792881, test acc=0.537437, cost=0.701475, disagree_f1=0.671539, agree_f1=0.218281, average_f1=0.444910
BATCH 21 training acc=0.437500, cost=0.736335, test acc=0.552371, cost=0.688984, disagree_f1=0.654625, agree_f1=0.364106, average_f1=0.509365
BATCH 22 training acc=0.718750, cost=0.648041, test acc=0.545510, cost=0.688540, disagree_f1=0.614911, agree_f1=0.445593, average_f1=0.530252
BATCH 23 training acc=0.656250, cost=0.661892, test acc=0.548335, cost=0.688421, disagree_f1=0.617174, agree_f1=0.449311, average_f1=0.533243
BATCH 24 training acc=0.437500, cost=0.732051, test acc=0.523512, cost=0.690499, disagree_f1=0.496051, agree_f1=0.548134, average_f1=0.522093
BATCH 25 training acc=0.468750, cost=0.739988, test acc=0.523713, cost=0.690863, disagree_f1=0.479718, agree_f1=0.560849, average_f1=0.520283
BATCH 26 training acc=0.406250, cost=0.735756, test acc=0.513017, cost=0.692164, disagree_f1=0.401092, agree_f1=0.589696, average_f1=0.495394
BATCH 27 training acc=0.562500, cost=0.693715, test acc=0.527144, cost=0.689978, disagree_f1=0.516209, agree_f1=0.537596, average_f1=0.526903
BATCH 28 training acc=0.625000, cost=0.675494, test acc=0.534208, cost=0.689787, disagree_f1=0.537104, agree_f1=0.531275, average_f1=0.534190
BATCH 29 training acc=0.468750, cost=0.692401, test acc=0.549950, cost=0.688481, disagree_f1=0.627589, agree_f1=0.431413, average_f1=0.529501
BATCH 30 training acc=0.562500, cost=0.690999, test acc=0.549950, cost=0.688290, disagree_f1=0.654264, agree_f1=0.355491, average_f1=0.504877
BATCH 31 training acc=0.375000, cost=0.720965, test acc=0.547124, cost=0.688313, disagree_f1=0.638414, agree_f1=0.394168, average_f1=0.516291
BATCH 32 training acc=0.562500, cost=0.687959, test acc=0.548133, cost=0.688276, disagree_f1=0.653137, agree_f1=0.351954, average_f1=0.502545
BATCH 33 training acc=0.593750, cost=0.676241, test acc=0.549344, cost=0.688764, disagree_f1=0.667064, agree_f1=0.302841, average_f1=0.484953
BATCH 34 training acc=0.468750, cost=0.710761, test acc=0.548335, cost=0.689829, disagree_f1=0.676683, agree_f1=0.251004, average_f1=0.463844
BATCH 35 training acc=0.375000, cost=0.704399, test acc=0.548335, cost=0.689181, disagree_f1=0.671462, agree_f1=0.277598, average_f1=0.474530
