Using GPU: 1...
X_train.shape=(19819, 2, 64), y_train.shape=(19819,);
X_test.shape=(4955, 2, 64), y_test.shape=(4955,)
Creating the data generator ...
PreTrain Embedding hitRate=0.9253959683225342
model.bilstm.embedding.weight
model.bilstm.quote_bilstm.weight_ih_l0
model.bilstm.quote_bilstm.weight_hh_l0
model.bilstm.quote_bilstm.bias_ih_l0
model.bilstm.quote_bilstm.bias_hh_l0
model.bilstm.quote_bilstm.weight_ih_l0_reverse
model.bilstm.quote_bilstm.weight_hh_l0_reverse
model.bilstm.quote_bilstm.bias_ih_l0_reverse
model.bilstm.quote_bilstm.bias_hh_l0_reverse
model.bilstm.quote_bilstm.weight_ih_l1
model.bilstm.quote_bilstm.weight_hh_l1
model.bilstm.quote_bilstm.bias_ih_l1
model.bilstm.quote_bilstm.bias_hh_l1
model.bilstm.quote_bilstm.weight_ih_l1_reverse
model.bilstm.quote_bilstm.weight_hh_l1_reverse
model.bilstm.quote_bilstm.bias_ih_l1_reverse
model.bilstm.quote_bilstm.bias_hh_l1_reverse
model.bilstm.response_bilstm.weight_ih_l0
model.bilstm.response_bilstm.weight_hh_l0
model.bilstm.response_bilstm.bias_ih_l0
model.bilstm.response_bilstm.bias_hh_l0
model.bilstm.response_bilstm.weight_ih_l0_reverse
model.bilstm.response_bilstm.weight_hh_l0_reverse
model.bilstm.response_bilstm.bias_ih_l0_reverse
model.bilstm.response_bilstm.bias_hh_l0_reverse
model.bilstm.response_bilstm.weight_ih_l1
model.bilstm.response_bilstm.weight_hh_l1
model.bilstm.response_bilstm.bias_ih_l1
model.bilstm.response_bilstm.bias_hh_l1
model.bilstm.response_bilstm.weight_ih_l1_reverse
model.bilstm.response_bilstm.weight_hh_l1_reverse
model.bilstm.response_bilstm.bias_ih_l1_reverse
model.bilstm.response_bilstm.bias_hh_l1_reverse
model.q2q_attention_layer.0.weight
model.q2q_attention_layer.0.bias
model.q2q_attention_layer.3.weight
model.q2q_attention_layer.3.bias
model.r2r_attention_layer.0.weight
model.r2r_attention_layer.0.bias
model.r2r_attention_layer.3.weight
model.r2r_attention_layer.3.bias
model.cross_dot_v1_r2q_attention_layer.0.weight
model.cross_dot_v1_r2q_attention_layer.0.bias
model.cross_dot_v1_q2r_attention_layer.0.weight
model.cross_dot_v1_q2r_attention_layer.0.bias
out.0.weight
out.0.bias
out.3.weight
out.3.bias
BATCH 1 training acc=0.531250, cost=0.690524, test acc=0.519273, cost=0.693210, disagree_f1=0.683160, agree_f1=0.004181, average_f1=0.343671
BATCH 2 training acc=0.593750, cost=0.685355, test acc=0.519475, cost=0.694058, disagree_f1=0.683756, agree_f1=0.000000, average_f1=0.341878
BATCH 3 training acc=0.468750, cost=0.709819, test acc=0.518870, cost=0.692325, disagree_f1=0.669989, agree_f1=0.112435, average_f1=0.391212
BATCH 4 training acc=0.593750, cost=0.685959, test acc=0.482341, cost=0.699970, disagree_f1=0.201681, agree_f1=0.616993, average_f1=0.409337
BATCH 5 training acc=0.531250, cost=0.710473, test acc=0.487992, cost=0.695748, disagree_f1=0.309284, agree_f1=0.593234, average_f1=0.451259
BATCH 6 training acc=0.437500, cost=0.692571, test acc=0.494046, cost=0.695399, disagree_f1=0.328422, agree_f1=0.594140, average_f1=0.461281
BATCH 7 training acc=0.437500, cost=0.726030, test acc=0.487386, cost=0.699563, disagree_f1=0.239976, agree_f1=0.613276, average_f1=0.426626
BATCH 8 training acc=0.531250, cost=0.694068, test acc=0.487790, cost=0.700584, disagree_f1=0.229040, agree_f1=0.616500, average_f1=0.422770
BATCH 9 training acc=0.562500, cost=0.679401, test acc=0.497074, cost=0.694146, disagree_f1=0.356405, agree_f1=0.587281, average_f1=0.471843
BATCH 10 training acc=0.687500, cost=0.662767, test acc=0.496670, cost=0.694809, disagree_f1=0.347120, agree_f1=0.590476, average_f1=0.468798
BATCH 11 training acc=0.500000, cost=0.703554, test acc=0.499495, cost=0.693854, disagree_f1=0.387654, agree_f1=0.576792, average_f1=0.482223
BATCH 12 training acc=0.687500, cost=0.667073, test acc=0.500706, cost=0.696137, disagree_f1=0.322934, agree_f1=0.604540, average_f1=0.463737
BATCH 13 training acc=0.625000, cost=0.674941, test acc=0.503128, cost=0.693140, disagree_f1=0.426909, agree_f1=0.561454, average_f1=0.494181
BATCH 14 training acc=0.500000, cost=0.721114, test acc=0.535217, cost=0.690394, disagree_f1=0.658461, agree_f1=0.272813, average_f1=0.465637
BATCH 15 training acc=0.500000, cost=0.727697, test acc=0.535015, cost=0.691130, disagree_f1=0.667628, agree_f1=0.226326, average_f1=0.446977
BATCH 16 training acc=0.562500, cost=0.710253, test acc=0.538042, cost=0.690592, disagree_f1=0.662738, agree_f1=0.267051, average_f1=0.464894
BATCH 17 training acc=0.562500, cost=0.679988, test acc=0.533602, cost=0.692682, disagree_f1=0.671873, agree_f1=0.193931, average_f1=0.432902
BATCH 18 training acc=0.687500, cost=0.663501, test acc=0.531584, cost=0.697420, disagree_f1=0.678398, agree_f1=0.138136, average_f1=0.408267
BATCH 19 training acc=0.437500, cost=0.717091, test acc=0.531988, cost=0.695881, disagree_f1=0.677514, agree_f1=0.147113, average_f1=0.412313
BATCH 20 training acc=0.562500, cost=0.703028, test acc=0.543088, cost=0.690244, disagree_f1=0.665089, agree_f1=0.281270, average_f1=0.473179
BATCH 21 training acc=0.500000, cost=0.707271, test acc=0.506559, cost=0.692667, disagree_f1=0.406985, agree_f1=0.577501, average_f1=0.492243
BATCH 22 training acc=0.656250, cost=0.677016, test acc=0.506559, cost=0.696420, disagree_f1=0.297616, agree_f1=0.619692, average_f1=0.458654
BATCH 23 training acc=0.531250, cost=0.713847, test acc=0.507972, cost=0.694929, disagree_f1=0.333151, agree_f1=0.610169, average_f1=0.471660
BATCH 24 training acc=0.437500, cost=0.725504, test acc=0.500505, cost=0.698302, disagree_f1=0.242424, agree_f1=0.627427, average_f1=0.434926
BATCH 25 training acc=0.468750, cost=0.730063, test acc=0.502926, cost=0.695919, disagree_f1=0.276652, agree_f1=0.621368, average_f1=0.449010
BATCH 26 training acc=0.250000, cost=0.754085, test acc=0.504339, cost=0.694123, disagree_f1=0.313199, agree_f1=0.612251, average_f1=0.462725
BATCH 27 training acc=0.625000, cost=0.675802, test acc=0.526942, cost=0.690032, disagree_f1=0.518686, agree_f1=0.534921, average_f1=0.526803
BATCH 28 training acc=0.562500, cost=0.680933, test acc=0.542482, cost=0.689160, disagree_f1=0.586238, agree_f1=0.488377, average_f1=0.537308
BATCH 29 training acc=0.562500, cost=0.689613, test acc=0.553582, cost=0.688392, disagree_f1=0.660215, agree_f1=0.349412, average_f1=0.504813
BATCH 30 training acc=0.500000, cost=0.696966, test acc=0.547528, cost=0.688826, disagree_f1=0.669517, agree_f1=0.282790, average_f1=0.476153
BATCH 31 training acc=0.531250, cost=0.685596, test acc=0.552573, cost=0.688190, disagree_f1=0.668163, agree_f1=0.313410, average_f1=0.490787
BATCH 32 training acc=0.593750, cost=0.665642, test acc=0.547931, cost=0.688642, disagree_f1=0.670200, agree_f1=0.281591, average_f1=0.475895
BATCH 33 training acc=0.593750, cost=0.693700, test acc=0.544097, cost=0.690470, disagree_f1=0.674073, agree_f1=0.241692, average_f1=0.457882
BATCH 34 training acc=0.531250, cost=0.678448, test acc=0.543693, cost=0.691670, disagree_f1=0.679700, agree_f1=0.206945, average_f1=0.443322
BATCH 35 training acc=0.562500, cost=0.698842, test acc=0.546519, cost=0.689828, disagree_f1=0.673923, agree_f1=0.255714, average_f1=0.464818
BATCH 36 training acc=0.531250, cost=0.718031, test acc=0.553784, cost=0.687954, disagree_f1=0.669655, agree_f1=0.312714, average_f1=0.491184
BATCH 37 training acc=0.593750, cost=0.685121, test acc=0.551968, cost=0.688122, disagree_f1=0.671111, agree_f1=0.297468, average_f1=0.484290
BATCH 38 training acc=0.593750, cost=0.693506, test acc=0.544299, cost=0.689032, disagree_f1=0.676319, agree_f1=0.230402, average_f1=0.453360
BATCH 39 training acc=0.656250, cost=0.663978, test acc=0.535015, cost=0.690420, disagree_f1=0.679466, agree_f1=0.153564, average_f1=0.416515
BATCH 40 training acc=0.593750, cost=0.673994, test acc=0.528355, cost=0.691653, disagree_f1=0.680956, agree_f1=0.095938, average_f1=0.388447
BATCH 41 training acc=0.375000, cost=0.716738, test acc=0.529970, cost=0.690615, disagree_f1=0.681177, agree_f1=0.105950, average_f1=0.393564
BATCH 42 training acc=0.406250, cost=0.714400, test acc=0.545711, cost=0.688525, disagree_f1=0.677922, agree_f1=0.229374, average_f1=0.453648
BATCH 43 training acc=0.500000, cost=0.702860, test acc=0.559637, cost=0.688287, disagree_f1=0.661496, agree_f1=0.370092, average_f1=0.515794
BATCH 44 training acc=0.468750, cost=0.705054, test acc=0.556004, cost=0.688340, disagree_f1=0.662162, agree_f1=0.352560, average_f1=0.507361
BATCH 45 training acc=0.593750, cost=0.687838, test acc=0.562664, cost=0.688559, disagree_f1=0.658471, agree_f1=0.392146, average_f1=0.525309
BATCH 46 training acc=0.375000, cost=0.730460, test acc=0.557013, cost=0.689111, disagree_f1=0.622268, agree_f1=0.464504, average_f1=0.543386
BATCH 47 training acc=0.562500, cost=0.694715, test acc=0.560444, cost=0.688877, disagree_f1=0.666667, agree_f1=0.354858, average_f1=0.510762
BATCH 48 training acc=0.531250, cost=0.708232, test acc=0.527750, cost=0.689183, disagree_f1=0.685568, agree_f1=0.051864, average_f1=0.368716
BATCH 49 training acc=0.437500, cost=0.711774, test acc=0.520484, cost=0.690215, disagree_f1=0.684211, agree_f1=0.004191, average_f1=0.344201
BATCH 50 training acc=0.625000, cost=0.662168, test acc=0.519677, cost=0.691561, disagree_f1=0.683847, agree_f1=0.000840, average_f1=0.342343
BATCH 51 training acc=0.468750, cost=0.692762, test acc=0.519677, cost=0.691605, disagree_f1=0.683847, agree_f1=0.000840, average_f1=0.342343
BATCH 52 training acc=0.562500, cost=0.654433, test acc=0.519475, cost=0.692267, disagree_f1=0.683756, agree_f1=0.000000, average_f1=0.341878
BATCH 53 training acc=0.500000, cost=0.720189, test acc=0.519475, cost=0.692104, disagree_f1=0.683756, agree_f1=0.000000, average_f1=0.341878
BATCH 54 training acc=0.406250, cost=0.728960, test acc=0.522099, cost=0.690091, disagree_f1=0.684771, agree_f1=0.012510, average_f1=0.348641
BATCH 55 training acc=0.593750, cost=0.670572, test acc=0.523310, cost=0.689877, disagree_f1=0.685235, agree_f1=0.018288, average_f1=0.351761
BATCH 56 training acc=0.500000, cost=0.693618, test acc=0.526741, cost=0.688833, disagree_f1=0.684090, agree_f1=0.057097, average_f1=0.370593
BATCH 57 training acc=0.718750, cost=0.666777, test acc=0.527952, cost=0.688987, disagree_f1=0.685407, agree_f1=0.054949, average_f1=0.370178
BATCH 58 training acc=0.500000, cost=0.695510, test acc=0.523713, cost=0.690392, disagree_f1=0.685165, agree_f1=0.022370, average_f1=0.353767
BATCH 59 training acc=0.375000, cost=0.756998, test acc=0.526942, cost=0.690161, disagree_f1=0.685116, agree_f1=0.049473, average_f1=0.367294
BATCH 60 training acc=0.531250, cost=0.713627, test acc=0.545510, cost=0.688431, disagree_f1=0.679294, agree_f1=0.220222, average_f1=0.449758
BATCH 61 training acc=0.500000, cost=0.708379, test acc=0.549748, cost=0.687706, disagree_f1=0.674734, agree_f1=0.268764, average_f1=0.471749
BATCH 62 training acc=0.562500, cost=0.696072, test acc=0.560040, cost=0.686800, disagree_f1=0.662956, agree_f1=0.366647, average_f1=0.514802
BATCH 63 training acc=0.562500, cost=0.682483, test acc=0.546519, cost=0.687653, disagree_f1=0.571429, agree_f1=0.518534, average_f1=0.544981
BATCH 64 training acc=0.531250, cost=0.680012, test acc=0.521493, cost=0.689778, disagree_f1=0.409465, agree_f1=0.597795, average_f1=0.503630
BATCH 65 training acc=0.500000, cost=0.697175, test acc=0.502725, cost=0.692600, disagree_f1=0.223203, agree_f1=0.634313, average_f1=0.428758
BATCH 66 training acc=0.531250, cost=0.676709, test acc=0.492634, cost=0.694540, disagree_f1=0.141393, agree_f1=0.639931, average_f1=0.390662
BATCH 67 training acc=0.406250, cost=0.711540, test acc=0.508981, cost=0.691999, disagree_f1=0.281241, agree_f1=0.627126, average_f1=0.454184
BATCH 68 training acc=0.562500, cost=0.668666, test acc=0.523310, cost=0.689491, disagree_f1=0.435738, agree_f1=0.587352, average_f1=0.511545
BATCH 69 training acc=0.562500, cost=0.692078, test acc=0.558224, cost=0.686022, disagree_f1=0.616570, agree_f1=0.478934, average_f1=0.547752
BATCH 70 training acc=0.562500, cost=0.708557, test acc=0.551362, cost=0.686496, disagree_f1=0.650636, agree_f1=0.373273, average_f1=0.511955
BATCH 71 training acc=0.687500, cost=0.644177, test acc=0.549748, cost=0.690908, disagree_f1=0.662328, agree_f1=0.324553, average_f1=0.493441
BATCH 72 training acc=0.687500, cost=0.651732, test acc=0.545106, cost=0.703478, disagree_f1=0.666667, agree_f1=0.283990, average_f1=0.475328
BATCH 73 training acc=0.593750, cost=0.664146, test acc=0.545913, cost=0.729326, disagree_f1=0.672680, agree_f1=0.258893, average_f1=0.465786
BATCH 74 training acc=0.468750, cost=0.732863, test acc=0.546317, cost=0.738095, disagree_f1=0.675238, agree_f1=0.247657, average_f1=0.461448
BATCH 75 training acc=0.562500, cost=0.717553, test acc=0.546115, cost=0.729479, disagree_f1=0.677378, agree_f1=0.234774, average_f1=0.456076
BATCH 76 training acc=0.531250, cost=0.724753, test acc=0.547730, cost=0.712309, disagree_f1=0.677229, agree_f1=0.244692, average_f1=0.460960
BATCH 77 training acc=0.531250, cost=0.731446, test acc=0.545510, cost=0.696001, disagree_f1=0.671624, agree_f1=0.262123, average_f1=0.466874
BATCH 78 training acc=0.437500, cost=0.731590, test acc=0.546115, cost=0.687107, disagree_f1=0.659706, agree_f1=0.318691, average_f1=0.489199
BATCH 79 training acc=0.593750, cost=0.681757, test acc=0.554793, cost=0.686334, disagree_f1=0.636334, agree_f1=0.426119, average_f1=0.531226
BATCH 80 training acc=0.625000, cost=0.686733, test acc=0.536428, cost=0.689287, disagree_f1=0.462690, agree_f1=0.592369, average_f1=0.527530
BATCH 81 training acc=0.562500, cost=0.684927, test acc=0.492432, cost=0.692786, disagree_f1=0.089098, agree_f1=0.648203, average_f1=0.368650
BATCH 82 training acc=0.593750, cost=0.671921, test acc=0.481332, cost=0.697577, disagree_f1=0.003103, agree_f1=0.649482, average_f1=0.326292
BATCH 83 training acc=0.531250, cost=0.695387, test acc=0.480525, cost=0.700749, disagree_f1=0.000000, agree_f1=0.649128, average_f1=0.324564
BATCH 84 training acc=0.437500, cost=0.730103, test acc=0.480525, cost=0.700759, disagree_f1=0.000000, agree_f1=0.649128, average_f1=0.324564
BATCH 85 training acc=0.500000, cost=0.696199, test acc=0.480525, cost=0.699020, disagree_f1=0.000000, agree_f1=0.649128, average_f1=0.324564
BATCH 86 training acc=0.562500, cost=0.683034, test acc=0.480525, cost=0.697059, disagree_f1=0.000000, agree_f1=0.649128, average_f1=0.324564
BATCH 87 training acc=0.687500, cost=0.671638, test acc=0.480525, cost=0.696127, disagree_f1=0.000000, agree_f1=0.649128, average_f1=0.324564
BATCH 88 training acc=0.562500, cost=0.692540, test acc=0.481130, cost=0.695515, disagree_f1=0.002328, agree_f1=0.649393, average_f1=0.325861
BATCH 89 training acc=0.406250, cost=0.714397, test acc=0.492432, cost=0.693373, disagree_f1=0.069552, agree_f1=0.651034, average_f1=0.360293
BATCH 90 training acc=0.562500, cost=0.676297, test acc=0.499294, cost=0.692459, disagree_f1=0.166611, agree_f1=0.642146, average_f1=0.404378
BATCH 91 training acc=0.531250, cost=0.699187, test acc=0.546519, cost=0.691239, disagree_f1=0.629391, agree_f1=0.415909, average_f1=0.522650
BATCH 92 training acc=0.500000, cost=0.700611, test acc=0.529364, cost=0.690564, disagree_f1=0.680373, agree_f1=0.107881, average_f1=0.394127
BATCH 93 training acc=0.500000, cost=0.694996, test acc=0.519475, cost=0.690613, disagree_f1=0.683756, agree_f1=0.000000, average_f1=0.341878
BATCH 94 training acc=0.562500, cost=0.669069, test acc=0.519475, cost=0.691293, disagree_f1=0.683756, agree_f1=0.000000, average_f1=0.341878
BATCH 95 training acc=0.500000, cost=0.707287, test acc=0.519475, cost=0.692243, disagree_f1=0.683756, agree_f1=0.000000, average_f1=0.341878
BATCH 96 training acc=0.625000, cost=0.674262, test acc=0.519475, cost=0.693839, disagree_f1=0.683756, agree_f1=0.000000, average_f1=0.341878
BATCH 97 training acc=0.406250, cost=0.717283, test acc=0.519475, cost=0.693702, disagree_f1=0.683756, agree_f1=0.000000, average_f1=0.341878
BATCH 98 training acc=0.500000, cost=0.701762, test acc=0.519475, cost=0.692561, disagree_f1=0.683756, agree_f1=0.000000, average_f1=0.341878
BATCH 99 training acc=0.593750, cost=0.675029, test acc=0.519475, cost=0.691175, disagree_f1=0.683756, agree_f1=0.000000, average_f1=0.341878
BATCH 100 training acc=0.500000, cost=0.708854, test acc=0.532795, cost=0.689202, disagree_f1=0.683094, agree_f1=0.111324, average_f1=0.397209
BATCH 101 training acc=0.687500, cost=0.662780, test acc=0.544299, cost=0.688298, disagree_f1=0.673605, agree_f1=0.245321, average_f1=0.459463
BATCH 102 training acc=0.531250, cost=0.683387, test acc=0.544501, cost=0.687547, disagree_f1=0.664984, agree_f1=0.288686, average_f1=0.476835
