Using GPU: 3...
X_train.shape=(19820, 2, 64), y_train.shape=(19820,);
X_test.shape=(4954, 2, 64), y_test.shape=(4954,)
Creating the data generator ...
PreTrain Embedding hitRate=0.9253959683225342
model.bilstm.embedding.weight
model.bilstm.quote_bilstm.weight_ih_l0
model.bilstm.quote_bilstm.weight_hh_l0
model.bilstm.quote_bilstm.bias_ih_l0
model.bilstm.quote_bilstm.bias_hh_l0
model.bilstm.quote_bilstm.weight_ih_l0_reverse
model.bilstm.quote_bilstm.weight_hh_l0_reverse
model.bilstm.quote_bilstm.bias_ih_l0_reverse
model.bilstm.quote_bilstm.bias_hh_l0_reverse
model.bilstm.quote_bilstm.weight_ih_l1
model.bilstm.quote_bilstm.weight_hh_l1
model.bilstm.quote_bilstm.bias_ih_l1
model.bilstm.quote_bilstm.bias_hh_l1
model.bilstm.quote_bilstm.weight_ih_l1_reverse
model.bilstm.quote_bilstm.weight_hh_l1_reverse
model.bilstm.quote_bilstm.bias_ih_l1_reverse
model.bilstm.quote_bilstm.bias_hh_l1_reverse
model.bilstm.response_bilstm.weight_ih_l0
model.bilstm.response_bilstm.weight_hh_l0
model.bilstm.response_bilstm.bias_ih_l0
model.bilstm.response_bilstm.bias_hh_l0
model.bilstm.response_bilstm.weight_ih_l0_reverse
model.bilstm.response_bilstm.weight_hh_l0_reverse
model.bilstm.response_bilstm.bias_ih_l0_reverse
model.bilstm.response_bilstm.bias_hh_l0_reverse
model.bilstm.response_bilstm.weight_ih_l1
model.bilstm.response_bilstm.weight_hh_l1
model.bilstm.response_bilstm.bias_ih_l1
model.bilstm.response_bilstm.bias_hh_l1
model.bilstm.response_bilstm.weight_ih_l1_reverse
model.bilstm.response_bilstm.weight_hh_l1_reverse
model.bilstm.response_bilstm.bias_ih_l1_reverse
model.bilstm.response_bilstm.bias_hh_l1_reverse
model.self_dot_q2q_attention_layer.0.weight
model.self_dot_q2q_attention_layer.0.bias
model.self_dot_r2r_attention_layer.0.weight
model.self_dot_r2r_attention_layer.0.bias
model.r2q_attention_layer.0.weight
model.r2q_attention_layer.0.bias
model.r2q_attention_layer.3.weight
model.r2q_attention_layer.3.bias
model.q2r_attention_layer.0.weight
model.q2r_attention_layer.0.bias
model.q2r_attention_layer.3.weight
model.q2r_attention_layer.3.bias
out.0.weight
out.0.bias
out.3.weight
out.3.bias
BATCH 1 training acc=0.562500, cost=0.694300, test acc=0.519580, cost=0.692088, disagree_f1=0.683847, agree_f1=0.000000, average_f1=0.341923
BATCH 2 training acc=0.500000, cost=0.694902, test acc=0.519782, cost=0.692454, disagree_f1=0.683938, agree_f1=0.000840, average_f1=0.342389
BATCH 3 training acc=0.593750, cost=0.673439, test acc=0.512717, cost=0.692534, disagree_f1=0.590986, agree_f1=0.397404, average_f1=0.494195
BATCH 4 training acc=0.437500, cost=0.692499, test acc=0.519580, cost=0.700169, disagree_f1=0.683847, agree_f1=0.000000, average_f1=0.341923
BATCH 5 training acc=0.531250, cost=0.697047, test acc=0.519580, cost=0.717707, disagree_f1=0.683847, agree_f1=0.000000, average_f1=0.341923
BATCH 6 training acc=0.437500, cost=0.744054, test acc=0.519580, cost=0.702238, disagree_f1=0.683847, agree_f1=0.000000, average_f1=0.341923
BATCH 7 training acc=0.500000, cost=0.700906, test acc=0.535931, cost=0.689641, disagree_f1=0.662557, agree_f1=0.257189, average_f1=0.459873
BATCH 8 training acc=0.562500, cost=0.695999, test acc=0.516552, cost=0.691534, disagree_f1=0.454566, agree_f1=0.565887, average_f1=0.510227
BATCH 9 training acc=0.531250, cost=0.689419, test acc=0.509285, cost=0.692373, disagree_f1=0.352252, agree_f1=0.605037, average_f1=0.478644
BATCH 10 training acc=0.656250, cost=0.679968, test acc=0.534114, cost=0.689671, disagree_f1=0.664827, agree_f1=0.236267, average_f1=0.450547
BATCH 11 training acc=0.625000, cost=0.670839, test acc=0.520993, cost=0.695443, disagree_f1=0.684232, agree_f1=0.008358, average_f1=0.346295
BATCH 12 training acc=0.468750, cost=0.734386, test acc=0.520388, cost=0.697136, disagree_f1=0.684211, agree_f1=0.003356, average_f1=0.343783
BATCH 13 training acc=0.593750, cost=0.672189, test acc=0.519580, cost=0.704319, disagree_f1=0.683847, agree_f1=0.000000, average_f1=0.341923
BATCH 14 training acc=0.562500, cost=0.657738, test acc=0.519580, cost=0.707882, disagree_f1=0.683847, agree_f1=0.000000, average_f1=0.341923
BATCH 15 training acc=0.593750, cost=0.714636, test acc=0.519580, cost=0.710546, disagree_f1=0.683847, agree_f1=0.000000, average_f1=0.341923
BATCH 16 training acc=0.531250, cost=0.693934, test acc=0.519580, cost=0.707819, disagree_f1=0.683847, agree_f1=0.000000, average_f1=0.341923
BATCH 17 training acc=0.531250, cost=0.714179, test acc=0.522406, cost=0.701069, disagree_f1=0.684786, agree_f1=0.014988, average_f1=0.349887
BATCH 18 training acc=0.437500, cost=0.738826, test acc=0.535123, cost=0.691081, disagree_f1=0.674855, agree_f1=0.184779, average_f1=0.429817
BATCH 19 training acc=0.656250, cost=0.693245, test acc=0.523214, cost=0.689925, disagree_f1=0.545594, agree_f1=0.498514, average_f1=0.522054
BATCH 20 training acc=0.625000, cost=0.685777, test acc=0.493541, cost=0.699064, disagree_f1=0.127911, agree_f1=0.643152, average_f1=0.385531
BATCH 21 training acc=0.406250, cost=0.728604, test acc=0.490916, cost=0.699587, disagree_f1=0.115708, agree_f1=0.642574, average_f1=0.379141
BATCH 22 training acc=0.437500, cost=0.733983, test acc=0.518167, cost=0.690641, disagree_f1=0.463475, agree_f1=0.562740, average_f1=0.513108
BATCH 23 training acc=0.500000, cost=0.681990, test acc=0.553896, cost=0.686986, disagree_f1=0.646060, agree_f1=0.396834, average_f1=0.521447
BATCH 24 training acc=0.656250, cost=0.666232, test acc=0.545014, cost=0.695665, disagree_f1=0.662373, agree_f1=0.302599, average_f1=0.482486
BATCH 25 training acc=0.437500, cost=0.750771, test acc=0.545822, cost=0.698314, disagree_f1=0.663878, agree_f1=0.299938, average_f1=0.481908
BATCH 26 training acc=0.500000, cost=0.684772, test acc=0.547436, cost=0.699475, disagree_f1=0.667260, agree_f1=0.292744, average_f1=0.480002
BATCH 27 training acc=0.375000, cost=0.803679, test acc=0.548446, cost=0.690844, disagree_f1=0.659875, agree_f1=0.328430, average_f1=0.494153
BATCH 28 training acc=0.625000, cost=0.649263, test acc=0.551070, cost=0.688510, disagree_f1=0.656684, agree_f1=0.351603, average_f1=0.504144
BATCH 29 training acc=0.500000, cost=0.706316, test acc=0.553492, cost=0.686418, disagree_f1=0.646193, agree_f1=0.394967, average_f1=0.520580
BATCH 30 training acc=0.500000, cost=0.677181, test acc=0.547033, cost=0.686621, disagree_f1=0.604093, agree_f1=0.470755, average_f1=0.537424
BATCH 31 training acc=0.593750, cost=0.671688, test acc=0.530682, cost=0.689778, disagree_f1=0.473386, agree_f1=0.576734, average_f1=0.525060
BATCH 32 training acc=0.500000, cost=0.699917, test acc=0.500000, cost=0.696760, disagree_f1=0.163458, agree_f1=0.643443, average_f1=0.403451
BATCH 33 training acc=0.562500, cost=0.687944, test acc=0.491522, cost=0.700769, disagree_f1=0.079649, agree_f1=0.648724, average_f1=0.364187
BATCH 34 training acc=0.312500, cost=0.750054, test acc=0.500404, cost=0.697791, disagree_f1=0.146846, agree_f1=0.646782, average_f1=0.396814
BATCH 35 training acc=0.593750, cost=0.693952, test acc=0.497578, cost=0.699270, disagree_f1=0.117063, agree_f1=0.648893, average_f1=0.382978
BATCH 36 training acc=0.406250, cost=0.736186, test acc=0.504643, cost=0.694889, disagree_f1=0.223418, agree_f1=0.636337, average_f1=0.429877
BATCH 37 training acc=0.406250, cost=0.727310, test acc=0.542592, cost=0.689092, disagree_f1=0.565234, agree_f1=0.517462, average_f1=0.541348
BATCH 38 training acc=0.531250, cost=0.695580, test acc=0.555511, cost=0.688046, disagree_f1=0.666263, agree_f1=0.334743, average_f1=0.500503
BATCH 39 training acc=0.562500, cost=0.703259, test acc=0.544610, cost=0.687909, disagree_f1=0.671998, agree_f1=0.255446, average_f1=0.463722
BATCH 40 training acc=0.531250, cost=0.665706, test acc=0.541179, cost=0.688591, disagree_f1=0.678455, agree_f1=0.199366, average_f1=0.438911
BATCH 41 training acc=0.468750, cost=0.711664, test acc=0.546427, cost=0.688212, disagree_f1=0.675523, agree_f1=0.246731, average_f1=0.461127
BATCH 42 training acc=0.593750, cost=0.665789, test acc=0.534921, cost=0.690318, disagree_f1=0.678302, agree_f1=0.160961, average_f1=0.419632
BATCH 43 training acc=0.593750, cost=0.658777, test acc=0.526847, cost=0.695149, disagree_f1=0.684012, agree_f1=0.058635, average_f1=0.371323
BATCH 44 training acc=0.593750, cost=0.678022, test acc=0.519580, cost=0.705068, disagree_f1=0.683847, agree_f1=0.000000, average_f1=0.341923
BATCH 45 training acc=0.531250, cost=0.713637, test acc=0.519580, cost=0.705857, disagree_f1=0.683763, agree_f1=0.000840, average_f1=0.342301
BATCH 46 training acc=0.562500, cost=0.683563, test acc=0.524223, cost=0.701721, disagree_f1=0.682986, agree_f1=0.046907, average_f1=0.364946
BATCH 47 training acc=0.437500, cost=0.727285, test acc=0.541986, cost=0.692363, disagree_f1=0.671683, agree_f1=0.242910, average_f1=0.457296
BATCH 48 training acc=0.687500, cost=0.655140, test acc=0.549657, cost=0.689533, disagree_f1=0.670604, agree_f1=0.288357, average_f1=0.479481
BATCH 49 training acc=0.406250, cost=0.723150, test acc=0.548244, cost=0.686670, disagree_f1=0.649436, agree_f1=0.364926, average_f1=0.507181
