Using GPU: 2...
X_train.shape=(33444, 2, 64), y_train.shape=(33444,);
X_test.shape=(11226, 2, 64), y_test.shape=(11226,)
Creating the data generator ...
PreTrain Embedding hitRate=0.9516045739579491
model.bilstm.embedding.weight
model.bilstm.quote_bilstm.weight_ih_l0
model.bilstm.quote_bilstm.weight_hh_l0
model.bilstm.quote_bilstm.bias_ih_l0
model.bilstm.quote_bilstm.bias_hh_l0
model.bilstm.quote_bilstm.weight_ih_l0_reverse
model.bilstm.quote_bilstm.weight_hh_l0_reverse
model.bilstm.quote_bilstm.bias_ih_l0_reverse
model.bilstm.quote_bilstm.bias_hh_l0_reverse
model.bilstm.quote_bilstm.weight_ih_l1
model.bilstm.quote_bilstm.weight_hh_l1
model.bilstm.quote_bilstm.bias_ih_l1
model.bilstm.quote_bilstm.bias_hh_l1
model.bilstm.quote_bilstm.weight_ih_l1_reverse
model.bilstm.quote_bilstm.weight_hh_l1_reverse
model.bilstm.quote_bilstm.bias_ih_l1_reverse
model.bilstm.quote_bilstm.bias_hh_l1_reverse
model.bilstm.response_bilstm.weight_ih_l0
model.bilstm.response_bilstm.weight_hh_l0
model.bilstm.response_bilstm.bias_ih_l0
model.bilstm.response_bilstm.bias_hh_l0
model.bilstm.response_bilstm.weight_ih_l0_reverse
model.bilstm.response_bilstm.weight_hh_l0_reverse
model.bilstm.response_bilstm.bias_ih_l0_reverse
model.bilstm.response_bilstm.bias_hh_l0_reverse
model.bilstm.response_bilstm.weight_ih_l1
model.bilstm.response_bilstm.weight_hh_l1
model.bilstm.response_bilstm.bias_ih_l1
model.bilstm.response_bilstm.bias_hh_l1
model.bilstm.response_bilstm.weight_ih_l1_reverse
model.bilstm.response_bilstm.weight_hh_l1_reverse
model.bilstm.response_bilstm.bias_ih_l1_reverse
model.bilstm.response_bilstm.bias_hh_l1_reverse
model.self_dot_q2q_attention_layer.0.weight
model.self_dot_q2q_attention_layer.0.bias
model.self_dot_r2r_attention_layer.0.weight
model.self_dot_r2r_attention_layer.0.bias
model.cross_dot_v2_r2q_attention_layer.0.weight
model.cross_dot_v2_r2q_attention_layer.0.bias
model.cross_dot_v2_q2r_attention_layer.0.weight
model.cross_dot_v2_q2r_attention_layer.0.bias
out.0.weight
out.0.bias
out.3.weight
out.3.bias
BATCH 1 training acc=0.343750, cost=1.101869, test acc=0.233476, cost=1.269440, disagree_f1=0.378566, neural_f1=0.000000, agree_f1=0.000000, average_f1=0.126189
BATCH 2 training acc=0.281250, cost=1.144342, test acc=0.233476, cost=1.257648, disagree_f1=0.378566, neural_f1=0.000000, agree_f1=0.000000, average_f1=0.126189
BATCH 3 training acc=0.343750, cost=1.088768, test acc=0.232941, cost=1.195708, disagree_f1=0.459272, neural_f1=0.000000, agree_f1=0.159972, average_f1=0.206415
BATCH 4 training acc=0.312500, cost=1.115230, test acc=0.292535, cost=1.081165, disagree_f1=0.562669, neural_f1=0.239778, agree_f1=0.200940, average_f1=0.334462
BATCH 5 training acc=0.437500, cost=1.037421, test acc=0.766970, cost=0.965242, disagree_f1=0.536981, neural_f1=0.915617, agree_f1=0.422686, average_f1=0.625095
BATCH 6 training acc=0.718750, cost=0.942281, test acc=0.802423, cost=0.838770, disagree_f1=0.647537, neural_f1=0.911874, agree_f1=0.292658, average_f1=0.617357
BATCH 7 training acc=0.625000, cost=0.913616, test acc=0.801532, cost=0.700025, disagree_f1=0.680412, neural_f1=0.905734, agree_f1=0.065642, average_f1=0.550596
BATCH 8 training acc=0.625000, cost=0.851463, test acc=0.813469, cost=0.613612, disagree_f1=0.708318, neural_f1=0.917725, agree_f1=0.007474, average_f1=0.544505
BATCH 9 training acc=0.562500, cost=0.861995, test acc=0.822198, cost=0.574080, disagree_f1=0.724361, neural_f1=0.927027, agree_f1=0.020679, average_f1=0.557356
BATCH 10 training acc=0.718750, cost=0.592143, test acc=0.825494, cost=0.548680, disagree_f1=0.731622, neural_f1=0.931559, agree_f1=0.047210, average_f1=0.570130
BATCH 11 training acc=0.375000, cost=1.278184, test acc=0.823891, cost=0.538377, disagree_f1=0.729952, neural_f1=0.933271, agree_f1=0.100984, average_f1=0.588069
BATCH 12 training acc=0.625000, cost=0.779536, test acc=0.814449, cost=0.542821, disagree_f1=0.719612, neural_f1=0.929621, agree_f1=0.214360, average_f1=0.621198
BATCH 13 training acc=0.593750, cost=1.026771, test acc=0.779886, cost=0.583753, disagree_f1=0.670687, neural_f1=0.907469, agree_f1=0.336367, average_f1=0.638174
BATCH 14 training acc=0.625000, cost=0.720783, test acc=0.745680, cost=0.624265, disagree_f1=0.559516, neural_f1=0.898876, agree_f1=0.408755, average_f1=0.622383
BATCH 15 training acc=0.625000, cost=0.984271, test acc=0.694192, cost=0.617672, disagree_f1=0.160365, neural_f1=0.909715, agree_f1=0.413443, average_f1=0.494508
BATCH 16 training acc=0.593750, cost=0.819402, test acc=0.722074, cost=0.586234, disagree_f1=0.215712, neural_f1=0.925746, agree_f1=0.424018, average_f1=0.521825
BATCH 17 training acc=0.656250, cost=0.565102, test acc=0.759398, cost=0.565028, disagree_f1=0.434539, neural_f1=0.929901, agree_f1=0.434783, average_f1=0.599741
BATCH 18 training acc=0.625000, cost=0.653492, test acc=0.792981, cost=0.544878, disagree_f1=0.620318, neural_f1=0.930415, agree_f1=0.403834, average_f1=0.651523
