Using GPU: 2...
X_train.shape=(19819, 2, 64), y_train.shape=(19819,);
X_test.shape=(4955, 2, 64), y_test.shape=(4955,)
Creating the data generator ...
PreTrain Embedding hitRate=0.9253959683225342
model.bilstm.embedding.weight
model.bilstm.quote_bilstm.weight_ih_l0
model.bilstm.quote_bilstm.weight_hh_l0
model.bilstm.quote_bilstm.bias_ih_l0
model.bilstm.quote_bilstm.bias_hh_l0
model.bilstm.quote_bilstm.weight_ih_l0_reverse
model.bilstm.quote_bilstm.weight_hh_l0_reverse
model.bilstm.quote_bilstm.bias_ih_l0_reverse
model.bilstm.quote_bilstm.bias_hh_l0_reverse
model.bilstm.quote_bilstm.weight_ih_l1
model.bilstm.quote_bilstm.weight_hh_l1
model.bilstm.quote_bilstm.bias_ih_l1
model.bilstm.quote_bilstm.bias_hh_l1
model.bilstm.quote_bilstm.weight_ih_l1_reverse
model.bilstm.quote_bilstm.weight_hh_l1_reverse
model.bilstm.quote_bilstm.bias_ih_l1_reverse
model.bilstm.quote_bilstm.bias_hh_l1_reverse
model.bilstm.response_bilstm.weight_ih_l0
model.bilstm.response_bilstm.weight_hh_l0
model.bilstm.response_bilstm.bias_ih_l0
model.bilstm.response_bilstm.bias_hh_l0
model.bilstm.response_bilstm.weight_ih_l0_reverse
model.bilstm.response_bilstm.weight_hh_l0_reverse
model.bilstm.response_bilstm.bias_ih_l0_reverse
model.bilstm.response_bilstm.bias_hh_l0_reverse
model.bilstm.response_bilstm.weight_ih_l1
model.bilstm.response_bilstm.weight_hh_l1
model.bilstm.response_bilstm.bias_ih_l1
model.bilstm.response_bilstm.bias_hh_l1
model.bilstm.response_bilstm.weight_ih_l1_reverse
model.bilstm.response_bilstm.weight_hh_l1_reverse
model.bilstm.response_bilstm.bias_ih_l1_reverse
model.bilstm.response_bilstm.bias_hh_l1_reverse
model.self_dot_q2q_attention_layer.0.weight
model.self_dot_q2q_attention_layer.0.bias
model.self_dot_r2r_attention_layer.0.weight
model.self_dot_r2r_attention_layer.0.bias
model.r2q_attention_layer.0.weight
model.r2q_attention_layer.0.bias
model.r2q_attention_layer.3.weight
model.r2q_attention_layer.3.bias
model.q2r_attention_layer.0.weight
model.q2r_attention_layer.0.bias
model.q2r_attention_layer.3.weight
model.q2r_attention_layer.3.bias
out.0.weight
out.0.bias
out.3.weight
out.3.bias
BATCH 1 training acc=0.593750, cost=0.687332, test acc=0.483552, cost=0.706056, disagree_f1=0.000000, agree_f1=0.651884, average_f1=0.325942
BATCH 2 training acc=0.500000, cost=0.709530, test acc=0.483552, cost=0.697783, disagree_f1=0.000000, agree_f1=0.651884, average_f1=0.325942
BATCH 3 training acc=0.375000, cost=0.715967, test acc=0.527952, cost=0.692351, disagree_f1=0.671165, agree_f1=0.163747, average_f1=0.417456
BATCH 4 training acc=0.593750, cost=0.683135, test acc=0.516246, cost=0.712489, disagree_f1=0.680868, agree_f1=0.000834, average_f1=0.340851
BATCH 5 training acc=0.500000, cost=0.723916, test acc=0.516246, cost=0.711455, disagree_f1=0.680783, agree_f1=0.001666, average_f1=0.341225
BATCH 6 training acc=0.343750, cost=0.793209, test acc=0.521897, cost=0.695355, disagree_f1=0.673557, agree_f1=0.107049, average_f1=0.390303
BATCH 7 training acc=0.468750, cost=0.708403, test acc=0.535015, cost=0.691166, disagree_f1=0.611205, agree_f1=0.421687, average_f1=0.516446
BATCH 8 training acc=0.531250, cost=0.682772, test acc=0.483552, cost=0.702087, disagree_f1=0.000000, agree_f1=0.651884, average_f1=0.325942
BATCH 9 training acc=0.406250, cost=0.717894, test acc=0.483552, cost=0.708894, disagree_f1=0.000000, agree_f1=0.651884, average_f1=0.325942
BATCH 10 training acc=0.406250, cost=0.735978, test acc=0.483552, cost=0.707161, disagree_f1=0.000000, agree_f1=0.651884, average_f1=0.325942
BATCH 11 training acc=0.531250, cost=0.697728, test acc=0.483552, cost=0.703392, disagree_f1=0.000000, agree_f1=0.651884, average_f1=0.325942
BATCH 12 training acc=0.343750, cost=0.731732, test acc=0.483552, cost=0.696910, disagree_f1=0.000000, agree_f1=0.651884, average_f1=0.325942
BATCH 13 training acc=0.625000, cost=0.680398, test acc=0.483552, cost=0.694287, disagree_f1=0.000000, agree_f1=0.651884, average_f1=0.325942
BATCH 14 training acc=0.437500, cost=0.698831, test acc=0.514632, cost=0.691963, disagree_f1=0.383175, agree_f1=0.599900, average_f1=0.491538
BATCH 15 training acc=0.531250, cost=0.691038, test acc=0.543895, cost=0.690852, disagree_f1=0.626446, agree_f1=0.414508, average_f1=0.520477
BATCH 16 training acc=0.437500, cost=0.698019, test acc=0.538648, cost=0.690397, disagree_f1=0.647440, agree_f1=0.332750, average_f1=0.490095
BATCH 17 training acc=0.375000, cost=0.702295, test acc=0.538648, cost=0.690520, disagree_f1=0.642924, agree_f1=0.348347, average_f1=0.495635
BATCH 18 training acc=0.531250, cost=0.686861, test acc=0.538850, cost=0.690449, disagree_f1=0.642578, agree_f1=0.350299, average_f1=0.496438
