Using GPU: 0...
X_train.shape=(33444, 2, 64), y_train.shape=(33444,);
X_test.shape=(11226, 2, 64), y_test.shape=(11226,)
Creating the data generator ...
PreTrain Embedding hitRate=0.9516045739579491
model.bilstm.embedding.weight
model.bilstm.quote_bilstm.weight_ih_l0
model.bilstm.quote_bilstm.weight_hh_l0
model.bilstm.quote_bilstm.bias_ih_l0
model.bilstm.quote_bilstm.bias_hh_l0
model.bilstm.quote_bilstm.weight_ih_l0_reverse
model.bilstm.quote_bilstm.weight_hh_l0_reverse
model.bilstm.quote_bilstm.bias_ih_l0_reverse
model.bilstm.quote_bilstm.bias_hh_l0_reverse
model.bilstm.quote_bilstm.weight_ih_l1
model.bilstm.quote_bilstm.weight_hh_l1
model.bilstm.quote_bilstm.bias_ih_l1
model.bilstm.quote_bilstm.bias_hh_l1
model.bilstm.quote_bilstm.weight_ih_l1_reverse
model.bilstm.quote_bilstm.weight_hh_l1_reverse
model.bilstm.quote_bilstm.bias_ih_l1_reverse
model.bilstm.quote_bilstm.bias_hh_l1_reverse
model.bilstm.response_bilstm.weight_ih_l0
model.bilstm.response_bilstm.weight_hh_l0
model.bilstm.response_bilstm.bias_ih_l0
model.bilstm.response_bilstm.bias_hh_l0
model.bilstm.response_bilstm.weight_ih_l0_reverse
model.bilstm.response_bilstm.weight_hh_l0_reverse
model.bilstm.response_bilstm.bias_ih_l0_reverse
model.bilstm.response_bilstm.bias_hh_l0_reverse
model.bilstm.response_bilstm.weight_ih_l1
model.bilstm.response_bilstm.weight_hh_l1
model.bilstm.response_bilstm.bias_ih_l1
model.bilstm.response_bilstm.bias_hh_l1
model.bilstm.response_bilstm.weight_ih_l1_reverse
model.bilstm.response_bilstm.weight_hh_l1_reverse
model.bilstm.response_bilstm.bias_ih_l1_reverse
model.bilstm.response_bilstm.bias_hh_l1_reverse
out.0.weight
out.0.bias
out.3.weight
out.3.bias
BATCH 1 training acc=0.593750, cost=1.043950, test acc=0.232763, cost=2.424991, disagree_f1=0.376740, neural_f1=0.000000, agree_f1=0.038754, average_f1=0.138498
BATCH 2 training acc=0.375000, cost=1.890262, test acc=0.169517, cost=1.529069, disagree_f1=0.231573, neural_f1=0.000000, agree_f1=0.266241, average_f1=0.165938
BATCH 3 training acc=0.343750, cost=1.214396, test acc=0.770800, cost=0.819928, disagree_f1=0.532392, neural_f1=0.896648, agree_f1=0.374906, average_f1=0.601315
BATCH 4 training acc=0.437500, cost=1.112527, test acc=0.757883, cost=0.787954, disagree_f1=0.471892, neural_f1=0.894784, agree_f1=0.403257, average_f1=0.589978
BATCH 5 training acc=0.531250, cost=0.981042, test acc=0.730269, cost=0.788746, disagree_f1=0.608876, neural_f1=0.875613, agree_f1=0.353204, average_f1=0.612564
BATCH 6 training acc=0.343750, cost=1.237597, test acc=0.739622, cost=0.802783, disagree_f1=0.621675, neural_f1=0.884734, agree_f1=0.362069, average_f1=0.622826
BATCH 7 training acc=0.531250, cost=0.894635, test acc=0.805986, cost=0.692155, disagree_f1=0.638919, neural_f1=0.930092, agree_f1=0.381385, average_f1=0.650132
BATCH 8 training acc=0.593750, cost=0.862435, test acc=0.812311, cost=0.610436, disagree_f1=0.674985, neural_f1=0.924791, agree_f1=0.311383, average_f1=0.637053
BATCH 9 training acc=0.687500, cost=0.821149, test acc=0.806342, cost=0.591084, disagree_f1=0.660361, neural_f1=0.925499, agree_f1=0.362913, average_f1=0.649591
BATCH 10 training acc=0.656250, cost=0.734692, test acc=0.798147, cost=0.586595, disagree_f1=0.686844, neural_f1=0.920687, agree_f1=0.343127, average_f1=0.650219
BATCH 11 training acc=0.718750, cost=0.798456, test acc=0.787280, cost=0.587371, disagree_f1=0.705657, neural_f1=0.911857, agree_f1=0.305634, average_f1=0.641049
BATCH 12 training acc=0.718750, cost=0.553521, test acc=0.781489, cost=0.591422, disagree_f1=0.712999, neural_f1=0.907198, agree_f1=0.276429, average_f1=0.632208
BATCH 13 training acc=0.718750, cost=0.709495, test acc=0.787992, cost=0.571327, disagree_f1=0.721874, neural_f1=0.912648, agree_f1=0.233634, average_f1=0.622719
BATCH 14 training acc=0.562500, cost=0.749125, test acc=0.800909, cost=0.529876, disagree_f1=0.714858, neural_f1=0.923256, agree_f1=0.245985, average_f1=0.628033
BATCH 15 training acc=0.812500, cost=0.597112, test acc=0.813647, cost=0.494328, disagree_f1=0.709556, neural_f1=0.932250, agree_f1=0.272849, average_f1=0.638218
BATCH 16 training acc=0.625000, cost=0.614409, test acc=0.817032, cost=0.475957, disagree_f1=0.700459, neural_f1=0.932708, agree_f1=0.268140, average_f1=0.633769
BATCH 17 training acc=0.750000, cost=0.802540, test acc=0.820328, cost=0.473835, disagree_f1=0.708058, neural_f1=0.933439, agree_f1=0.248473, average_f1=0.629990
BATCH 18 training acc=0.625000, cost=0.746147, test acc=0.819259, cost=0.475544, disagree_f1=0.713354, neural_f1=0.933687, agree_f1=0.241638, average_f1=0.629560
BATCH 19 training acc=0.718750, cost=0.647173, test acc=0.810440, cost=0.496150, disagree_f1=0.715227, neural_f1=0.930138, agree_f1=0.247292, average_f1=0.630886
BATCH 20 training acc=0.593750, cost=0.919225, test acc=0.794762, cost=0.535136, disagree_f1=0.715683, neural_f1=0.920069, agree_f1=0.247505, average_f1=0.627752
BATCH 21 training acc=0.687500, cost=0.720919, test acc=0.762248, cost=0.579493, disagree_f1=0.700493, neural_f1=0.894729, agree_f1=0.237895, average_f1=0.611039
BATCH 22 training acc=0.625000, cost=0.803321, test acc=0.737573, cost=0.628638, disagree_f1=0.697557, neural_f1=0.876563, agree_f1=0.237024, average_f1=0.603714
BATCH 23 training acc=0.593750, cost=0.884273, test acc=0.701140, cost=0.706228, disagree_f1=0.700247, neural_f1=0.847636, agree_f1=0.228191, average_f1=0.592025
BATCH 24 training acc=0.531250, cost=0.835434, test acc=0.688758, cost=0.730965, disagree_f1=0.682461, neural_f1=0.839390, agree_f1=0.255348, average_f1=0.592400
BATCH 25 training acc=0.593750, cost=0.784324, test acc=0.718867, cost=0.657338, disagree_f1=0.664213, neural_f1=0.870662, agree_f1=0.282491, average_f1=0.605789
BATCH 26 training acc=0.625000, cost=0.785003, test acc=0.759665, cost=0.584465, disagree_f1=0.666802, neural_f1=0.901776, agree_f1=0.322709, average_f1=0.630429
BATCH 27 training acc=0.593750, cost=0.766167, test acc=0.792090, cost=0.542966, disagree_f1=0.670170, neural_f1=0.924615, agree_f1=0.353411, average_f1=0.649399
BATCH 28 training acc=0.562500, cost=0.987957, test acc=0.806788, cost=0.512379, disagree_f1=0.687020, neural_f1=0.931550, agree_f1=0.342771, average_f1=0.653780
BATCH 29 training acc=0.656250, cost=0.650906, test acc=0.811242, cost=0.496614, disagree_f1=0.695534, neural_f1=0.932551, agree_f1=0.325525, average_f1=0.651203
BATCH 30 training acc=0.625000, cost=0.672087, test acc=0.815874, cost=0.488825, disagree_f1=0.700615, neural_f1=0.934067, agree_f1=0.318940, average_f1=0.651207
BATCH 31 training acc=0.781250, cost=0.495114, test acc=0.817032, cost=0.490463, disagree_f1=0.700194, neural_f1=0.933970, agree_f1=0.348971, average_f1=0.661045
BATCH 32 training acc=0.625000, cost=0.735203, test acc=0.809460, cost=0.510400, disagree_f1=0.675994, neural_f1=0.932437, agree_f1=0.396706, average_f1=0.668379
