Using GPU: 0...
X_train.shape=(4701, 2, 64), y_train.shape=(4701,);
X_test.shape=(1175, 2, 64), y_test.shape=(1175,)
Creating the data generator ...
PreTrain Embedding hitRate=0.9742634608872334
model.bilstm.embedding.weight
model.bilstm.quote_bilstm.weight_ih_l0
model.bilstm.quote_bilstm.weight_hh_l0
model.bilstm.quote_bilstm.bias_ih_l0
model.bilstm.quote_bilstm.bias_hh_l0
model.bilstm.quote_bilstm.weight_ih_l0_reverse
model.bilstm.quote_bilstm.weight_hh_l0_reverse
model.bilstm.quote_bilstm.bias_ih_l0_reverse
model.bilstm.quote_bilstm.bias_hh_l0_reverse
model.bilstm.quote_bilstm.weight_ih_l1
model.bilstm.quote_bilstm.weight_hh_l1
model.bilstm.quote_bilstm.bias_ih_l1
model.bilstm.quote_bilstm.bias_hh_l1
model.bilstm.quote_bilstm.weight_ih_l1_reverse
model.bilstm.quote_bilstm.weight_hh_l1_reverse
model.bilstm.quote_bilstm.bias_ih_l1_reverse
model.bilstm.quote_bilstm.bias_hh_l1_reverse
model.bilstm.response_bilstm.weight_ih_l0
model.bilstm.response_bilstm.weight_hh_l0
model.bilstm.response_bilstm.bias_ih_l0
model.bilstm.response_bilstm.bias_hh_l0
model.bilstm.response_bilstm.weight_ih_l0_reverse
model.bilstm.response_bilstm.weight_hh_l0_reverse
model.bilstm.response_bilstm.bias_ih_l0_reverse
model.bilstm.response_bilstm.bias_hh_l0_reverse
model.bilstm.response_bilstm.weight_ih_l1
model.bilstm.response_bilstm.weight_hh_l1
model.bilstm.response_bilstm.bias_ih_l1
model.bilstm.response_bilstm.bias_hh_l1
model.bilstm.response_bilstm.weight_ih_l1_reverse
model.bilstm.response_bilstm.weight_hh_l1_reverse
model.bilstm.response_bilstm.bias_ih_l1_reverse
model.bilstm.response_bilstm.bias_hh_l1_reverse
model.quote2quote_attention_layer.0.weight
model.quote2quote_attention_layer.0.bias
model.quote2quote_attention_layer.3.weight
model.quote2quote_attention_layer.3.bias
model.response2quote_attention_layer.0.weight
model.response2quote_attention_layer.0.bias
model.response2quote_attention_layer.3.weight
model.response2quote_attention_layer.3.bias
model.response2response_attention_layer.0.weight
model.response2response_attention_layer.0.bias
model.response2response_attention_layer.3.weight
model.response2response_attention_layer.3.bias
model.quote2response_attention_layer.0.weight
model.quote2response_attention_layer.0.bias
model.quote2response_attention_layer.3.weight
model.quote2response_attention_layer.3.bias
out.0.weight
out.0.bias
out.3.weight
out.3.bias
BATCH 1 training acc=0.312500, cost=0.701347, test acc=0.656170, cost=0.662768, disagree_f1=0.792395, agree_f1=0.000000, average_f1=0.396197
BATCH 2 training acc=0.718750, cost=0.654030, test acc=0.656170, cost=0.639252, disagree_f1=0.792395, agree_f1=0.000000, average_f1=0.396197
BATCH 3 training acc=0.625000, cost=0.659706, test acc=0.656170, cost=0.634133, disagree_f1=0.792395, agree_f1=0.000000, average_f1=0.396197
BATCH 4 training acc=0.656250, cost=0.641255, test acc=0.656170, cost=0.635798, disagree_f1=0.792395, agree_f1=0.000000, average_f1=0.396197
BATCH 5 training acc=0.593750, cost=0.728862, test acc=0.656170, cost=0.633882, disagree_f1=0.792395, agree_f1=0.000000, average_f1=0.396197
BATCH 6 training acc=0.656250, cost=0.633125, test acc=0.656170, cost=0.631280, disagree_f1=0.792395, agree_f1=0.000000, average_f1=0.396197
BATCH 7 training acc=0.562500, cost=0.714516, test acc=0.656170, cost=0.630459, disagree_f1=0.792395, agree_f1=0.000000, average_f1=0.396197
BATCH 8 training acc=0.812500, cost=0.548896, test acc=0.656170, cost=0.629793, disagree_f1=0.792395, agree_f1=0.000000, average_f1=0.396197
BATCH 9 training acc=0.656250, cost=0.625798, test acc=0.656170, cost=0.626761, disagree_f1=0.792395, agree_f1=0.000000, average_f1=0.396197
BATCH 10 training acc=0.593750, cost=0.648897, test acc=0.656170, cost=0.623343, disagree_f1=0.792395, agree_f1=0.000000, average_f1=0.396197
BATCH 11 training acc=0.625000, cost=0.664219, test acc=0.656170, cost=0.620764, disagree_f1=0.792395, agree_f1=0.000000, average_f1=0.396197
BATCH 12 training acc=0.718750, cost=0.570434, test acc=0.656170, cost=0.617535, disagree_f1=0.792395, agree_f1=0.000000, average_f1=0.396197
BATCH 13 training acc=0.656250, cost=0.643911, test acc=0.656170, cost=0.615896, disagree_f1=0.792395, agree_f1=0.000000, average_f1=0.396197
BATCH 14 training acc=0.656250, cost=0.604132, test acc=0.656170, cost=0.615036, disagree_f1=0.792395, agree_f1=0.000000, average_f1=0.396197
BATCH 15 training acc=0.687500, cost=0.567670, test acc=0.656170, cost=0.618201, disagree_f1=0.792395, agree_f1=0.000000, average_f1=0.396197
BATCH 16 training acc=0.656250, cost=0.563157, test acc=0.662128, cost=0.630588, disagree_f1=0.795044, agree_f1=0.038741, average_f1=0.416892
BATCH 17 training acc=0.781250, cost=0.410627, test acc=0.661277, cost=0.682357, disagree_f1=0.793782, agree_f1=0.052381, average_f1=0.423082
BATCH 18 training acc=0.625000, cost=0.694744, test acc=0.679149, cost=0.713134, disagree_f1=0.802100, agree_f1=0.152809, average_f1=0.477454
BATCH 19 training acc=0.500000, cost=1.185880, test acc=0.687660, cost=0.696109, disagree_f1=0.804058, agree_f1=0.230608, average_f1=0.517333
BATCH 20 training acc=0.750000, cost=0.686761, test acc=0.695319, cost=0.651257, disagree_f1=0.806486, agree_f1=0.284000, average_f1=0.545243
BATCH 21 training acc=0.625000, cost=0.756008, test acc=0.702128, cost=0.605623, disagree_f1=0.805987, agree_f1=0.358974, average_f1=0.582481
BATCH 22 training acc=0.687500, cost=0.594447, test acc=0.691064, cost=0.590322, disagree_f1=0.788585, agree_f1=0.426540, average_f1=0.607563
BATCH 23 training acc=0.625000, cost=0.608838, test acc=0.674894, cost=0.605482, disagree_f1=0.760652, agree_f1=0.493369, average_f1=0.627010
BATCH 24 training acc=0.562500, cost=0.649172, test acc=0.615319, cost=0.653689, disagree_f1=0.662687, agree_f1=0.552475, average_f1=0.607581
BATCH 25 training acc=0.593750, cost=0.701197, test acc=0.565957, cost=0.669713, disagree_f1=0.584691, agree_f1=0.545455, average_f1=0.565073
BATCH 26 training acc=0.531250, cost=0.723152, test acc=0.611064, cost=0.654186, disagree_f1=0.653525, agree_f1=0.556741, average_f1=0.605133
BATCH 27 training acc=0.593750, cost=0.671890, test acc=0.667234, cost=0.628936, disagree_f1=0.739854, agree_f1=0.538371, average_f1=0.639112
BATCH 28 training acc=0.687500, cost=0.617786, test acc=0.688511, cost=0.606567, disagree_f1=0.775184, agree_f1=0.493075, average_f1=0.634130
BATCH 29 training acc=0.656250, cost=0.625234, test acc=0.706383, cost=0.587770, disagree_f1=0.800693, agree_f1=0.442649, average_f1=0.621671
BATCH 30 training acc=0.718750, cost=0.579432, test acc=0.704681, cost=0.578998, disagree_f1=0.805820, agree_f1=0.383659, average_f1=0.594739
BATCH 31 training acc=0.718750, cost=0.578450, test acc=0.700426, cost=0.579700, disagree_f1=0.806593, agree_f1=0.335849, average_f1=0.571221
BATCH 32 training acc=0.625000, cost=0.601008, test acc=0.700426, cost=0.585613, disagree_f1=0.808070, agree_f1=0.317829, average_f1=0.562950
BATCH 33 training acc=0.625000, cost=0.661476, test acc=0.700426, cost=0.587205, disagree_f1=0.808070, agree_f1=0.317829, average_f1=0.562950
BATCH 34 training acc=0.812500, cost=0.553962, test acc=0.699574, cost=0.592254, disagree_f1=0.807839, agree_f1=0.311891, average_f1=0.559865
BATCH 35 training acc=0.718750, cost=0.552950, test acc=0.702979, cost=0.592115, disagree_f1=0.810223, agree_f1=0.317025, average_f1=0.563624
BATCH 36 training acc=0.531250, cost=0.741808, test acc=0.703830, cost=0.583118, disagree_f1=0.810664, agree_f1=0.320313, average_f1=0.565488
BATCH 37 training acc=0.750000, cost=0.509115, test acc=0.704681, cost=0.573967, disagree_f1=0.810279, agree_f1=0.333973, average_f1=0.572126
BATCH 38 training acc=0.625000, cost=0.666082, test acc=0.706383, cost=0.560213, disagree_f1=0.808652, agree_f1=0.369287, average_f1=0.588970
BATCH 39 training acc=0.562500, cost=0.734542, test acc=0.710638, cost=0.551606, disagree_f1=0.806818, agree_f1=0.423729, average_f1=0.615273
BATCH 40 training acc=0.718750, cost=0.515348, test acc=0.715745, cost=0.550253, disagree_f1=0.806039, agree_f1=0.468153, average_f1=0.637096
BATCH 41 training acc=0.656250, cost=0.612488, test acc=0.718298, cost=0.553545, disagree_f1=0.798539, agree_f1=0.531825, average_f1=0.665182
BATCH 42 training acc=0.718750, cost=0.578620, test acc=0.719149, cost=0.556137, disagree_f1=0.794521, agree_f1=0.556452, average_f1=0.675486
BATCH 43 training acc=0.687500, cost=0.599606, test acc=0.725957, cost=0.555730, disagree_f1=0.795685, agree_f1=0.583979, average_f1=0.689832
BATCH 44 training acc=0.781250, cost=0.562759, test acc=0.715745, cost=0.555159, disagree_f1=0.782552, agree_f1=0.589681, average_f1=0.686116
BATCH 45 training acc=0.750000, cost=0.550758, test acc=0.705532, cost=0.556626, disagree_f1=0.765265, agree_f1=0.605023, average_f1=0.685144
BATCH 46 training acc=0.750000, cost=0.500335, test acc=0.709787, cost=0.551525, disagree_f1=0.769127, agree_f1=0.609393, average_f1=0.689260
BATCH 47 training acc=0.687500, cost=0.599598, test acc=0.719149, cost=0.540428, disagree_f1=0.787097, agree_f1=0.587500, average_f1=0.687298
BATCH 48 training acc=0.687500, cost=0.565408, test acc=0.718298, cost=0.535458, disagree_f1=0.801678, agree_f1=0.513950, average_f1=0.657814
BATCH 49 training acc=0.656250, cost=0.644521, test acc=0.718298, cost=0.545331, disagree_f1=0.809879, agree_f1=0.456486, average_f1=0.633183
BATCH 50 training acc=0.750000, cost=0.503488, test acc=0.711489, cost=0.568847, disagree_f1=0.811142, agree_f1=0.389189, average_f1=0.600166
BATCH 51 training acc=0.812500, cost=0.396964, test acc=0.711489, cost=0.606269, disagree_f1=0.813634, agree_f1=0.361582, average_f1=0.587608
BATCH 52 training acc=0.687500, cost=0.676877, test acc=0.705532, cost=0.628054, disagree_f1=0.810929, agree_f1=0.334615, average_f1=0.572772
BATCH 53 training acc=0.500000, cost=0.967591, test acc=0.708936, cost=0.627535, disagree_f1=0.813725, agree_f1=0.334630, average_f1=0.574178
BATCH 54 training acc=0.843750, cost=0.473891, test acc=0.708936, cost=0.618620, disagree_f1=0.813928, agree_f1=0.332031, average_f1=0.572980
BATCH 55 training acc=0.812500, cost=0.353713, test acc=0.710638, cost=0.603574, disagree_f1=0.813801, agree_f1=0.351145, average_f1=0.582473
BATCH 56 training acc=0.750000, cost=0.441598, test acc=0.715745, cost=0.582956, disagree_f1=0.815877, agree_f1=0.376866, average_f1=0.596371
BATCH 57 training acc=0.750000, cost=0.546040, test acc=0.720851, cost=0.558534, disagree_f1=0.815730, agree_f1=0.424561, average_f1=0.620146
BATCH 58 training acc=0.656250, cost=0.610426, test acc=0.721702, cost=0.539598, disagree_f1=0.810215, agree_f1=0.478469, average_f1=0.644342
BATCH 59 training acc=0.781250, cost=0.473437, test acc=0.715745, cost=0.534164, disagree_f1=0.798552, agree_f1=0.517341, average_f1=0.657947
BATCH 60 training acc=0.750000, cost=0.499174, test acc=0.722553, cost=0.534336, disagree_f1=0.796758, agree_f1=0.563003, average_f1=0.679880
BATCH 61 training acc=0.781250, cost=0.603982, test acc=0.721702, cost=0.535205, disagree_f1=0.795241, agree_f1=0.565737, average_f1=0.680489
BATCH 62 training acc=0.718750, cost=0.580306, test acc=0.722553, cost=0.534981, disagree_f1=0.800245, agree_f1=0.545961, average_f1=0.673103
BATCH 63 training acc=0.812500, cost=0.455651, test acc=0.715745, cost=0.533729, disagree_f1=0.800000, agree_f1=0.508824, average_f1=0.654412
BATCH 64 training acc=0.750000, cost=0.537311, test acc=0.720000, cost=0.532556, disagree_f1=0.803582, agree_f1=0.512593, average_f1=0.658087
BATCH 65 training acc=0.718750, cost=0.486256, test acc=0.718298, cost=0.531629, disagree_f1=0.806093, agree_f1=0.485226, average_f1=0.645659
BATCH 66 training acc=0.687500, cost=0.582067, test acc=0.723404, cost=0.530722, disagree_f1=0.810274, agree_f1=0.489796, average_f1=0.650035
BATCH 67 training acc=0.812500, cost=0.398346, test acc=0.727660, cost=0.533427, disagree_f1=0.815880, agree_f1=0.477124, average_f1=0.646502
BATCH 68 training acc=0.718750, cost=0.555399, test acc=0.729362, cost=0.541585, disagree_f1=0.820339, agree_f1=0.451724, average_f1=0.636032
BATCH 69 training acc=0.656250, cost=0.649686, test acc=0.726809, cost=0.549268, disagree_f1=0.821170, agree_f1=0.421622, average_f1=0.621396
BATCH 70 training acc=0.625000, cost=0.574050, test acc=0.725957, cost=0.549282, disagree_f1=0.820912, agree_f1=0.416667, average_f1=0.618789
BATCH 71 training acc=0.656250, cost=0.676871, test acc=0.730213, cost=0.543009, disagree_f1=0.821810, agree_f1=0.444834, average_f1=0.633322
BATCH 72 training acc=0.718750, cost=0.516973, test acc=0.729362, cost=0.538190, disagree_f1=0.819728, agree_f1=0.457338, average_f1=0.638533
BATCH 73 training acc=0.687500, cost=0.526466, test acc=0.731915, cost=0.531658, disagree_f1=0.819070, agree_f1=0.482759, average_f1=0.650914
BATCH 74 training acc=0.781250, cost=0.544284, test acc=0.731064, cost=0.529273, disagree_f1=0.817341, agree_f1=0.490323, average_f1=0.653832
BATCH 75 training acc=0.750000, cost=0.484503, test acc=0.730213, cost=0.527207, disagree_f1=0.813858, agree_f1=0.510046, average_f1=0.661952
BATCH 76 training acc=0.875000, cost=0.403135, test acc=0.729362, cost=0.525956, disagree_f1=0.812941, agree_f1=0.510769, average_f1=0.661855
BATCH 77 training acc=0.687500, cost=0.510289, test acc=0.726809, cost=0.524361, disagree_f1=0.810171, agree_f1=0.512898, average_f1=0.661535
BATCH 78 training acc=0.812500, cost=0.484882, test acc=0.728511, cost=0.525264, disagree_f1=0.812683, agree_f1=0.506955, average_f1=0.659819
BATCH 79 training acc=0.781250, cost=0.573384, test acc=0.726809, cost=0.524717, disagree_f1=0.809947, agree_f1=0.514372, average_f1=0.662159
BATCH 80 training acc=0.781250, cost=0.474315, test acc=0.729362, cost=0.529712, disagree_f1=0.813817, agree_f1=0.504673, average_f1=0.659245
BATCH 81 training acc=0.750000, cost=0.574527, test acc=0.728511, cost=0.529771, disagree_f1=0.812242, agree_f1=0.509985, average_f1=0.661114
BATCH 82 training acc=0.687500, cost=0.583937, test acc=0.736170, cost=0.524540, disagree_f1=0.814815, agree_f1=0.541420, average_f1=0.678117
BATCH 83 training acc=0.843750, cost=0.376321, test acc=0.737872, cost=0.524420, disagree_f1=0.813559, agree_f1=0.558739, average_f1=0.686149
BATCH 84 training acc=0.812500, cost=0.444823, test acc=0.740426, cost=0.527982, disagree_f1=0.814364, agree_f1=0.568600, average_f1=0.691482
BATCH 85 training acc=0.750000, cost=0.409030, test acc=0.738723, cost=0.541651, disagree_f1=0.815837, agree_f1=0.550512, average_f1=0.683175
BATCH 86 training acc=0.718750, cost=0.504698, test acc=0.744681, cost=0.565689, disagree_f1=0.822904, agree_f1=0.542683, average_f1=0.682794
BATCH 87 training acc=0.781250, cost=0.554321, test acc=0.744681, cost=0.577669, disagree_f1=0.822904, agree_f1=0.542683, average_f1=0.682794
BATCH 88 training acc=0.781250, cost=0.429449, test acc=0.742979, cost=0.589763, disagree_f1=0.821724, agree_f1=0.539634, average_f1=0.680679
BATCH 89 training acc=0.718750, cost=0.726660, test acc=0.745532, cost=0.586499, disagree_f1=0.823182, agree_f1=0.546282, average_f1=0.684732
BATCH 90 training acc=0.812500, cost=0.539957, test acc=0.740426, cost=0.582366, disagree_f1=0.820271, agree_f1=0.532925, average_f1=0.676598
BATCH 91 training acc=0.656250, cost=0.574717, test acc=0.746383, cost=0.560339, disagree_f1=0.821770, agree_f1=0.560472, average_f1=0.691121
BATCH 92 training acc=0.750000, cost=0.551844, test acc=0.743830, cost=0.535779, disagree_f1=0.815451, agree_f1=0.581363, average_f1=0.698407
BATCH 93 training acc=0.750000, cost=0.470396, test acc=0.743830, cost=0.523124, disagree_f1=0.812461, agree_f1=0.595973, average_f1=0.704217
BATCH 94 training acc=0.718750, cost=0.619033, test acc=0.744681, cost=0.516554, disagree_f1=0.808917, agree_f1=0.615385, average_f1=0.712151
BATCH 95 training acc=0.843750, cost=0.490550, test acc=0.751489, cost=0.513125, disagree_f1=0.813299, agree_f1=0.628499, average_f1=0.720899
BATCH 96 training acc=0.687500, cost=0.477061, test acc=0.751489, cost=0.508383, disagree_f1=0.818182, agree_f1=0.607527, average_f1=0.712854
BATCH 97 training acc=0.718750, cost=0.570485, test acc=0.753191, cost=0.507848, disagree_f1=0.826347, agree_f1=0.573529, average_f1=0.699938
BATCH 98 training acc=0.781250, cost=0.381025, test acc=0.745532, cost=0.514681, disagree_f1=0.826264, agree_f1=0.524642, average_f1=0.675453
BATCH 99 training acc=0.750000, cost=0.498676, test acc=0.745532, cost=0.519288, disagree_f1=0.829045, agree_f1=0.502496, average_f1=0.665771
BATCH 100 training acc=0.812500, cost=0.412436, test acc=0.739574, cost=0.522427, disagree_f1=0.826334, agree_f1=0.479592, average_f1=0.652963
BATCH 101 training acc=0.906250, cost=0.371280, test acc=0.735319, cost=0.530626, disagree_f1=0.825770, agree_f1=0.449558, average_f1=0.637664
BATCH 102 training acc=0.812500, cost=0.490983, test acc=0.734468, cost=0.542782, disagree_f1=0.827434, agree_f1=0.424354, average_f1=0.625894
BATCH 103 training acc=0.781250, cost=0.462239, test acc=0.731915, cost=0.548239, disagree_f1=0.826446, agree_f1=0.411215, average_f1=0.618831
BATCH 104 training acc=0.750000, cost=0.527618, test acc=0.729362, cost=0.550295, disagree_f1=0.825083, agree_f1=0.402256, average_f1=0.613669
BATCH 105 training acc=0.812500, cost=0.422294, test acc=0.727660, cost=0.554497, disagree_f1=0.824369, agree_f1=0.393939, average_f1=0.609154
BATCH 106 training acc=0.656250, cost=0.775448, test acc=0.725957, cost=0.550900, disagree_f1=0.823465, agree_f1=0.387833, average_f1=0.605649
BATCH 107 training acc=0.812500, cost=0.486440, test acc=0.731915, cost=0.542381, disagree_f1=0.826063, agree_f1=0.415584, average_f1=0.620824
BATCH 108 training acc=0.656250, cost=0.638736, test acc=0.737021, cost=0.531052, disagree_f1=0.827663, agree_f1=0.445242, average_f1=0.636453
BATCH 109 training acc=0.781250, cost=0.451888, test acc=0.744681, cost=0.524997, disagree_f1=0.830508, agree_f1=0.482759, average_f1=0.656634
BATCH 110 training acc=0.656250, cost=0.684740, test acc=0.745532, cost=0.521045, disagree_f1=0.826465, agree_f1=0.523126, average_f1=0.674796
BATCH 111 training acc=0.718750, cost=0.543052, test acc=0.753191, cost=0.521478, disagree_f1=0.825511, agree_f1=0.578488, average_f1=0.702000
