Using GPU: 3...
X_train.shape=(4701, 2, 64), y_train.shape=(4701,);
X_test.shape=(1175, 2, 64), y_test.shape=(1175,)
Creating the data generator ...
PreTrain Embedding hitRate=0.9742634608872334
model.bilstm.embedding.weight
model.bilstm.quote_bilstm.weight_ih_l0
model.bilstm.quote_bilstm.weight_hh_l0
model.bilstm.quote_bilstm.bias_ih_l0
model.bilstm.quote_bilstm.bias_hh_l0
model.bilstm.quote_bilstm.weight_ih_l0_reverse
model.bilstm.quote_bilstm.weight_hh_l0_reverse
model.bilstm.quote_bilstm.bias_ih_l0_reverse
model.bilstm.quote_bilstm.bias_hh_l0_reverse
model.bilstm.quote_bilstm.weight_ih_l1
model.bilstm.quote_bilstm.weight_hh_l1
model.bilstm.quote_bilstm.bias_ih_l1
model.bilstm.quote_bilstm.bias_hh_l1
model.bilstm.quote_bilstm.weight_ih_l1_reverse
model.bilstm.quote_bilstm.weight_hh_l1_reverse
model.bilstm.quote_bilstm.bias_ih_l1_reverse
model.bilstm.quote_bilstm.bias_hh_l1_reverse
model.bilstm.response_bilstm.weight_ih_l0
model.bilstm.response_bilstm.weight_hh_l0
model.bilstm.response_bilstm.bias_ih_l0
model.bilstm.response_bilstm.bias_hh_l0
model.bilstm.response_bilstm.weight_ih_l0_reverse
model.bilstm.response_bilstm.weight_hh_l0_reverse
model.bilstm.response_bilstm.bias_ih_l0_reverse
model.bilstm.response_bilstm.bias_hh_l0_reverse
model.bilstm.response_bilstm.weight_ih_l1
model.bilstm.response_bilstm.weight_hh_l1
model.bilstm.response_bilstm.bias_ih_l1
model.bilstm.response_bilstm.bias_hh_l1
model.bilstm.response_bilstm.weight_ih_l1_reverse
model.bilstm.response_bilstm.weight_hh_l1_reverse
model.bilstm.response_bilstm.bias_ih_l1_reverse
model.bilstm.response_bilstm.bias_hh_l1_reverse
model.q2q_attention_layer.0.weight
model.q2q_attention_layer.0.bias
model.q2q_attention_layer.3.weight
model.q2q_attention_layer.3.bias
model.r2r_attention_layer.0.weight
model.r2r_attention_layer.0.bias
model.r2r_attention_layer.3.weight
model.r2r_attention_layer.3.bias
model.r2q_attention_layer.0.weight
model.r2q_attention_layer.0.bias
model.r2q_attention_layer.3.weight
model.r2q_attention_layer.3.bias
model.q2r_attention_layer.0.weight
model.q2r_attention_layer.0.bias
model.q2r_attention_layer.3.weight
model.q2r_attention_layer.3.bias
out.0.weight
out.0.bias
out.3.weight
out.3.bias
BATCH 1 training acc=0.218750, cost=0.715194, test acc=0.662128, cost=0.638166, disagree_f1=0.796723, agree_f1=0.000000, average_f1=0.398361
BATCH 2 training acc=0.687500, cost=0.640842, test acc=0.662128, cost=0.658806, disagree_f1=0.796723, agree_f1=0.000000, average_f1=0.398361
BATCH 3 training acc=0.750000, cost=0.528838, test acc=0.662128, cost=0.694108, disagree_f1=0.796723, agree_f1=0.000000, average_f1=0.398361
BATCH 4 training acc=0.750000, cost=0.542641, test acc=0.662128, cost=0.695611, disagree_f1=0.796723, agree_f1=0.000000, average_f1=0.398361
BATCH 5 training acc=0.656250, cost=0.712681, test acc=0.662128, cost=0.648258, disagree_f1=0.796723, agree_f1=0.000000, average_f1=0.398361
BATCH 6 training acc=0.531250, cost=0.781946, test acc=0.662128, cost=0.619415, disagree_f1=0.796723, agree_f1=0.000000, average_f1=0.398361
BATCH 7 training acc=0.656250, cost=0.637622, test acc=0.681702, cost=0.635396, disagree_f1=0.799141, agree_f1=0.233607, average_f1=0.516374
BATCH 8 training acc=0.750000, cost=0.618285, test acc=0.676596, cost=0.634404, disagree_f1=0.784580, agree_f1=0.351536, average_f1=0.568058
BATCH 9 training acc=0.531250, cost=0.656638, test acc=0.681702, cost=0.624449, disagree_f1=0.792913, agree_f1=0.312500, average_f1=0.552706
BATCH 10 training acc=0.562500, cost=0.716416, test acc=0.679149, cost=0.623993, disagree_f1=0.791367, agree_f1=0.305709, average_f1=0.548538
BATCH 11 training acc=0.562500, cost=0.620513, test acc=0.686809, cost=0.617679, disagree_f1=0.802363, agree_f1=0.245902, average_f1=0.524132
BATCH 12 training acc=0.562500, cost=0.647995, test acc=0.680851, cost=0.618541, disagree_f1=0.791319, agree_f1=0.321881, average_f1=0.556600
BATCH 13 training acc=0.750000, cost=0.597539, test acc=0.679149, cost=0.611788, disagree_f1=0.793425, agree_f1=0.281905, average_f1=0.537665
BATCH 14 training acc=0.562500, cost=0.665813, test acc=0.685957, cost=0.610976, disagree_f1=0.794886, agree_f1=0.330309, average_f1=0.562597
BATCH 15 training acc=0.593750, cost=0.654864, test acc=0.682553, cost=0.612610, disagree_f1=0.786001, agree_f1=0.385502, average_f1=0.585752
BATCH 16 training acc=0.625000, cost=0.625159, test acc=0.674894, cost=0.618792, disagree_f1=0.766218, agree_f1=0.466480, average_f1=0.616349
BATCH 17 training acc=0.562500, cost=0.649619, test acc=0.645106, cost=0.628868, disagree_f1=0.727984, agree_f1=0.489596, average_f1=0.608790
BATCH 18 training acc=0.656250, cost=0.586044, test acc=0.652766, cost=0.620289, disagree_f1=0.736774, agree_f1=0.490000, average_f1=0.613387
