Using GPU: 0...
X_train.shape=(4700, 2, 64), y_train.shape=(4700,);
X_test.shape=(1176, 2, 64), y_test.shape=(1176,)
Creating the data generator ...
PreTrain Embedding hitRate=0.9742634608872334
model.bilstm.embedding.weight
model.bilstm.quote_bilstm.weight_ih_l0
model.bilstm.quote_bilstm.weight_hh_l0
model.bilstm.quote_bilstm.bias_ih_l0
model.bilstm.quote_bilstm.bias_hh_l0
model.bilstm.quote_bilstm.weight_ih_l0_reverse
model.bilstm.quote_bilstm.weight_hh_l0_reverse
model.bilstm.quote_bilstm.bias_ih_l0_reverse
model.bilstm.quote_bilstm.bias_hh_l0_reverse
model.bilstm.quote_bilstm.weight_ih_l1
model.bilstm.quote_bilstm.weight_hh_l1
model.bilstm.quote_bilstm.bias_ih_l1
model.bilstm.quote_bilstm.bias_hh_l1
model.bilstm.quote_bilstm.weight_ih_l1_reverse
model.bilstm.quote_bilstm.weight_hh_l1_reverse
model.bilstm.quote_bilstm.bias_ih_l1_reverse
model.bilstm.quote_bilstm.bias_hh_l1_reverse
model.bilstm.response_bilstm.weight_ih_l0
model.bilstm.response_bilstm.weight_hh_l0
model.bilstm.response_bilstm.bias_ih_l0
model.bilstm.response_bilstm.bias_hh_l0
model.bilstm.response_bilstm.weight_ih_l0_reverse
model.bilstm.response_bilstm.weight_hh_l0_reverse
model.bilstm.response_bilstm.bias_ih_l0_reverse
model.bilstm.response_bilstm.bias_hh_l0_reverse
model.bilstm.response_bilstm.weight_ih_l1
model.bilstm.response_bilstm.weight_hh_l1
model.bilstm.response_bilstm.bias_ih_l1
model.bilstm.response_bilstm.bias_hh_l1
model.bilstm.response_bilstm.weight_ih_l1_reverse
model.bilstm.response_bilstm.weight_hh_l1_reverse
model.bilstm.response_bilstm.bias_ih_l1_reverse
model.bilstm.response_bilstm.bias_hh_l1_reverse
model.r2q_attention_layer.0.weight
model.r2q_attention_layer.0.bias
model.r2q_attention_layer.3.weight
model.r2q_attention_layer.3.bias
model.q2r_attention_layer.0.weight
model.q2r_attention_layer.0.bias
model.q2r_attention_layer.3.weight
model.q2r_attention_layer.3.bias
out.0.weight
out.0.bias
out.3.weight
out.3.bias
BATCH 1 training acc=0.343750, cost=0.709244, test acc=0.676020, cost=0.656307, disagree_f1=0.806697, agree_f1=0.000000, average_f1=0.403349
BATCH 2 training acc=0.531250, cost=0.688886, test acc=0.676020, cost=0.636945, disagree_f1=0.806697, agree_f1=0.000000, average_f1=0.403349
BATCH 3 training acc=0.687500, cost=0.641095, test acc=0.676020, cost=0.623900, disagree_f1=0.806697, agree_f1=0.000000, average_f1=0.403349
BATCH 4 training acc=0.718750, cost=0.579561, test acc=0.676020, cost=0.628552, disagree_f1=0.806697, agree_f1=0.000000, average_f1=0.403349
BATCH 5 training acc=0.781250, cost=0.544526, test acc=0.676020, cost=0.672821, disagree_f1=0.806697, agree_f1=0.000000, average_f1=0.403349
BATCH 6 training acc=0.781250, cost=0.546397, test acc=0.676020, cost=0.711775, disagree_f1=0.806697, agree_f1=0.000000, average_f1=0.403349
BATCH 7 training acc=0.781250, cost=0.502367, test acc=0.676020, cost=0.712470, disagree_f1=0.806697, agree_f1=0.000000, average_f1=0.403349
BATCH 8 training acc=0.625000, cost=0.836344, test acc=0.676020, cost=0.669194, disagree_f1=0.806697, agree_f1=0.000000, average_f1=0.403349
BATCH 9 training acc=0.656250, cost=0.728726, test acc=0.676020, cost=0.631563, disagree_f1=0.806697, agree_f1=0.000000, average_f1=0.403349
BATCH 10 training acc=0.781250, cost=0.533474, test acc=0.676020, cost=0.620106, disagree_f1=0.806697, agree_f1=0.000000, average_f1=0.403349
BATCH 11 training acc=0.593750, cost=0.656217, test acc=0.676020, cost=0.621215, disagree_f1=0.806697, agree_f1=0.000000, average_f1=0.403349
BATCH 12 training acc=0.750000, cost=0.565876, test acc=0.676020, cost=0.624092, disagree_f1=0.806697, agree_f1=0.000000, average_f1=0.403349
BATCH 13 training acc=0.625000, cost=0.647153, test acc=0.676020, cost=0.626758, disagree_f1=0.806697, agree_f1=0.000000, average_f1=0.403349
BATCH 14 training acc=0.656250, cost=0.650648, test acc=0.676020, cost=0.627719, disagree_f1=0.806697, agree_f1=0.000000, average_f1=0.403349
BATCH 15 training acc=0.750000, cost=0.571811, test acc=0.676020, cost=0.622915, disagree_f1=0.806697, agree_f1=0.000000, average_f1=0.403349
BATCH 16 training acc=0.687500, cost=0.596862, test acc=0.676020, cost=0.616910, disagree_f1=0.806697, agree_f1=0.000000, average_f1=0.403349
