Using GPU: 3...
X_train.shape=(4700, 2, 64), y_train.shape=(4700,);
X_test.shape=(1176, 2, 64), y_test.shape=(1176,)
Creating the data generator ...
PreTrain Embedding hitRate=0.9742634608872334
model.bilstm.embedding.weight
model.bilstm.quote_bilstm.weight_ih_l0
model.bilstm.quote_bilstm.weight_hh_l0
model.bilstm.quote_bilstm.bias_ih_l0
model.bilstm.quote_bilstm.bias_hh_l0
model.bilstm.quote_bilstm.weight_ih_l0_reverse
model.bilstm.quote_bilstm.weight_hh_l0_reverse
model.bilstm.quote_bilstm.bias_ih_l0_reverse
model.bilstm.quote_bilstm.bias_hh_l0_reverse
model.bilstm.quote_bilstm.weight_ih_l1
model.bilstm.quote_bilstm.weight_hh_l1
model.bilstm.quote_bilstm.bias_ih_l1
model.bilstm.quote_bilstm.bias_hh_l1
model.bilstm.quote_bilstm.weight_ih_l1_reverse
model.bilstm.quote_bilstm.weight_hh_l1_reverse
model.bilstm.quote_bilstm.bias_ih_l1_reverse
model.bilstm.quote_bilstm.bias_hh_l1_reverse
model.bilstm.response_bilstm.weight_ih_l0
model.bilstm.response_bilstm.weight_hh_l0
model.bilstm.response_bilstm.bias_ih_l0
model.bilstm.response_bilstm.bias_hh_l0
model.bilstm.response_bilstm.weight_ih_l0_reverse
model.bilstm.response_bilstm.weight_hh_l0_reverse
model.bilstm.response_bilstm.bias_ih_l0_reverse
model.bilstm.response_bilstm.bias_hh_l0_reverse
model.bilstm.response_bilstm.weight_ih_l1
model.bilstm.response_bilstm.weight_hh_l1
model.bilstm.response_bilstm.bias_ih_l1
model.bilstm.response_bilstm.bias_hh_l1
model.bilstm.response_bilstm.weight_ih_l1_reverse
model.bilstm.response_bilstm.weight_hh_l1_reverse
model.bilstm.response_bilstm.bias_ih_l1_reverse
model.bilstm.response_bilstm.bias_hh_l1_reverse
model.q2q_attention_layer.0.weight
model.q2q_attention_layer.0.bias
model.q2q_attention_layer.3.weight
model.q2q_attention_layer.3.bias
model.r2r_attention_layer.0.weight
model.r2r_attention_layer.0.bias
model.r2r_attention_layer.3.weight
model.r2r_attention_layer.3.bias
model.r2q_attention_layer.0.weight
model.r2q_attention_layer.0.bias
model.r2q_attention_layer.3.weight
model.r2q_attention_layer.3.bias
model.q2r_attention_layer.0.weight
model.q2r_attention_layer.0.bias
model.q2r_attention_layer.3.weight
model.q2r_attention_layer.3.bias
out.0.weight
out.0.bias
out.3.weight
out.3.bias
BATCH 1 training acc=0.750000, cost=0.682085, test acc=0.676020, cost=0.628048, disagree_f1=0.806697, agree_f1=0.000000, average_f1=0.403349
BATCH 2 training acc=0.687500, cost=0.612390, test acc=0.676020, cost=0.666783, disagree_f1=0.806697, agree_f1=0.000000, average_f1=0.403349
BATCH 3 training acc=0.656250, cost=0.670188, test acc=0.676020, cost=0.641250, disagree_f1=0.806697, agree_f1=0.000000, average_f1=0.403349
BATCH 4 training acc=0.687500, cost=0.638760, test acc=0.676020, cost=0.618632, disagree_f1=0.806697, agree_f1=0.000000, average_f1=0.403349
BATCH 5 training acc=0.656250, cost=0.617725, test acc=0.676020, cost=0.621787, disagree_f1=0.806697, agree_f1=0.000000, average_f1=0.403349
BATCH 6 training acc=0.625000, cost=0.668062, test acc=0.695578, cost=0.643620, disagree_f1=0.802646, agree_f1=0.334572, average_f1=0.568609
BATCH 7 training acc=0.562500, cost=0.695910, test acc=0.524660, cost=0.690925, disagree_f1=0.541427, agree_f1=0.506620, average_f1=0.524023
BATCH 8 training acc=0.625000, cost=0.668426, test acc=0.567177, cost=0.677492, disagree_f1=0.620433, agree_f1=0.496538, average_f1=0.558485
BATCH 9 training acc=0.625000, cost=0.686696, test acc=0.662415, cost=0.632371, disagree_f1=0.755089, agree_f1=0.456908, average_f1=0.605999
BATCH 10 training acc=0.656250, cost=0.640468, test acc=0.693878, cost=0.604628, disagree_f1=0.806034, agree_f1=0.274194, average_f1=0.540114
BATCH 11 training acc=0.593750, cost=0.644998, test acc=0.692177, cost=0.606067, disagree_f1=0.809874, agree_f1=0.191964, average_f1=0.500919
BATCH 12 training acc=0.625000, cost=0.620218, test acc=0.695578, cost=0.607991, disagree_f1=0.811579, agree_f1=0.207965, average_f1=0.509772
BATCH 13 training acc=0.687500, cost=0.652795, test acc=0.686224, cost=0.604828, disagree_f1=0.807913, agree_f1=0.143852, average_f1=0.475882
BATCH 14 training acc=0.718750, cost=0.605050, test acc=0.687075, cost=0.600490, disagree_f1=0.808930, agree_f1=0.136150, average_f1=0.472540
BATCH 15 training acc=0.625000, cost=0.598064, test acc=0.695578, cost=0.598385, disagree_f1=0.811181, agree_f1=0.214912, average_f1=0.513047
BATCH 16 training acc=0.812500, cost=0.509660, test acc=0.696429, cost=0.597391, disagree_f1=0.811011, agree_f1=0.228942, average_f1=0.519976
BATCH 17 training acc=0.718750, cost=0.606077, test acc=0.702381, cost=0.596386, disagree_f1=0.811422, agree_f1=0.294355, average_f1=0.552889
BATCH 18 training acc=0.750000, cost=0.572087, test acc=0.702381, cost=0.594993, disagree_f1=0.809783, agree_f1=0.316406, average_f1=0.563094
BATCH 19 training acc=0.593750, cost=0.743941, test acc=0.709184, cost=0.596722, disagree_f1=0.809365, agree_f1=0.387097, average_f1=0.598231
BATCH 20 training acc=0.656250, cost=0.608701, test acc=0.705782, cost=0.599239, disagree_f1=0.801833, agree_f1=0.429043, average_f1=0.615438
BATCH 21 training acc=0.718750, cost=0.564366, test acc=0.704932, cost=0.595087, disagree_f1=0.803622, agree_f1=0.406838, average_f1=0.605230
BATCH 22 training acc=0.750000, cost=0.557986, test acc=0.705782, cost=0.588716, disagree_f1=0.808204, agree_f1=0.368613, average_f1=0.588409
BATCH 23 training acc=0.625000, cost=0.667700, test acc=0.705782, cost=0.586549, disagree_f1=0.806488, agree_f1=0.386525, average_f1=0.596506
BATCH 24 training acc=0.781250, cost=0.572385, test acc=0.702381, cost=0.583698, disagree_f1=0.802036, agree_f1=0.400685, average_f1=0.601361
BATCH 25 training acc=0.687500, cost=0.607769, test acc=0.693027, cost=0.581768, disagree_f1=0.792409, agree_f1=0.411093, average_f1=0.601751
BATCH 26 training acc=0.750000, cost=0.588455, test acc=0.690476, cost=0.579817, disagree_f1=0.791523, agree_f1=0.399340, average_f1=0.595432
BATCH 27 training acc=0.656250, cost=0.625097, test acc=0.694728, cost=0.582862, disagree_f1=0.794269, agree_f1=0.408567, average_f1=0.601418
BATCH 28 training acc=0.687500, cost=0.570101, test acc=0.689626, cost=0.581533, disagree_f1=0.793902, agree_f1=0.371773, average_f1=0.582837
BATCH 29 training acc=0.625000, cost=0.574969, test acc=0.692177, cost=0.581381, disagree_f1=0.800661, agree_f1=0.324627, average_f1=0.562644
BATCH 30 training acc=0.687500, cost=0.581025, test acc=0.698129, cost=0.593029, disagree_f1=0.810464, agree_f1=0.258873, average_f1=0.534669
BATCH 31 training acc=0.750000, cost=0.526357, test acc=0.698129, cost=0.605602, disagree_f1=0.813060, agree_f1=0.216336, average_f1=0.514698
BATCH 32 training acc=0.656250, cost=0.714629, test acc=0.695578, cost=0.603014, disagree_f1=0.812369, agree_f1=0.193694, average_f1=0.503031
BATCH 33 training acc=0.750000, cost=0.596307, test acc=0.691327, cost=0.593145, disagree_f1=0.810839, agree_f1=0.161663, average_f1=0.486251
BATCH 34 training acc=0.656250, cost=0.579380, test acc=0.694728, cost=0.580191, disagree_f1=0.811549, agree_f1=0.196868, average_f1=0.504208
BATCH 35 training acc=0.750000, cost=0.520888, test acc=0.697279, cost=0.575065, disagree_f1=0.812829, agree_f1=0.208889, average_f1=0.510859
BATCH 36 training acc=0.687500, cost=0.632701, test acc=0.698129, cost=0.574801, disagree_f1=0.813060, agree_f1=0.216336, average_f1=0.514698
BATCH 37 training acc=0.593750, cost=0.619286, test acc=0.699830, cost=0.580412, disagree_f1=0.812732, agree_f1=0.244111, average_f1=0.528422
BATCH 38 training acc=0.593750, cost=0.650662, test acc=0.699830, cost=0.595769, disagree_f1=0.806787, agree_f1=0.327619, average_f1=0.567203
BATCH 39 training acc=0.750000, cost=0.572661, test acc=0.710034, cost=0.604816, disagree_f1=0.808535, agree_f1=0.402802, average_f1=0.605668
BATCH 40 training acc=0.687500, cost=0.560654, test acc=0.703231, cost=0.604690, disagree_f1=0.799771, agree_f1=0.426929, average_f1=0.613350
BATCH 41 training acc=0.718750, cost=0.631385, test acc=0.716837, cost=0.597828, disagree_f1=0.809388, agree_f1=0.449587, average_f1=0.629487
BATCH 42 training acc=0.625000, cost=0.641367, test acc=0.714286, cost=0.596613, disagree_f1=0.800948, agree_f1=0.493976, average_f1=0.647462
BATCH 43 training acc=0.750000, cost=0.616626, test acc=0.715986, cost=0.589649, disagree_f1=0.799520, agree_f1=0.513120, average_f1=0.656320
BATCH 44 training acc=0.656250, cost=0.562724, test acc=0.715986, cost=0.574594, disagree_f1=0.803529, agree_f1=0.487730, average_f1=0.645630
BATCH 45 training acc=0.750000, cost=0.578867, test acc=0.717687, cost=0.562557, disagree_f1=0.806075, agree_f1=0.481250, average_f1=0.643662
BATCH 46 training acc=0.781250, cost=0.489476, test acc=0.718537, cost=0.554545, disagree_f1=0.810749, agree_f1=0.451078, average_f1=0.630913
BATCH 47 training acc=0.750000, cost=0.544561, test acc=0.715986, cost=0.562154, disagree_f1=0.811512, agree_f1=0.424138, average_f1=0.617825
BATCH 48 training acc=0.718750, cost=0.610820, test acc=0.718537, cost=0.570552, disagree_f1=0.813311, agree_f1=0.428325, average_f1=0.620818
BATCH 49 training acc=0.687500, cost=0.556525, test acc=0.721939, cost=0.567829, disagree_f1=0.811961, agree_f1=0.466558, average_f1=0.639259
BATCH 50 training acc=0.781250, cost=0.619345, test acc=0.722789, cost=0.558847, disagree_f1=0.804556, agree_f1=0.523392, average_f1=0.663974
BATCH 51 training acc=0.781250, cost=0.519863, test acc=0.719388, cost=0.561464, disagree_f1=0.793233, agree_f1=0.563492, average_f1=0.678363
BATCH 52 training acc=0.718750, cost=0.462756, test acc=0.698129, cost=0.585953, disagree_f1=0.759648, agree_f1=0.594286, average_f1=0.676967
BATCH 53 training acc=0.843750, cost=0.370393, test acc=0.677721, cost=0.610472, disagree_f1=0.732155, agree_f1=0.595518, average_f1=0.663837
BATCH 54 training acc=0.656250, cost=0.574719, test acc=0.677721, cost=0.610639, disagree_f1=0.734035, agree_f1=0.591154, average_f1=0.662595
BATCH 55 training acc=0.687500, cost=0.541704, test acc=0.692177, cost=0.600521, disagree_f1=0.751374, agree_f1=0.595982, average_f1=0.673678
BATCH 56 training acc=0.750000, cost=0.519246, test acc=0.715986, cost=0.576837, disagree_f1=0.783117, agree_f1=0.588670, average_f1=0.685893
BATCH 57 training acc=0.875000, cost=0.393910, test acc=0.727891, cost=0.567674, disagree_f1=0.801489, agree_f1=0.567568, average_f1=0.684528
BATCH 58 training acc=0.656250, cost=0.656222, test acc=0.728741, cost=0.569036, disagree_f1=0.808868, agree_f1=0.532943, average_f1=0.670905
