Using GPU: 3...
X_train.shape=(2383, 2, 64), y_train.shape=(2383,);
X_test.shape=(596, 2, 64), y_test.shape=(596,)
Creating the data generator ...
PreTrain Embedding hitRate=0.9832497860374129
model.bilstm.bilstm.weight_ih_l0
model.bilstm.bilstm.weight_hh_l0
model.bilstm.bilstm.bias_ih_l0
model.bilstm.bilstm.bias_hh_l0
model.bilstm.bilstm.weight_ih_l0_reverse
model.bilstm.bilstm.weight_hh_l0_reverse
model.bilstm.bilstm.bias_ih_l0_reverse
model.bilstm.bilstm.bias_hh_l0_reverse
model.quote_attention_Wy.weight
model.quote_attention_Wh.weight
model.quote_attention_Wa.weight
model.response_attention_Wy.weight
model.response_attention_Wh.weight
model.response_attention_Wa.weight
out.0.weight
out.0.bias
out.3.weight
out.3.bias
BATCH 1 training acc=0.312500, cost=0.706911, test acc=0.627517, cost=0.664667, disagree_f1=0.771134, agree_f1=0.000000, average_f1=0.385567
BATCH 2 training acc=0.531250, cost=0.681370, test acc=0.627517, cost=0.652781, disagree_f1=0.771134, agree_f1=0.000000, average_f1=0.385567
BATCH 3 training acc=0.625000, cost=0.645960, test acc=0.627517, cost=0.646682, disagree_f1=0.771134, agree_f1=0.000000, average_f1=0.385567
BATCH 4 training acc=0.781250, cost=0.547095, test acc=0.627517, cost=0.656618, disagree_f1=0.771134, agree_f1=0.000000, average_f1=0.385567
BATCH 5 training acc=0.656250, cost=0.643579, test acc=0.627517, cost=0.668904, disagree_f1=0.771134, agree_f1=0.000000, average_f1=0.385567
BATCH 6 training acc=0.531250, cost=0.779413, test acc=0.627517, cost=0.660988, disagree_f1=0.771134, agree_f1=0.000000, average_f1=0.385567
BATCH 7 training acc=0.687500, cost=0.581518, test acc=0.627517, cost=0.651858, disagree_f1=0.771134, agree_f1=0.000000, average_f1=0.385567
BATCH 8 training acc=0.718750, cost=0.568315, test acc=0.627517, cost=0.643954, disagree_f1=0.771134, agree_f1=0.000000, average_f1=0.385567
BATCH 9 training acc=0.656250, cost=0.612993, test acc=0.627517, cost=0.634093, disagree_f1=0.771134, agree_f1=0.000000, average_f1=0.385567
BATCH 10 training acc=0.562500, cost=0.658627, test acc=0.629195, cost=0.623736, disagree_f1=0.771930, agree_f1=0.008969, average_f1=0.390449
BATCH 11 training acc=0.562500, cost=0.748422, test acc=0.657718, cost=0.619519, disagree_f1=0.783898, agree_f1=0.177419, average_f1=0.480659
