Using GPU: 0...
X_train.shape=(19819, 2, 64), y_train.shape=(19819,);
X_test.shape=(4955, 2, 64), y_test.shape=(4955,)
Creating the data generator ...
PreTrain Embedding hitRate=0.9253959683225342
model.bilstm.embedding.weight
model.bilstm.quote_bilstm.weight_ih_l0
model.bilstm.quote_bilstm.weight_hh_l0
model.bilstm.quote_bilstm.bias_ih_l0
model.bilstm.quote_bilstm.bias_hh_l0
model.bilstm.quote_bilstm.weight_ih_l0_reverse
model.bilstm.quote_bilstm.weight_hh_l0_reverse
model.bilstm.quote_bilstm.bias_ih_l0_reverse
model.bilstm.quote_bilstm.bias_hh_l0_reverse
model.bilstm.quote_bilstm.weight_ih_l1
model.bilstm.quote_bilstm.weight_hh_l1
model.bilstm.quote_bilstm.bias_ih_l1
model.bilstm.quote_bilstm.bias_hh_l1
model.bilstm.quote_bilstm.weight_ih_l1_reverse
model.bilstm.quote_bilstm.weight_hh_l1_reverse
model.bilstm.quote_bilstm.bias_ih_l1_reverse
model.bilstm.quote_bilstm.bias_hh_l1_reverse
model.bilstm.response_bilstm.weight_ih_l0
model.bilstm.response_bilstm.weight_hh_l0
model.bilstm.response_bilstm.bias_ih_l0
model.bilstm.response_bilstm.bias_hh_l0
model.bilstm.response_bilstm.weight_ih_l0_reverse
model.bilstm.response_bilstm.weight_hh_l0_reverse
model.bilstm.response_bilstm.bias_ih_l0_reverse
model.bilstm.response_bilstm.bias_hh_l0_reverse
model.bilstm.response_bilstm.weight_ih_l1
model.bilstm.response_bilstm.weight_hh_l1
model.bilstm.response_bilstm.bias_ih_l1
model.bilstm.response_bilstm.bias_hh_l1
model.bilstm.response_bilstm.weight_ih_l1_reverse
model.bilstm.response_bilstm.weight_hh_l1_reverse
model.bilstm.response_bilstm.bias_ih_l1_reverse
model.bilstm.response_bilstm.bias_hh_l1_reverse
model.q2q_attention_layer.0.weight
model.q2q_attention_layer.0.bias
model.q2q_attention_layer.3.weight
model.q2q_attention_layer.3.bias
model.r2r_attention_layer.0.weight
model.r2r_attention_layer.0.bias
model.r2r_attention_layer.3.weight
model.r2r_attention_layer.3.bias
out.0.weight
out.0.bias
out.3.weight
out.3.bias
BATCH 1 training acc=0.375000, cost=0.702507, test acc=0.488396, cost=0.704930, disagree_f1=0.000000, agree_f1=0.656271, average_f1=0.328136
BATCH 2 training acc=0.375000, cost=0.730577, test acc=0.488396, cost=0.696767, disagree_f1=0.000000, agree_f1=0.656271, average_f1=0.328136
BATCH 3 training acc=0.531250, cost=0.694813, test acc=0.475076, cost=0.693821, disagree_f1=0.083186, agree_f1=0.632264, average_f1=0.357725
BATCH 4 training acc=0.531250, cost=0.698500, test acc=0.512008, cost=0.692807, disagree_f1=0.676824, agree_f1=0.004119, average_f1=0.340471
BATCH 5 training acc=0.531250, cost=0.696211, test acc=0.489001, cost=0.693407, disagree_f1=0.003150, agree_f1=0.656445, average_f1=0.329797
BATCH 6 training acc=0.531250, cost=0.685916, test acc=0.488396, cost=0.697822, disagree_f1=0.000000, agree_f1=0.656271, average_f1=0.328136
BATCH 7 training acc=0.281250, cost=0.720337, test acc=0.488396, cost=0.697911, disagree_f1=0.000000, agree_f1=0.656271, average_f1=0.328136
BATCH 8 training acc=0.562500, cost=0.685677, test acc=0.488396, cost=0.698302, disagree_f1=0.000000, agree_f1=0.656271, average_f1=0.328136
BATCH 9 training acc=0.500000, cost=0.689988, test acc=0.488396, cost=0.698044, disagree_f1=0.000000, agree_f1=0.656271, average_f1=0.328136
BATCH 10 training acc=0.625000, cost=0.668926, test acc=0.488396, cost=0.699666, disagree_f1=0.000000, agree_f1=0.656271, average_f1=0.328136
BATCH 11 training acc=0.437500, cost=0.696938, test acc=0.488396, cost=0.699250, disagree_f1=0.000000, agree_f1=0.656271, average_f1=0.328136
BATCH 12 training acc=0.500000, cost=0.693325, test acc=0.488396, cost=0.697571, disagree_f1=0.000000, agree_f1=0.656271, average_f1=0.328136
BATCH 13 training acc=0.562500, cost=0.687938, test acc=0.488396, cost=0.696754, disagree_f1=0.000000, agree_f1=0.656271, average_f1=0.328136
BATCH 14 training acc=0.531250, cost=0.693493, test acc=0.488396, cost=0.696662, disagree_f1=0.000000, agree_f1=0.656271, average_f1=0.328136
BATCH 15 training acc=0.625000, cost=0.679235, test acc=0.488396, cost=0.697802, disagree_f1=0.000000, agree_f1=0.656271, average_f1=0.328136
BATCH 16 training acc=0.468750, cost=0.702504, test acc=0.488396, cost=0.696700, disagree_f1=0.000000, agree_f1=0.656271, average_f1=0.328136
