Using GPU: 2...
X_train.shape=(4701, 2, 64), y_train.shape=(4701,);
X_test.shape=(1175, 2, 64), y_test.shape=(1175,)
Creating the data generator ...
PreTrain Embedding hitRate=0.9742634608872334
model.bilstm.embedding.weight
model.bilstm.quote_bilstm.weight_ih_l0
model.bilstm.quote_bilstm.weight_hh_l0
model.bilstm.quote_bilstm.bias_ih_l0
model.bilstm.quote_bilstm.bias_hh_l0
model.bilstm.quote_bilstm.weight_ih_l0_reverse
model.bilstm.quote_bilstm.weight_hh_l0_reverse
model.bilstm.quote_bilstm.bias_ih_l0_reverse
model.bilstm.quote_bilstm.bias_hh_l0_reverse
model.bilstm.quote_bilstm.weight_ih_l1
model.bilstm.quote_bilstm.weight_hh_l1
model.bilstm.quote_bilstm.bias_ih_l1
model.bilstm.quote_bilstm.bias_hh_l1
model.bilstm.quote_bilstm.weight_ih_l1_reverse
model.bilstm.quote_bilstm.weight_hh_l1_reverse
model.bilstm.quote_bilstm.bias_ih_l1_reverse
model.bilstm.quote_bilstm.bias_hh_l1_reverse
model.bilstm.response_bilstm.weight_ih_l0
model.bilstm.response_bilstm.weight_hh_l0
model.bilstm.response_bilstm.bias_ih_l0
model.bilstm.response_bilstm.bias_hh_l0
model.bilstm.response_bilstm.weight_ih_l0_reverse
model.bilstm.response_bilstm.weight_hh_l0_reverse
model.bilstm.response_bilstm.bias_ih_l0_reverse
model.bilstm.response_bilstm.bias_hh_l0_reverse
model.bilstm.response_bilstm.weight_ih_l1
model.bilstm.response_bilstm.weight_hh_l1
model.bilstm.response_bilstm.bias_ih_l1
model.bilstm.response_bilstm.bias_hh_l1
model.bilstm.response_bilstm.weight_ih_l1_reverse
model.bilstm.response_bilstm.weight_hh_l1_reverse
model.bilstm.response_bilstm.bias_ih_l1_reverse
model.bilstm.response_bilstm.bias_hh_l1_reverse
model.self_dot_q2q_attention_layer.0.weight
model.self_dot_q2q_attention_layer.0.bias
model.self_dot_r2r_attention_layer.0.weight
model.self_dot_r2r_attention_layer.0.bias
model.r2q_attention_layer.0.weight
model.r2q_attention_layer.0.bias
model.r2q_attention_layer.3.weight
model.r2q_attention_layer.3.bias
model.q2r_attention_layer.0.weight
model.q2r_attention_layer.0.bias
model.q2r_attention_layer.3.weight
model.q2r_attention_layer.3.bias
out.0.weight
out.0.bias
out.3.weight
out.3.bias
BATCH 1 training acc=0.750000, cost=0.671354, test acc=0.656170, cost=0.640982, disagree_f1=0.792395, agree_f1=0.000000, average_f1=0.396197
BATCH 2 training acc=0.593750, cost=0.677357, test acc=0.656170, cost=0.638579, disagree_f1=0.792395, agree_f1=0.000000, average_f1=0.396197
BATCH 3 training acc=0.687500, cost=0.619064, test acc=0.656170, cost=0.639187, disagree_f1=0.792395, agree_f1=0.000000, average_f1=0.396197
BATCH 4 training acc=0.750000, cost=0.547124, test acc=0.656170, cost=0.659476, disagree_f1=0.792395, agree_f1=0.000000, average_f1=0.396197
BATCH 5 training acc=0.656250, cost=0.676292, test acc=0.656170, cost=0.650999, disagree_f1=0.792395, agree_f1=0.000000, average_f1=0.396197
BATCH 6 training acc=0.781250, cost=0.516247, test acc=0.656170, cost=0.646175, disagree_f1=0.792395, agree_f1=0.000000, average_f1=0.396197
BATCH 7 training acc=0.750000, cost=0.525697, test acc=0.656170, cost=0.646253, disagree_f1=0.792395, agree_f1=0.000000, average_f1=0.396197
BATCH 8 training acc=0.750000, cost=0.536178, test acc=0.656170, cost=0.649251, disagree_f1=0.792395, agree_f1=0.000000, average_f1=0.396197
BATCH 9 training acc=0.718750, cost=0.590151, test acc=0.656170, cost=0.636624, disagree_f1=0.792395, agree_f1=0.000000, average_f1=0.396197
BATCH 10 training acc=0.625000, cost=0.677821, test acc=0.657872, cost=0.616218, disagree_f1=0.792784, agree_f1=0.019512, average_f1=0.406148
BATCH 11 training acc=0.625000, cost=0.626818, test acc=0.685106, cost=0.613656, disagree_f1=0.802982, agree_f1=0.216102, average_f1=0.509542
BATCH 12 training acc=0.562500, cost=0.627724, test acc=0.681702, cost=0.626967, disagree_f1=0.786530, agree_f1=0.374582, average_f1=0.580556
BATCH 13 training acc=0.750000, cost=0.629663, test acc=0.596596, cost=0.661387, disagree_f1=0.662393, agree_f1=0.498943, average_f1=0.580668
BATCH 14 training acc=0.656250, cost=0.618928, test acc=0.625532, cost=0.646434, disagree_f1=0.698217, agree_f1=0.506726, average_f1=0.602472
BATCH 15 training acc=0.593750, cost=0.634072, test acc=0.678298, cost=0.610552, disagree_f1=0.769512, agree_f1=0.467606, average_f1=0.618559
BATCH 16 training acc=0.687500, cost=0.614501, test acc=0.706383, cost=0.595857, disagree_f1=0.807799, agree_f1=0.378378, average_f1=0.593089
BATCH 17 training acc=0.593750, cost=0.694793, test acc=0.704681, cost=0.604797, disagree_f1=0.811515, agree_f1=0.318271, average_f1=0.564893
BATCH 18 training acc=0.625000, cost=0.644677, test acc=0.693617, cost=0.613793, disagree_f1=0.808102, agree_f1=0.240506, average_f1=0.524304
BATCH 19 training acc=0.781250, cost=0.491585, test acc=0.674894, cost=0.627733, disagree_f1=0.800209, agree_f1=0.127854, average_f1=0.464032
BATCH 20 training acc=0.593750, cost=0.867559, test acc=0.671489, cost=0.621520, disagree_f1=0.798958, agree_f1=0.102326, average_f1=0.450642
BATCH 21 training acc=0.656250, cost=0.721052, test acc=0.672340, cost=0.605422, disagree_f1=0.799375, agree_f1=0.106729, average_f1=0.453052
BATCH 22 training acc=0.875000, cost=0.412502, test acc=0.668936, cost=0.604107, disagree_f1=0.797712, agree_f1=0.088993, average_f1=0.443352
BATCH 23 training acc=0.687500, cost=0.589034, test acc=0.668936, cost=0.599544, disagree_f1=0.797712, agree_f1=0.088993, average_f1=0.443352
BATCH 24 training acc=0.593750, cost=0.633806, test acc=0.674043, cost=0.592577, disagree_f1=0.799371, agree_f1=0.131519, average_f1=0.465445
BATCH 25 training acc=0.656250, cost=0.645125, test acc=0.689362, cost=0.589767, disagree_f1=0.805541, agree_f1=0.228330, average_f1=0.516935
BATCH 26 training acc=0.656250, cost=0.633764, test acc=0.710638, cost=0.596004, disagree_f1=0.813801, agree_f1=0.351145, average_f1=0.582473
BATCH 27 training acc=0.750000, cost=0.588593, test acc=0.716596, cost=0.602114, disagree_f1=0.815512, agree_f1=0.388991, average_f1=0.602252
BATCH 28 training acc=0.875000, cost=0.531826, test acc=0.710638, cost=0.601847, disagree_f1=0.811739, agree_f1=0.375000, average_f1=0.593369
BATCH 29 training acc=0.812500, cost=0.585902, test acc=0.705532, cost=0.598351, disagree_f1=0.809681, agree_f1=0.349624, average_f1=0.579653
BATCH 30 training acc=0.531250, cost=0.673087, test acc=0.702979, cost=0.596295, disagree_f1=0.807289, agree_f1=0.352505, average_f1=0.579897
BATCH 31 training acc=0.750000, cost=0.591492, test acc=0.701277, cost=0.590904, disagree_f1=0.808511, agree_f1=0.321083, average_f1=0.564797
BATCH 32 training acc=0.687500, cost=0.601110, test acc=0.696170, cost=0.585246, disagree_f1=0.806084, agree_f1=0.298625, average_f1=0.552354
BATCH 33 training acc=0.750000, cost=0.553419, test acc=0.696170, cost=0.581128, disagree_f1=0.808168, agree_f1=0.269939, average_f1=0.539053
BATCH 34 training acc=0.687500, cost=0.585689, test acc=0.689362, cost=0.582780, disagree_f1=0.804917, agree_f1=0.237996, average_f1=0.521456
BATCH 35 training acc=0.687500, cost=0.585873, test acc=0.689362, cost=0.584806, disagree_f1=0.805125, agree_f1=0.234801, average_f1=0.519963
BATCH 36 training acc=0.718750, cost=0.541522, test acc=0.688511, cost=0.588399, disagree_f1=0.804904, agree_f1=0.227848, average_f1=0.516376
BATCH 37 training acc=0.718750, cost=0.530747, test acc=0.685957, cost=0.596588, disagree_f1=0.803619, agree_f1=0.216561, average_f1=0.510090
BATCH 38 training acc=0.906250, cost=0.311423, test acc=0.687660, cost=0.626178, disagree_f1=0.805305, agree_f1=0.210753, average_f1=0.508029
BATCH 39 training acc=0.593750, cost=0.786937, test acc=0.690213, cost=0.639141, disagree_f1=0.806589, agree_f1=0.222222, average_f1=0.514405
BATCH 40 training acc=0.781250, cost=0.436582, test acc=0.696170, cost=0.652243, disagree_f1=0.809193, agree_f1=0.254697, average_f1=0.531945
BATCH 41 training acc=0.687500, cost=0.774233, test acc=0.708085, cost=0.631750, disagree_f1=0.814293, agree_f1=0.318091, average_f1=0.566192
BATCH 42 training acc=0.656250, cost=0.783450, test acc=0.714894, cost=0.590843, disagree_f1=0.814199, agree_f1=0.387569, average_f1=0.600884
BATCH 43 training acc=0.656250, cost=0.558771, test acc=0.720000, cost=0.554384, disagree_f1=0.809054, agree_f1=0.475279, average_f1=0.642167
BATCH 44 training acc=0.781250, cost=0.635472, test acc=0.719149, cost=0.548415, disagree_f1=0.794264, agree_f1=0.557641, average_f1=0.675953
BATCH 45 training acc=0.812500, cost=0.462579, test acc=0.708936, cost=0.557149, disagree_f1=0.778784, agree_f1=0.574627, average_f1=0.676705
BATCH 46 training acc=0.593750, cost=0.604973, test acc=0.708936, cost=0.559031, disagree_f1=0.777922, agree_f1=0.577778, average_f1=0.677850
BATCH 47 training acc=0.750000, cost=0.462344, test acc=0.710638, cost=0.556541, disagree_f1=0.780645, agree_f1=0.575000, average_f1=0.677823
BATCH 48 training acc=0.687500, cost=0.595056, test acc=0.714043, cost=0.550689, disagree_f1=0.788945, agree_f1=0.556728, average_f1=0.672836
BATCH 49 training acc=0.562500, cost=0.616926, test acc=0.719149, cost=0.547981, disagree_f1=0.795792, agree_f1=0.550409, average_f1=0.673100
BATCH 50 training acc=0.718750, cost=0.593600, test acc=0.719149, cost=0.545165, disagree_f1=0.804734, agree_f1=0.500000, average_f1=0.652367
BATCH 51 training acc=0.750000, cost=0.455041, test acc=0.728511, cost=0.546808, disagree_f1=0.819058, agree_f1=0.456559, average_f1=0.637809
BATCH 52 training acc=0.875000, cost=0.399107, test acc=0.720000, cost=0.560239, disagree_f1=0.819528, agree_f1=0.375712, average_f1=0.597620
BATCH 53 training acc=0.843750, cost=0.428248, test acc=0.706383, cost=0.591525, disagree_f1=0.814016, agree_f1=0.303030, average_f1=0.558523
BATCH 54 training acc=0.656250, cost=0.665047, test acc=0.697872, cost=0.614635, disagree_f1=0.810667, agree_f1=0.252632, average_f1=0.531649
BATCH 55 training acc=0.843750, cost=0.400364, test acc=0.697021, cost=0.627087, disagree_f1=0.810840, agree_f1=0.239316, average_f1=0.525078
BATCH 56 training acc=0.781250, cost=0.540642, test acc=0.697872, cost=0.623235, disagree_f1=0.811271, agree_f1=0.243070, average_f1=0.527170
