Using GPU: 1...
X_train.shape=(19819, 2, 64), y_train.shape=(19819,);
X_test.shape=(4955, 2, 64), y_test.shape=(4955,)
Creating the data generator ...
PreTrain Embedding hitRate=0.9253959683225342
model.bilstm.embedding.weight
model.bilstm.quote_bilstm.weight_ih_l0
model.bilstm.quote_bilstm.weight_hh_l0
model.bilstm.quote_bilstm.bias_ih_l0
model.bilstm.quote_bilstm.bias_hh_l0
model.bilstm.quote_bilstm.weight_ih_l0_reverse
model.bilstm.quote_bilstm.weight_hh_l0_reverse
model.bilstm.quote_bilstm.bias_ih_l0_reverse
model.bilstm.quote_bilstm.bias_hh_l0_reverse
model.bilstm.quote_bilstm.weight_ih_l1
model.bilstm.quote_bilstm.weight_hh_l1
model.bilstm.quote_bilstm.bias_ih_l1
model.bilstm.quote_bilstm.bias_hh_l1
model.bilstm.quote_bilstm.weight_ih_l1_reverse
model.bilstm.quote_bilstm.weight_hh_l1_reverse
model.bilstm.quote_bilstm.bias_ih_l1_reverse
model.bilstm.quote_bilstm.bias_hh_l1_reverse
model.bilstm.response_bilstm.weight_ih_l0
model.bilstm.response_bilstm.weight_hh_l0
model.bilstm.response_bilstm.bias_ih_l0
model.bilstm.response_bilstm.bias_hh_l0
model.bilstm.response_bilstm.weight_ih_l0_reverse
model.bilstm.response_bilstm.weight_hh_l0_reverse
model.bilstm.response_bilstm.bias_ih_l0_reverse
model.bilstm.response_bilstm.bias_hh_l0_reverse
model.bilstm.response_bilstm.weight_ih_l1
model.bilstm.response_bilstm.weight_hh_l1
model.bilstm.response_bilstm.bias_ih_l1
model.bilstm.response_bilstm.bias_hh_l1
model.bilstm.response_bilstm.weight_ih_l1_reverse
model.bilstm.response_bilstm.weight_hh_l1_reverse
model.bilstm.response_bilstm.bias_ih_l1_reverse
model.bilstm.response_bilstm.bias_hh_l1_reverse
model.self_dot_q2q_attention_layer.0.weight
model.self_dot_q2q_attention_layer.0.bias
model.self_dot_r2r_attention_layer.0.weight
model.self_dot_r2r_attention_layer.0.bias
model.cross_dot_v2_r2q_attention_layer.0.weight
model.cross_dot_v2_r2q_attention_layer.0.bias
model.cross_dot_v2_q2r_attention_layer.0.weight
model.cross_dot_v2_q2r_attention_layer.0.bias
out.0.weight
out.0.bias
out.3.weight
out.3.bias
BATCH 1 training acc=0.593750, cost=0.690699, test acc=0.483552, cost=0.711102, disagree_f1=0.000000, agree_f1=0.651884, average_f1=0.325942
BATCH 2 training acc=0.593750, cost=0.684616, test acc=0.483552, cost=0.738018, disagree_f1=0.000000, agree_f1=0.651884, average_f1=0.325942
BATCH 3 training acc=0.406250, cost=0.791191, test acc=0.483552, cost=0.707471, disagree_f1=0.000000, agree_f1=0.651884, average_f1=0.325942
BATCH 4 training acc=0.531250, cost=0.702287, test acc=0.516448, cost=0.692514, disagree_f1=0.681129, agree_f1=0.000000, average_f1=0.340564
BATCH 5 training acc=0.468750, cost=0.700451, test acc=0.516448, cost=0.706804, disagree_f1=0.681129, agree_f1=0.000000, average_f1=0.340564
BATCH 6 training acc=0.500000, cost=0.713408, test acc=0.516448, cost=0.713261, disagree_f1=0.681129, agree_f1=0.000000, average_f1=0.340564
BATCH 7 training acc=0.656250, cost=0.664739, test acc=0.516448, cost=0.723943, disagree_f1=0.681129, agree_f1=0.000000, average_f1=0.340564
BATCH 8 training acc=0.375000, cost=0.818724, test acc=0.516448, cost=0.713202, disagree_f1=0.681129, agree_f1=0.000000, average_f1=0.340564
BATCH 9 training acc=0.500000, cost=0.717323, test acc=0.516448, cost=0.698872, disagree_f1=0.681129, agree_f1=0.000000, average_f1=0.340564
BATCH 10 training acc=0.468750, cost=0.710429, test acc=0.518264, cost=0.691006, disagree_f1=0.670076, agree_f1=0.107664, average_f1=0.388870
BATCH 11 training acc=0.656250, cost=0.661054, test acc=0.532795, cost=0.690646, disagree_f1=0.635835, agree_f1=0.348438, average_f1=0.492136
BATCH 12 training acc=0.531250, cost=0.688554, test acc=0.499495, cost=0.695247, disagree_f1=0.170569, agree_f1=0.641618, average_f1=0.406094
BATCH 13 training acc=0.500000, cost=0.693481, test acc=0.493239, cost=0.698738, disagree_f1=0.097087, agree_f1=0.647777, average_f1=0.372432
BATCH 14 training acc=0.656250, cost=0.676431, test acc=0.488799, cost=0.705162, disagree_f1=0.049531, agree_f1=0.650380, average_f1=0.349955
BATCH 15 training acc=0.531250, cost=0.700069, test acc=0.489203, cost=0.707036, disagree_f1=0.042376, agree_f1=0.651713, average_f1=0.347045
BATCH 16 training acc=0.562500, cost=0.681503, test acc=0.490212, cost=0.704981, disagree_f1=0.054641, agree_f1=0.651009, average_f1=0.352825
BATCH 17 training acc=0.562500, cost=0.699803, test acc=0.494046, cost=0.699232, disagree_f1=0.096577, agree_f1=0.648633, average_f1=0.372605
BATCH 18 training acc=0.437500, cost=0.721982, test acc=0.523108, cost=0.691555, disagree_f1=0.385755, agree_f1=0.610259, average_f1=0.498007
BATCH 19 training acc=0.468750, cost=0.701528, test acc=0.537639, cost=0.688929, disagree_f1=0.647809, agree_f1=0.327166, average_f1=0.487488
BATCH 20 training acc=0.593750, cost=0.667420, test acc=0.528557, cost=0.691615, disagree_f1=0.667331, agree_f1=0.191136, average_f1=0.429233
BATCH 21 training acc=0.437500, cost=0.741569, test acc=0.525732, cost=0.693894, disagree_f1=0.671971, agree_f1=0.144210, average_f1=0.408090
BATCH 22 training acc=0.500000, cost=0.688715, test acc=0.528557, cost=0.693226, disagree_f1=0.669216, agree_f1=0.179775, average_f1=0.424495
BATCH 23 training acc=0.468750, cost=0.719109, test acc=0.535822, cost=0.690605, disagree_f1=0.661665, agree_f1=0.260925, average_f1=0.461295
BATCH 24 training acc=0.625000, cost=0.682782, test acc=0.536428, cost=0.689597, disagree_f1=0.657420, agree_f1=0.283307, average_f1=0.470364
BATCH 25 training acc=0.500000, cost=0.729752, test acc=0.542281, cost=0.688203, disagree_f1=0.642158, agree_f1=0.365062, average_f1=0.503610
BATCH 26 training acc=0.593750, cost=0.679694, test acc=0.551968, cost=0.688364, disagree_f1=0.625506, agree_f1=0.442491, average_f1=0.533999
BATCH 27 training acc=0.468750, cost=0.696475, test acc=0.550757, cost=0.688970, disagree_f1=0.593944, agree_f1=0.497290, average_f1=0.545617
BATCH 28 training acc=0.531250, cost=0.689865, test acc=0.548133, cost=0.689329, disagree_f1=0.567510, agree_f1=0.526939, average_f1=0.547224
BATCH 29 training acc=0.437500, cost=0.690027, test acc=0.555600, cost=0.688412, disagree_f1=0.613684, agree_f1=0.476960, average_f1=0.545322
BATCH 30 training acc=0.500000, cost=0.694145, test acc=0.550151, cost=0.687733, disagree_f1=0.635128, agree_f1=0.413575, average_f1=0.524352
BATCH 31 training acc=0.468750, cost=0.692736, test acc=0.540262, cost=0.688187, disagree_f1=0.646931, agree_f1=0.341238, average_f1=0.494084
BATCH 32 training acc=0.406250, cost=0.724356, test acc=0.538850, cost=0.688749, disagree_f1=0.650558, agree_f1=0.322160, average_f1=0.486359
BATCH 33 training acc=0.593750, cost=0.670869, test acc=0.538648, cost=0.691658, disagree_f1=0.660226, agree_f1=0.281584, average_f1=0.470905
BATCH 34 training acc=0.468750, cost=0.709188, test acc=0.536831, cost=0.693296, disagree_f1=0.662550, agree_f1=0.261821, average_f1=0.462185
BATCH 35 training acc=0.500000, cost=0.698956, test acc=0.537437, cost=0.693118, disagree_f1=0.664225, agree_f1=0.256809, average_f1=0.460517
BATCH 36 training acc=0.500000, cost=0.738034, test acc=0.540868, cost=0.690659, disagree_f1=0.662413, agree_f1=0.282561, average_f1=0.472487
BATCH 37 training acc=0.500000, cost=0.722693, test acc=0.541473, cost=0.688434, disagree_f1=0.650462, agree_f1=0.333724, average_f1=0.492093
BATCH 38 training acc=0.531250, cost=0.691261, test acc=0.553986, cost=0.688479, disagree_f1=0.636154, agree_f1=0.423879, average_f1=0.530017
BATCH 39 training acc=0.656250, cost=0.678582, test acc=0.553986, cost=0.689206, disagree_f1=0.603801, agree_f1=0.489843, average_f1=0.546822
BATCH 40 training acc=0.437500, cost=0.703615, test acc=0.510192, cost=0.691004, disagree_f1=0.394612, agree_f1=0.588714, average_f1=0.491663
BATCH 41 training acc=0.500000, cost=0.701720, test acc=0.502119, cost=0.691907, disagree_f1=0.247177, agree_f1=0.628072, average_f1=0.437625
BATCH 42 training acc=0.531250, cost=0.693674, test acc=0.508981, cost=0.691540, disagree_f1=0.325478, agree_f1=0.613993, average_f1=0.469736
BATCH 43 training acc=0.562500, cost=0.688573, test acc=0.515237, cost=0.691101, disagree_f1=0.411563, agree_f1=0.587852, average_f1=0.499707
BATCH 44 training acc=0.562500, cost=0.684235, test acc=0.500706, cost=0.692297, disagree_f1=0.208067, agree_f1=0.635426, average_f1=0.421746
BATCH 45 training acc=0.500000, cost=0.695038, test acc=0.492230, cost=0.692886, disagree_f1=0.119048, agree_f1=0.643323, average_f1=0.381185
BATCH 46 training acc=0.531250, cost=0.686844, test acc=0.486176, cost=0.694271, disagree_f1=0.023024, agree_f1=0.651424, average_f1=0.337224
BATCH 47 training acc=0.437500, cost=0.705802, test acc=0.485368, cost=0.694325, disagree_f1=0.019985, agree_f1=0.651067, average_f1=0.335526
BATCH 48 training acc=0.437500, cost=0.682381, test acc=0.488597, cost=0.693965, disagree_f1=0.045934, agree_f1=0.650675, average_f1=0.348305
BATCH 49 training acc=0.531250, cost=0.688998, test acc=0.489405, cost=0.693670, disagree_f1=0.074616, agree_f1=0.647436, average_f1=0.361026
BATCH 50 training acc=0.406250, cost=0.703824, test acc=0.508981, cost=0.692202, disagree_f1=0.290464, agree_f1=0.624595, average_f1=0.457529
BATCH 51 training acc=0.593750, cost=0.674542, test acc=0.528759, cost=0.690230, disagree_f1=0.529708, agree_f1=0.527806, average_f1=0.528757
BATCH 52 training acc=0.468750, cost=0.683267, test acc=0.550555, cost=0.688798, disagree_f1=0.620419, agree_f1=0.449171, average_f1=0.534795
BATCH 53 training acc=0.656250, cost=0.664559, test acc=0.543088, cost=0.688334, disagree_f1=0.642677, agree_f1=0.366536, average_f1=0.504606
BATCH 54 training acc=0.687500, cost=0.662876, test acc=0.543290, cost=0.690789, disagree_f1=0.658930, agree_f1=0.309008, average_f1=0.483969
BATCH 55 training acc=0.687500, cost=0.670908, test acc=0.538244, cost=0.696368, disagree_f1=0.661137, agree_f1=0.275491, average_f1=0.468314
BATCH 56 training acc=0.531250, cost=0.705112, test acc=0.539051, cost=0.699055, disagree_f1=0.661027, agree_f1=0.279950, average_f1=0.470488
BATCH 57 training acc=0.593750, cost=0.683105, test acc=0.539657, cost=0.699579, disagree_f1=0.659298, agree_f1=0.290513, average_f1=0.474906
BATCH 58 training acc=0.531250, cost=0.655804, test acc=0.538446, cost=0.704492, disagree_f1=0.660733, agree_f1=0.278321, average_f1=0.469527
BATCH 59 training acc=0.562500, cost=0.694643, test acc=0.539455, cost=0.706813, disagree_f1=0.665298, agree_f1=0.261966, average_f1=0.463632
BATCH 60 training acc=0.406250, cost=0.813621, test acc=0.540262, cost=0.701968, disagree_f1=0.665295, agree_f1=0.266108, average_f1=0.465702
BATCH 61 training acc=0.593750, cost=0.688133, test acc=0.538446, cost=0.695024, disagree_f1=0.659521, agree_f1=0.283746, average_f1=0.471633
BATCH 62 training acc=0.625000, cost=0.657683, test acc=0.540061, cost=0.690596, disagree_f1=0.654854, agree_f1=0.310856, average_f1=0.482855
BATCH 63 training acc=0.406250, cost=0.754617, test acc=0.548940, cost=0.687550, disagree_f1=0.642914, agree_f1=0.387839, average_f1=0.515377
BATCH 64 training acc=0.500000, cost=0.699692, test acc=0.549748, cost=0.689146, disagree_f1=0.569720, agree_f1=0.527831, average_f1=0.548776
BATCH 65 training acc=0.500000, cost=0.676195, test acc=0.483956, cost=0.696708, disagree_f1=0.001562, agree_f1=0.652062, average_f1=0.326812
BATCH 66 training acc=0.343750, cost=0.716625, test acc=0.483552, cost=0.703212, disagree_f1=0.000000, agree_f1=0.651884, average_f1=0.325942
BATCH 67 training acc=0.468750, cost=0.721745, test acc=0.483552, cost=0.706273, disagree_f1=0.000000, agree_f1=0.651884, average_f1=0.325942
BATCH 68 training acc=0.312500, cost=0.748578, test acc=0.483552, cost=0.704440, disagree_f1=0.000000, agree_f1=0.651884, average_f1=0.325942
BATCH 69 training acc=0.468750, cost=0.718669, test acc=0.483552, cost=0.700409, disagree_f1=0.000000, agree_f1=0.651884, average_f1=0.325942
BATCH 70 training acc=0.500000, cost=0.695083, test acc=0.483552, cost=0.695890, disagree_f1=0.000000, agree_f1=0.651884, average_f1=0.325942
BATCH 71 training acc=0.312500, cost=0.711765, test acc=0.503734, cost=0.691676, disagree_f1=0.182785, agree_f1=0.643675, average_f1=0.413230
BATCH 72 training acc=0.562500, cost=0.681702, test acc=0.557013, cost=0.689062, disagree_f1=0.601561, agree_f1=0.501250, average_f1=0.551405
BATCH 73 training acc=0.406250, cost=0.692032, test acc=0.553784, cost=0.688257, disagree_f1=0.637719, agree_f1=0.419228, average_f1=0.528473
BATCH 74 training acc=0.468750, cost=0.698752, test acc=0.548739, cost=0.688254, disagree_f1=0.645305, agree_f1=0.379922, average_f1=0.512613
BATCH 75 training acc=0.500000, cost=0.685795, test acc=0.542482, cost=0.688263, disagree_f1=0.645393, agree_f1=0.355417, average_f1=0.500405
BATCH 76 training acc=0.718750, cost=0.673349, test acc=0.539859, cost=0.688354, disagree_f1=0.652333, agree_f1=0.319809, average_f1=0.486071
BATCH 77 training acc=0.562500, cost=0.690857, test acc=0.536024, cost=0.688564, disagree_f1=0.655064, agree_f1=0.291525, average_f1=0.473295
